id,chapterId,gridId,gridx,gridy,gridType,gridIcon,gridEventId,changeEventId,
9130,34,6,5,0,2,40002,,,
9131,34,7,6,0,2,40002,,,
9132,34,8,7,0,2,40002,,,
9133,34,9,8,0,,,,,
9134,34,10,9,0,,,,,
9135,34,11,10,0,,,,,
9136,34,12,11,0,,,,,
9137,34,13,12,0,,,,,
9138,34,14,13,0,,,,,
9139,34,15,14,0,,,,,
9140,34,16,15,0,,,,,
9141,34,17,16,0,,,,,
9142,34,18,17,0,2,40002,,,
9143,34,19,18,0,2,40002,,,
9144,34,20,19,0,7,40007,,,
9145,34,21,20,0,7,40007,,,
9146,34,22,21,0,7,40007,,,
9147,34,23,22,0,7,40007,,,
9148,34,24,23,0,,,,,
9149,34,25,24,0,,,,,
9150,34,26,0,1,,,,,
9151,34,27,1,1,6,40006,,,
9152,34,28,2,1,1,40001,340009,,
9153,34,29,3,1,1,40001,,,
9154,34,30,4,1,5,40005,,,
9155,34,31,5,1,2,40002,,,
9156,34,32,6,1,6,40006,,,
9157,34,33,7,1,6,40006,,,
9158,34,34,8,1,,,,,
9159,34,35,9,1,,,,,
9160,34,36,10,1,,,,,
9161,34,37,11,1,,,,,
9162,34,38,12,1,,,,,
9163,34,39,13,1,,,,,
9164,34,40,14,1,,,,,
9165,34,41,15,1,,,,,
9166,34,42,16,1,6,40006,,,
9167,34,43,17,1,1,40001,340030,,
9168,34,44,18,1,2,40002,,,
9169,34,45,19,1,7,40007,,,
9170,34,46,20,1,1,40001,,,
9171,34,47,21,1,1,40001,,,
9172,34,48,22,1,6,40006,,,
9173,34,49,23,1,,,,,
9174,34,50,24,1,,,,,
9175,34,51,0,2,,,,,
9176,34,52,1,2,2,40002,,,
9177,34,53,2,2,1,40001,,,
9178,34,54,3,2,5,40005,,,
9179,34,55,4,2,1,40001,,,
9180,34,56,5,2,6,40006,,,
9181,34,57,6,2,1,40001,,,
9182,34,58,7,2,1,40001,,,
9183,34,59,8,2,6,40006,,,
9184,34,60,9,2,,,,,
9185,34,61,10,2,,,,,
9186,34,62,11,2,,,,,
9187,34,63,12,2,,,,,
9188,34,64,13,2,,,,,
9189,34,65,14,2,,,,,
9190,34,66,15,2,,,,,
9191,34,67,16,2,6,40006,,,
9192,34,68,17,2,6,40006,,,
9193,34,69,18,2,1,40001,340010,,
9194,34,70,19,2,1,40001,,,
9195,34,71,20,2,1,40001,,,
9196,34,72,21,2,6,40006,,,
9197,34,73,22,2,1,40001,,,
9198,34,74,23,2,6,40006,,,
9199,34,75,24,2,,,,,
9200,34,76,0,3,7,40007,,,
9201,34,77,1,3,2,40002,,,
9202,34,78,2,3,1,40001,,,
9203,34,79,3,3,7,40007,,,
9204,34,80,4,3,1,40001,,,
9205,34,81,5,3,1,40001,340011,,
9206,34,82,6,3,5,40005,,,
9207,34,83,7,3,1,40001,,,
9208,34,84,8,3,6,40006,,,
9209,34,85,9,3,,,,,
9210,34,86,10,3,,,,,
9211,34,87,11,3,,,,,
9212,34,88,12,3,,,,,
9213,34,89,13,3,,,,,
9214,34,90,14,3,,,,,
9215,34,91,15,3,6,40006,,,
9216,34,92,16,3,5,40005,,,
9217,34,93,17,3,1,40001,10019,,
9218,34,94,18,3,1,40001,10019,,
9219,34,95,19,3,1,40001,340012,,
9220,34,96,20,3,1,40001,10037,,
9221,34,97,21,3,6,40006,,,
9222,34,98,22,3,1,40001,,,
9223,34,99,23,3,6,40006,,,
9224,34,100,24,3,,,,,
9225,34,101,0,4,,,,,
9226,34,102,1,4,2,40002,,,
9227,34,103,2,4,1,40001,,,
9228,34,104,3,4,7,40007,,,
9229,34,105,4,4,1,40001,10019,,
9230,34,106,5,4,1,40001,10019,,
9231,34,107,6,4,5,40005,,,
9232,34,108,7,4,1,40001,,,
9233,34,109,8,4,6,40006,,,
9234,34,110,9,4,1,40001,,,
9235,34,111,10,4,3,40003,,,
9236,34,112,11,4,1,40001,,,
9237,34,113,12,4,3,40003,,,
9238,34,114,13,4,4,40004,,,
9239,34,115,14,4,1,40001,,,
9240,34,116,15,4,3,40003,,,
9241,34,117,16,4,6,40006,,,
9242,34,118,17,4,5,40005,,,
9243,34,119,18,4,1,40001,10040,,
9244,34,120,19,4,1,40001,340002,,
9245,34,121,20,4,1,40001,10036,,
9246,34,122,21,4,1,40001,10017,,
9247,34,123,22,4,6,40006,,,
9248,34,124,23,4,1,40001,340013,,
9249,34,125,24,4,5,40005,,,
9250,34,126,0,5,,,,,
9251,34,127,1,5,2,40002,,,
9252,34,128,2,5,1,40001,340016,,
9253,34,129,3,5,1,40001,,,
9254,34,130,4,5,1,40001,340029,,
9255,34,131,5,5,1,40001,10040,,
9256,34,132,6,5,5,40005,,,
9257,34,133,7,5,1,40001,340014,,
9258,34,134,8,5,1,40001,,,
9259,34,135,9,5,1,40001,,,
9260,34,136,10,5,1,40001,10040,,
9261,34,137,11,5,1,40001,,,
9262,34,138,12,5,1,40001,,,
9263,34,139,13,5,1,40001,10040,,
9264,34,140,14,5,1,40001,,,
9265,34,141,15,5,1,40001,,,
9266,34,142,16,5,1,40001,340015,,
9267,34,143,17,5,1,40001,,,
9268,34,144,18,5,6,40006,,,
9269,34,145,19,5,1,40001,10019,,
9270,34,146,20,5,1,40001,10017,,
9271,34,147,21,5,1,40001,,,
9272,34,148,22,5,1,40001,,,
9273,34,149,23,5,7,40007,,,
9274,34,150,24,5,,,,,
9275,34,151,0,6,,,,,
9276,34,152,1,6,,,,,
9277,34,153,2,6,6,40006,,,
9278,34,154,3,6,1,40001,,,
9279,34,155,4,6,1,40001,10019,,
9280,34,156,5,6,1,40001,10019,,
9281,34,157,6,6,5,40005,,,
9282,34,158,7,6,6,40006,,,
9283,34,159,8,6,1,40001,,,
9284,34,160,9,6,1,40001,10043,,
9285,34,161,10,6,1,40001,10041,,
9286,34,162,11,6,1,40001,10041,,
9287,34,163,12,6,1,40001,10041,,
9288,34,164,13,6,1,40001,10041,,
9289,34,165,14,6,1,40001,10041,,
9290,34,166,15,6,1,40001,10046,,
9291,34,167,16,6,1,40001,,,
9292,34,168,17,6,2,40002,,,
9293,34,169,18,6,1,40001,,,
9294,34,170,19,6,6,40006,,,
9295,34,171,20,6,1,40001,,,
9296,34,172,21,6,1,40001,,,
9297,34,173,22,6,5,40005,,,
9298,34,174,23,6,5,40005,,,
9299,34,175,24,6,,,,,
9300,34,176,0,7,,,,,
9301,34,177,1,7,,,,,
9302,34,178,2,7,6,40006,,,
9303,34,179,3,7,1,40001,340017,,
9304,34,180,4,7,1,40001,340003,,
9305,34,181,5,7,6,40006,,,
9306,34,182,6,7,2,40002,,,
9307,34,183,7,7,3,40003,,,
9308,34,184,8,7,1,40001,,,
9309,34,185,9,7,1,40001,10044,,
9310,34,186,10,7,1,40001,340006,,
9311,34,187,11,7,1,40001,10059,,
9312,34,188,12,7,1,40001,10059,,
9313,34,189,13,7,1,40001,340007,,
9314,34,190,14,7,1,40001,10051,,
9315,34,191,15,7,1,40001,,,
9316,34,192,16,7,4,40004,,,
9317,34,193,17,7,2,40002,,,
9318,34,194,18,7,1,40001,,,
9319,34,195,19,7,1,40001,340018,,
9320,34,196,20,7,6,40006,,,
9321,34,197,21,7,2,40002,,,
9322,34,198,22,7,2,40002,,,
9323,34,199,23,7,,,,,
9324,34,200,24,7,,,,,
9325,34,201,0,8,,,,,
9326,34,202,1,8,,,,,
9327,34,203,2,8,,,,,
9328,34,204,3,8,6,40006,,,
9329,34,205,4,8,6,40006,,,
9330,34,206,5,8,2,40002,,,
9331,34,207,6,8,2,40002,,,
9332,34,208,7,8,4,40004,,,
9333,34,209,8,8,1,40001,,,
9334,34,210,9,8,1,40001,10052,,
9335,34,211,10,8,1,40001,10040,,
9336,34,212,11,8,1,40001,,,
9337,34,213,12,8,1,40001,340008,,
9338,34,214,13,8,1,40001,,,
9339,34,215,14,8,1,40001,10040,,
9340,34,216,15,8,1,40001,10053,,
9341,34,217,16,8,1,40001,,,
9342,34,218,17,8,1,40001,10040,,
9343,34,219,18,8,2,40002,,,
9344,34,220,19,8,6,40006,,,
9345,34,221,20,8,6,40006,,,
9346,34,222,21,8,2,40002,,,
9347,34,223,22,8,,,,,
9348,34,224,23,8,,,,,
9349,34,225,24,8,,,,,
9350,34,226,0,9,,,,,
9351,34,227,1,9,,,,,
9352,34,228,2,9,,,,,
9353,34,229,3,9,,,,,
9354,34,230,4,9,,,,,
9355,34,231,5,9,,,,,
9356,34,232,6,9,,,,,
9357,34,233,7,9,1,40001,10040,,
9358,34,234,8,9,1,40001,,,
9359,34,235,9,9,1,40001,10044,,
9360,34,236,10,9,1,40001,10040,,
9361,34,237,11,9,1,40001,,,
9362,34,238,12,9,1,40001,,,
9363,34,239,13,9,1,40001,10040,,
9364,34,240,14,9,1,40001,10051,,
9365,34,241,15,9,1,40001,,,
9366,34,242,16,9,4,40004,,,
9367,34,243,17,9,,,,,
9368,34,244,18,9,,,,,
9369,34,245,19,9,,,,,
9370,34,246,20,9,,,,,
9371,34,247,21,9,,,,,
9372,34,248,22,9,,,,,
9373,34,249,23,9,,,,,
9374,34,250,24,9,,,,,
9375,34,251,0,10,,,,,
9376,34,252,1,10,,,,,
9377,34,253,2,10,,,,,
9378,34,254,3,10,,,,,
9379,34,255,4,10,,,,,
9380,34,256,5,10,,,,,
9381,34,257,6,10,,,,,
9382,34,258,7,10,4,40004,,,
9383,34,259,8,10,1,40001,,,
9384,34,260,9,10,1,40001,10052,,
9385,34,261,10,10,1,40001,,,
9386,34,262,11,10,1,40001,10040,,
9387,34,263,12,10,1,40001,340028,,
9388,34,264,13,10,1,40001,10040,,
9389,34,265,14,10,1,40001,,,
9390,34,266,15,10,1,40001,10053,,
9391,34,267,16,10,1,40001,,,
9392,34,268,17,10,,,,,
9393,34,269,18,10,,,,,
9394,34,270,19,10,,,,,
9395,34,271,20,10,,,,,
9396,34,272,21,10,,,,,
9397,34,273,22,10,,,,,
9398,34,274,23,10,,,,,
9399,34,275,24,10,,,,,
9400,34,276,0,11,,,,,
9401,34,277,1,11,,,,,
9402,34,278,2,11,,,,,
9403,34,279,3,11,,,,,
9404,34,280,4,11,,,,,
9405,34,281,5,11,,,,,
9406,34,282,6,11,,,,,
9407,34,283,7,11,5,40005,,,
9408,34,284,8,11,1,40001,,,
9409,34,285,9,11,1,40001,10042,,
9410,34,286,10,11,1,40001,10041,,
9411,34,287,11,11,1,40001,10041,,
9412,34,288,12,11,1,40001,340033,,
9413,34,289,13,11,1,40001,10041,,
9414,34,290,14,11,1,40001,10045,,
9415,34,291,15,11,1,40001,,,
9416,34,292,16,11,3,40003,,,
9417,34,293,17,11,,,,,
9418,34,294,18,11,,,,,
9419,34,295,19,11,,,,,
9420,34,296,20,11,,,,,
9421,34,297,21,11,,,,,
9422,34,298,22,11,,,,,
9423,34,299,23,11,,,,,
9424,34,300,24,11,,,,,
9425,34,301,0,12,,,,,
9426,34,302,1,12,,,,,
9427,34,303,2,12,,,,,
9428,34,304,3,12,,,,,
9429,34,305,4,12,,,,,
9430,34,306,5,12,,,,,
9431,34,307,6,12,5,40005,,,
9432,34,308,7,12,7,40007,,,
9433,34,309,8,12,1,40001,,,
9434,34,310,9,12,1,40001,,,
9435,34,311,10,12,1,40001,,,
9436,34,312,11,12,1,40001,10040,,
9437,34,313,12,12,1,40001,,,
9438,34,314,13,12,1,40001,,,
9439,34,315,14,12,1,40001,10040,,
9440,34,316,15,12,1,40001,,,
9441,34,317,16,12,1,40001,,,
9442,34,318,17,12,6,40006,,,
9443,34,319,18,12,2,40002,,,
9444,34,320,19,12,2,40002,,,
9445,34,321,20,12,,,,,
9446,34,322,21,12,,,,,
9447,34,323,22,12,,,,,
9448,34,324,23,12,,,,,
9449,34,325,24,12,,,,,
9450,34,326,0,13,,,,,
9451,34,327,1,13,5,40005,,,
9452,34,328,2,13,7,40007,,,
9453,34,329,3,13,6,40006,,,
9454,34,330,4,13,6,40006,,,
9455,34,331,5,13,2,40002,,,
9456,34,332,6,13,2,40002,,,
9457,34,333,7,13,1,40001,340020,,
9458,34,334,8,13,6,40006,,,
9459,34,335,9,13,3,40003,,,
9460,34,336,10,13,1,40001,,,
9461,34,337,11,13,1,40001,,,
9462,34,338,12,13,4,40004,340001,,
9463,34,339,13,13,1,40001,340034,,
9464,34,340,14,13,3,40003,,,
9465,34,341,15,13,1,40001,,,
9466,34,342,16,13,1,40001,340021,,
9467,34,343,17,13,5,40005,,,
9468,34,344,18,13,5,40005,,,
9469,34,345,19,13,2,40002,,,
9470,34,346,20,13,6,40006,,,
9471,34,347,21,13,6,40006,,,
9472,34,348,22,13,,,,,
9473,34,349,23,13,,,,,
9474,34,350,24,13,,,,,
9475,34,351,0,14,,,,,
9476,34,352,1,14,5,40005,,,
9477,34,353,2,14,6,40006,,,
9478,34,354,3,14,1,40001,,,
9479,34,355,4,14,1,40001,,,
9480,34,356,5,14,5,40005,,,
9481,34,357,6,14,2,40002,,,
9482,34,358,7,14,1,40001,,,
9483,34,359,8,14,6,40006,,,
9484,34,360,9,14,6,40006,,,
9485,34,361,10,14,,,,,
9486,34,362,11,14,,,,,
9487,34,363,12,14,,,,,
9488,34,364,13,14,,,,,
9489,34,365,14,14,,,,,
9490,34,366,15,14,,,,,
9491,34,367,16,14,6,40006,,,
9492,34,368,17,14,1,40001,,,
9493,34,369,18,14,5,40005,,,
9494,34,370,19,14,1,40001,,,
9495,34,371,20,14,1,40001,340022,,
9496,34,372,21,14,7,40007,,,
9497,34,373,22,14,6,40006,,,
9498,34,374,23,14,6,40006,,,
9499,34,375,24,14,,,,,
9500,34,376,0,15,6,40006,,,
9501,34,377,1,15,1,40001,,,
9502,34,378,2,15,1,40001,,,
9503,34,379,3,15,1,40001,10017,,
9504,34,380,4,15,1,40001,340024,,
9505,34,381,5,15,1,40001,340004,,
9506,34,382,6,15,2,40002,,,
9507,34,383,7,15,1,40001,,,
9508,34,384,8,15,5,40005,,,
9509,34,385,9,15,,,,,
9510,34,386,10,15,,,,,
9511,34,387,11,15,,,,,
9512,34,388,12,15,,,,,
9513,34,389,13,15,,,,,
9514,34,390,14,15,,,,,
9515,34,391,15,15,,,,,
9516,34,392,16,15,1,40001,10037,,
9517,34,393,17,15,1,40001,,,
9518,34,394,18,15,1,40001,,,
9519,34,395,19,15,5,40005,,,
9520,34,396,20,15,1,40001,,,
9521,34,397,21,15,1,40001,,,
9522,34,398,22,15,6,40006,,,
9523,34,399,23,15,5,40005,,,
9524,34,400,24,15,,,,,
9525,34,401,0,16,5,40005,,,
9526,34,402,1,16,1,40001,,,
9527,34,403,2,16,5,40005,,,
9528,34,404,3,16,1,40001,10040,,
9529,34,405,4,16,1,40001,340031,,
9530,34,406,5,16,7,40007,,,
9531,34,407,6,16,6,40006,,,
9532,34,408,7,16,1,40001,,,
9533,34,409,8,16,5,40005,,,
9534,34,410,9,16,,,,,
9535,34,411,10,16,,,,,
9536,34,412,11,16,,,,,
9537,34,413,12,16,,,,,
9538,34,414,13,16,,,,,
9539,34,415,14,16,,,,,
9540,34,416,15,16,,,,,
9541,34,417,16,16,7,40007,,,
9542,34,418,17,16,1,40001,10019,,
9543,34,419,18,16,1,40001,10019,,
9544,34,420,19,16,1,40001,10019,,
9545,34,421,20,16,5,40005,,,
9546,34,422,21,16,5,40005,,,
9547,34,423,22,16,1,40001,,,
9548,34,424,23,16,1,40001,,,
9549,34,425,24,16,7,40007,,,
9550,34,426,0,17,5,40005,,,
9551,34,427,1,17,1,40001,340023,,
9552,34,428,2,17,7,40007,,,
9553,34,429,3,17,1,40001,10037,,
9554,34,430,4,17,1,40001,10049,,
9555,34,431,5,17,6,40006,,,
9556,34,432,6,17,1,40001,,,
9557,34,433,7,17,5,40005,,,
9558,34,434,8,17,2,40002,,,
9559,34,435,9,17,,,,,
9560,34,436,10,17,,,,,
9561,34,437,11,17,,,,,
9562,34,438,12,17,,,,,
9563,34,439,13,17,,,,,
9564,34,440,14,17,,,,,
9565,34,441,15,17,7,40007,,,
9566,34,442,16,17,1,40001,340032,,
9567,34,443,17,17,1,40001,,,
9568,34,444,18,17,1,40001,,,
9569,34,445,19,17,1,40001,340005,,
9570,34,446,20,17,6,40006,,,
9571,34,447,21,17,6,40006,,,
9572,34,448,22,17,2,40002,,,
9573,34,449,23,17,1,40001,,,
9574,34,450,24,17,7,40007,,,
9575,34,451,0,18,,,,,
9576,34,452,1,18,5,40005,,,
9577,34,453,2,18,1,40001,,,
9578,34,454,3,18,1,40001,,,
9579,34,455,4,18,1,40001,,,
9580,34,456,5,18,6,40006,,,
9581,34,457,6,18,1,40001,340026,,
9582,34,458,7,18,4,40004,,,
9583,34,459,8,18,2,40002,,,
9584,34,460,9,18,,,,,
9585,34,461,10,18,,,,,
9586,34,462,11,18,,,,,
9587,34,463,12,18,,,,,
9588,34,464,13,18,,,,,
9589,34,465,14,18,,,,,
9590,34,466,15,18,,,,,
9591,34,467,16,18,5,40005,,,
9592,34,468,17,18,2,40002,,,
9593,34,469,18,18,1,40001,340025,,
9594,34,470,19,18,6,40006,,,
9595,34,471,20,18,6,40006,,,
9596,34,472,21,18,1,40001,10047,,
9597,34,473,22,18,6,40006,,,
9598,34,474,23,18,1,40001,340027,,
9599,34,475,24,18,2,40002,,,
9600,34,476,0,19,,,,,
9601,34,477,1,19,2,40002,,,
9602,34,478,2,19,6,40006,,,
9603,34,479,3,19,6,40006,,,
9604,34,480,4,19,1,40001,,,
9605,34,481,5,19,1,40001,,,
9606,34,482,6,19,2,40002,,,
9607,34,483,7,19,2,40002,,,
9608,34,484,8,19,,,,,
9609,34,485,9,19,,,,,
9610,34,486,10,19,,,,,
9611,34,487,11,19,,,,,
9612,34,488,12,19,,,,,
9613,34,489,13,19,,,,,
9614,34,490,14,19,,,,,
9615,34,491,15,19,,,,,
9616,34,492,16,19,6,40006,,,
9617,34,493,17,19,2,40002,,,
9618,34,494,18,19,1,40001,,,
9619,34,495,19,19,1,40001,,,
9620,34,496,20,19,1,40001,340019,,
9621,34,497,21,19,1,40001,,,
9622,34,498,22,19,1,40001,,,
9623,34,499,23,19,2,40002,,,
9624,34,500,24,19,,,,,
9625,34,501,0,20,,,,,
9626,34,502,1,20,,,,,
9627,34,503,2,20,2,40002,,,
9628,34,504,3,20,2,40002,,,
9629,34,505,4,20,6,40006,,,
9630,34,506,5,20,5,40005,,,
9631,34,507,6,20,7,40007,,,
9632,34,508,7,20,5,40005,,,
9633,34,509,8,20,,,,,
9634,34,510,9,20,,,,,
9635,34,511,10,20,,,,,
9636,34,512,11,20,,,,,
9637,34,513,12,20,,,,,
9638,34,514,13,20,,,,,
9639,34,515,14,20,,,,,
9640,34,516,15,20,,,,,
9641,34,517,16,20,,,,,
9642,34,518,17,20,6,40006,,,
9643,34,519,18,20,2,40002,,,
9644,34,520,19,20,2,40002,,,
9645,34,521,20,20,6,40006,,,
9646,34,522,21,20,6,40006,,,
9647,34,523,22,20,6,40006,,,
9648,34,524,23,20,2,40002,,,
9649,34,525,24,20,,,,,
9650,35,1,0,0,,,,,
9651,35,2,1,0,,,,,
9652,35,3,2,0,6,40006,,,
9653,35,4,3,0,5,40005,,,
9654,35,5,4,0,5,40005,,,
9655,35,6,5,0,2,40002,,,
9656,35,7,6,0,2,40002,,,
9657,35,8,7,0,2,40002,,,
9658,35,9,8,0,,,,,
9659,35,10,9,0,,,,,
9660,35,11,10,0,,,,,
9661,35,12,11,0,,,,,
9662,35,13,12,0,,,,,
9663,35,14,13,0,,,,,
9664,35,15,14,0,,,,,
9665,35,16,15,0,,,,,
9666,35,17,16,0,,,,,
9667,35,18,17,0,2,40002,,,
9668,35,19,18,0,2,40002,,,
9669,35,20,19,0,7,40007,,,
9670,35,21,20,0,7,40007,,,
9671,35,22,21,0,7,40007,,,
9672,35,23,22,0,7,40007,,,
9673,35,24,23,0,,,,,
9674,35,25,24,0,,,,,
9675,35,26,0,1,,,,,
9676,35,27,1,1,6,40006,,,
9677,35,28,2,1,1,40001,350009,,
9678,35,29,3,1,1,40001,,,
9679,35,30,4,1,5,40005,,,
9680,35,31,5,1,2,40002,,,
9681,35,32,6,1,6,40006,,,
9682,35,33,7,1,6,40006,,,
9683,35,34,8,1,,,,,
9684,35,35,9,1,,,,,
9685,35,36,10,1,,,,,
9686,35,37,11,1,,,,,
9687,35,38,12,1,,,,,
9688,35,39,13,1,,,,,
9689,35,40,14,1,,,,,
9690,35,41,15,1,,,,,
9691,35,42,16,1,6,40006,,,
9692,35,43,17,1,1,40001,350030,,
9693,35,44,18,1,2,40002,,,
9694,35,45,19,1,7,40007,,,
9695,35,46,20,1,1,40001,,,
9696,35,47,21,1,1,40001,,,
9697,35,48,22,1,6,40006,,,
9698,35,49,23,1,,,,,
9699,35,50,24,1,,,,,
9700,35,51,0,2,,,,,
9701,35,52,1,2,2,40002,,,
9702,35,53,2,2,1,40001,,,
9703,35,54,3,2,5,40005,,,
9704,35,55,4,2,1,40001,,,
9705,35,56,5,2,6,40006,,,
9706,35,57,6,2,1,40001,,,
9707,35,58,7,2,1,40001,,,
9708,35,59,8,2,6,40006,,,
9709,35,60,9,2,,,,,
9710,35,61,10,2,,,,,
9711,35,62,11,2,,,,,
9712,35,63,12,2,,,,,
9713,35,64,13,2,,,,,
9714,35,65,14,2,,,,,
9715,35,66,15,2,,,,,
9716,35,67,16,2,6,40006,,,
9717,35,68,17,2,6,40006,,,
9718,35,69,18,2,1,40001,350010,,
9719,35,70,19,2,1,40001,,,
9720,35,71,20,2,1,40001,,,
9721,35,72,21,2,6,40006,,,
9722,35,73,22,2,1,40001,,,
9723,35,74,23,2,6,40006,,,
9724,35,75,24,2,,,,,
9725,35,76,0,3,7,40007,,,
9726,35,77,1,3,2,40002,,,
9727,35,78,2,3,1,40001,,,
9728,35,79,3,3,7,40007,,,
9729,35,80,4,3,1,40001,,,
9730,35,81,5,3,1,40001,350011,,
9731,35,82,6,3,5,40005,,,
9732,35,83,7,3,1,40001,,,
9733,35,84,8,3,6,40006,,,
9734,35,85,9,3,,,,,
9735,35,86,10,3,,,,,
9736,35,87,11,3,,,,,
9737,35,88,12,3,,,,,
9738,35,89,13,3,,,,,
9739,35,90,14,3,,,,,
9740,35,91,15,3,6,40006,,,
9741,35,92,16,3,5,40005,,,
9742,35,93,17,3,1,40001,10019,,
9743,35,94,18,3,1,40001,10019,,
9744,35,95,19,3,1,40001,350012,,
9745,35,96,20,3,1,40001,10037,,
9746,35,97,21,3,6,40006,,,
9747,35,98,22,3,1,40001,,,
9748,35,99,23,3,6,40006,,,
9749,35,100,24,3,,,,,
9750,35,101,0,4,,,,,
9751,35,102,1,4,2,40002,,,
9752,35,103,2,4,1,40001,,,
9753,35,104,3,4,7,40007,,,
9754,35,105,4,4,1,40001,10019,,
9755,35,106,5,4,1,40001,10019,,
9756,35,107,6,4,5,40005,,,
9757,35,108,7,4,1,40001,,,
9758,35,109,8,4,6,40006,,,
9759,35,110,9,4,1,40001,,,
9760,35,111,10,4,3,40003,,,
9761,35,112,11,4,1,40001,,,
9762,35,113,12,4,3,40003,,,
9763,35,114,13,4,4,40004,,,
9764,35,115,14,4,1,40001,,,
9765,35,116,15,4,3,40003,,,
9766,35,117,16,4,6,40006,,,
9767,35,118,17,4,5,40005,,,
9768,35,119,18,4,1,40001,10040,,
9769,35,120,19,4,1,40001,350002,,
9770,35,121,20,4,1,40001,10036,,
9771,35,122,21,4,1,40001,10017,,
9772,35,123,22,4,6,40006,,,
9773,35,124,23,4,1,40001,350013,,
9774,35,125,24,4,5,40005,,,
9775,35,126,0,5,,,,,
9776,35,127,1,5,2,40002,,,
9777,35,128,2,5,1,40001,350016,,
9778,35,129,3,5,1,40001,,,
9779,35,130,4,5,1,40001,350029,,
9780,35,131,5,5,1,40001,10040,,
9781,35,132,6,5,5,40005,,,
9782,35,133,7,5,1,40001,350014,,
9783,35,134,8,5,1,40001,,,
9784,35,135,9,5,1,40001,,,
9785,35,136,10,5,1,40001,10040,,
9786,35,137,11,5,1,40001,,,
9787,35,138,12,5,1,40001,,,
9788,35,139,13,5,1,40001,10040,,
9789,35,140,14,5,1,40001,,,
9790,35,141,15,5,1,40001,,,
9791,35,142,16,5,1,40001,350015,,
9792,35,143,17,5,1,40001,,,
9793,35,144,18,5,6,40006,,,
9794,35,145,19,5,1,40001,10019,,
9795,35,146,20,5,1,40001,10017,,
9796,35,147,21,5,1,40001,,,
9797,35,148,22,5,1,40001,,,
9798,35,149,23,5,7,40007,,,
9799,35,150,24,5,,,,,
9800,35,151,0,6,,,,,
9801,35,152,1,6,,,,,
9802,35,153,2,6,6,40006,,,
9803,35,154,3,6,1,40001,,,
9804,35,155,4,6,1,40001,10019,,
9805,35,156,5,6,1,40001,10019,,
9806,35,157,6,6,5,40005,,,
9807,35,158,7,6,6,40006,,,
9808,35,159,8,6,1,40001,,,
9809,35,160,9,6,1,40001,10043,,
9810,35,161,10,6,1,40001,10041,,
9811,35,162,11,6,1,40001,10041,,
9812,35,163,12,6,1,40001,10041,,
9813,35,164,13,6,1,40001,10041,,
9814,35,165,14,6,1,40001,10041,,
9815,35,166,15,6,1,40001,10046,,
9816,35,167,16,6,1,40001,,,
9817,35,168,17,6,2,40002,,,
9818,35,169,18,6,1,40001,,,
9819,35,170,19,6,6,40006,,,
9820,35,171,20,6,1,40001,,,
9821,35,172,21,6,1,40001,,,
9822,35,173,22,6,5,40005,,,
9823,35,174,23,6,5,40005,,,
9824,35,175,24,6,,,,,
9825,35,176,0,7,,,,,
9826,35,177,1,7,,,,,
9827,35,178,2,7,6,40006,,,
9828,35,179,3,7,1,40001,350017,,
9829,35,180,4,7,1,40001,350003,,
9830,35,181,5,7,6,40006,,,
9831,35,182,6,7,2,40002,,,
9832,35,183,7,7,3,40003,,,
9833,35,184,8,7,1,40001,,,
9834,35,185,9,7,1,40001,10044,,
9835,35,186,10,7,1,40001,350006,,
9836,35,187,11,7,1,40001,10059,,
9837,35,188,12,7,1,40001,10059,,
9838,35,189,13,7,1,40001,350007,,
9839,35,190,14,7,1,40001,10051,,
9840,35,191,15,7,1,40001,,,
9841,35,192,16,7,4,40004,,,
9842,35,193,17,7,2,40002,,,
9843,35,194,18,7,1,40001,,,
9844,35,195,19,7,1,40001,350018,,
9845,35,196,20,7,6,40006,,,
9846,35,197,21,7,2,40002,,,
9847,35,198,22,7,2,40002,,,
9848,35,199,23,7,,,,,
9849,35,200,24,7,,,,,
9850,35,201,0,8,,,,,
9851,35,202,1,8,,,,,
9852,35,203,2,8,,,,,
9853,35,204,3,8,6,40006,,,
9854,35,205,4,8,6,40006,,,
9855,35,206,5,8,2,40002,,,
9856,35,207,6,8,2,40002,,,
9857,35,208,7,8,4,40004,,,
9858,35,209,8,8,1,40001,,,
9859,35,210,9,8,1,40001,10052,,
9860,35,211,10,8,1,40001,10040,,
9861,35,212,11,8,1,40001,,,
9862,35,213,12,8,1,40001,350008,,
9863,35,214,13,8,1,40001,,,
9864,35,215,14,8,1,40001,10040,,
9865,35,216,15,8,1,40001,10053,,
9866,35,217,16,8,1,40001,,,
9867,35,218,17,8,1,40001,10040,,
9868,35,219,18,8,2,40002,,,
9869,35,220,19,8,6,40006,,,
9870,35,221,20,8,6,40006,,,
9871,35,222,21,8,2,40002,,,
9872,35,223,22,8,,,,,
9873,35,224,23,8,,,,,
9874,35,225,24,8,,,,,
9875,35,226,0,9,,,,,
9876,35,227,1,9,,,,,
9877,35,228,2,9,,,,,
9878,35,229,3,9,,,,,
9879,35,230,4,9,,,,,
9880,35,231,5,9,,,,,
9881,35,232,6,9,,,,,
9882,35,233,7,9,1,40001,10040,,
9883,35,234,8,9,1,40001,,,
9884,35,235,9,9,1,40001,10044,,
9885,35,236,10,9,1,40001,10040,,
9886,35,237,11,9,1,40001,,,
