id,showOpen,monsterType,heroSpType,name,nation,quality,star,sex,atkType,type,recTactics,chipId,upStarId,skills%1,skills%2,skills%3,skills%4,skills%5,skillsLabel%1,skillsLabel%2,skillsLabel%3,skillsLabel%4,deadSound,ardersound1,ardersound2,smallBody,smallBodyBlock,bodyArmature,bodyIconBlock,bodyIcon,employee,scale,coordinates,headIcon,armature,idleArmature,hurtArmature,deadArmature,runArmature,runAtkArmature,topPos,midPos,botPos,bombPos,property%1,property%2,property%3,property%4,property%5,property%6,property%7,property%8,property%9,property%10,property%11,property%12,property%13,property%14,property%15,property%16,property%17,property%18,property%19,property%20,property%21,property%22,property%23,property%24,property%25,heroDesc,heroTalent,palaceSkill,openTime,fieldSkillSlotId,
25517,1,,,s==5|魔·关银屏,5,5,5,2,2,3,3,25517,255171,2551711,2551721,2551731,2551741,2551751,s==11|102|203|205,s==3|103,s==11|102|204|304,s==11|103|205|301,,255171,255172,2551700,2551700,25517,255170,255170,s==3|0|0,s==3|1|1,s==3|0|0,25517,255170,2551701,2551702,2551703,2551704,2551705,0|270,0|90,0|0,0|120,1425,234,55,131,0,3000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,s==4|魔关银屏,2,,91,,
25517001,0,,,s==5|魔·关银屏,5,5,5,2,2,3,3,25517,25517011,255170111,255170121,255170131,255170141,255170151,s==11|102|203|205,s==3|103,s==11|102|204|304,s==11|103|205|301,,255170011,255170012,25517000,25517000,255172,2551702,2551702,s==3|0|0,s==3|1|1,s==3|0|0,25517001,25517001,255170101,255170102,255170103,255170104,255170105,0|270,0|90,0|0,0|120,1425,234,55,131,0,3000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,s==4|魔关银屏,2,,9999,,
25518,1,,1,s==5|魔尊·项羽,5,5,5,1,1,1,1,25518,255181,2551811,2551821,2551831,2551841,2551851,s==11|101|206|302,s==3|103,s==11|204|312|315,s==11|308|315|317,,255181,255182,2551800,2551800,25518,255180,255180,s==3|0|0,s==3|1|1,s==3|0|0,25518,255180,2551801,2551802,2551803,2551804,2551805,0|270,0|90,0|0,0|120,1435,235,54,128,0,3000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,s==4|魔尊项羽,2,,1,,
25518001,0,,1,s==5|魔尊·项羽,5,5,5,1,1,1,1,25518,25518011,255180111,255180121,255180131,255180141,255180151,s==11|101|206|302,s==3|103,s==11|204|312|315,s==11|308|315|317,,255181,255182,25518000,25518000,2550118,2551802,2551802,s==3|0|0,s==3|1|1,s==3|0|0,25518001,25501180,255011801,255011802,255011803,255011804,255011805,0|270,0|90,0|0,0|120,1435,235,54,128,0,3000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,s==4|魔尊项羽,2,,1,,
25518002,0,,1,s==5|魔尊·项羽,5,5,5,1,1,1,1,25518,25518021,255180211,255180221,255180231,255180241,255180251,s==11|101|206|302,s==3|103,s==11|204|312|315,s==11|308|315|317,,255181,255182,255180020,255180020,2550218,255180021,255180021,s==3|0|0,s==3|1|1,s==3|0|0,25518002,25502180,255021801,255021802,255021803,255021804,255021805,0|270,0|90,0|0,0|120,1435,235,54,128,0,3000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,s==4|魔尊项羽,2,,1,,
25519,1,,3,s==5|擎天·吕布,5,5,5,1,1,1,1,25519,255191,2551911,2551921,2551931,2551941,2551951,,,,,,255041,255042,255191,255191,25519,255192,255192,s==3|0|0,s==3|1|1,s==3|0|0,25519,255190,2551901,2551902,2551903,2551904,2551905,0|280,0|90,0|0,0|110,1469,258,54,128,0,3000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,s==5|吕布(替),2,,1,,
26501,1,,,s==4|魂·左慈,10,5,5,1,2,3,3,26501,265011,2650111,2650121,2650131,2650141,2650151,s==11|102|204|317,s==3|103,s==11|102|204|301,s==11|103|305|301,,265011,265012,265011,265011,26501,265021,265021,s==3|0|0,s==3|1|1,s==3|0|0,26501,265010,2650101,2650102,2650103,2650104,2650105,0|270,0|90,0|0,0|120,1450,248,55,130,0,3000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,s==3|魂左慈,2,,90,5,
26501001,0,,,s==4|魂·左慈,10,5,5,1,2,3,3,26501,26501011,26501011,26501021,26501031,26501041,26501051,s==11|102|204|317,s==3|103,s==11|102|204|301,s==11|103|305|301,,265011,265012,265010011,265010011,265011,265010012,265010012,s==3|0|0,s==3|1|1,s==3|0|0,26501001,26501001,265010101,265010102,265010103,265010104,265010105,0|270,0|90,0|0,0|120,1450,248,55,130,0,3000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,s==3|魂左慈,2,,90,5,
26502,1,,,s==4|魂·赵云,10,5,5,1,1,1,1,26502,265021,2650211,2650221,2650231,2650241,2650251,s==11|101|204|302,s==3|103,s==11|101|204|301,s==7|103|301,,265021,265022,265022,265022,26502,265023,265023,s==3|0|0,s==3|1|1,s==3|0|0,26502,265020,2650201,2650202,2650203,2650204,2650205,0|270,0|90,0|0,0|120,1465,258,55,128,0,3000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,s==3|魂赵云,2,,90,5,
26502001,0,,,s==4|魂·赵云,10,5,5,1,1,1,1,26502,26502011,26502011,26502021,26502031,26502041,26502051,s==11|101|204|302,s==3|103,s==11|101|204|301,s==7|103|301,,265021,265022,265020011,265020011,26502001,265020012,265020012,s==3|0|0,s==3|1|1,s==3|0|0,26502001,265021,265020101,265020102,265020103,265020104,265020105,0|270,0|90,0|0,0|120,1465,258,55,128,0,3000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,s==3|魂赵云,2,,90,5,
26503,1,,,s==4|魂·小乔,10,5,5,2,2,4,4,26503,265031,2650311,2650321,2650331,2650341,2650351,s==11|102|204|301,s==3|103,s==11|102|301|317,s==7|103|301,,265031,265032,265032,265032,26503,265033,265033,s==3|0|0,s==3|1|1,s==3|0|0,26503,265030,2650301,2650302,2650303,2650304,2650305,0|260,0|90,0|0,0|107,1580,195,56,129,0,3000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,s==3|魂小乔,2,,90,5,
26503001,0,,,s==4|魂·小乔,10,5,5,2,2,4,4,26503,26503011,26503011,26503021,26503031,26503041,26503051,s==11|102|204|301,s==3|103,s==11|102|301|317,s==7|103|301,,265031,265032,265030011,265030011,26503001,265030012,265030012,s==3|0|0,s==3|1|1,s==3|0|0,26503001,265031,265030101,265030102,265030103,265030104,265030105,0|260,0|90,0|0,0|107,1580,195,56,129,0,3000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,s==3|魂小乔,2,,90,5,
26504,1,,,s==4|魂·张辽,10,5,5,1,1,2,2,26504,265041,2650411,2650421,2650431,2650441,2650451,s==11|101|205|316,s==3|103,s==11|101|204|301,s==11|103|301|305,,265041,265042,265041,265041,26504,265042,265042,s==3|0|0,s==3|1|1,s==3|0|0,26504,265040,2650401,2650402,2650403,2650404,2650405,0|280,0|90,0|0,0|107,2130,160,57,133,0,3000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,s==3|魂张辽,2,,90,5,
26504001,0,,,s==4|魂·张辽,10,5,5,1,1,2,2,26504,26504011,26504011,26504021,26504031,26504041,26504051,s==11|101|205|316,s==3|103,s==11|101|204|301,s==11|103|301|305,,265041,265042,265040011,265040011,26504001,265040012,265040012,s==3|0|0,s==3|1|1,s==3|0|0,26504001,265041,265040101,265040102,265040103,265040104,265040105,0|280,0|90,0|0,0|107,2130,160,57,133,0,3000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,s==3|魂张辽,2,,90,5,
26505,1,,,s==4|魂·周瑜,10,5,5,1,2,3,3,26505,265051,2650511,2650521,2650531,2650541,2650551,s==11|102|204|317,s==3|103,s==11|102|204|317,s==11|103|304|301,,265051,265052,265051,265051,26505,265052,265052,s==3|0|0,s==3|1|1,s==3|0|0,26505,265050,2650501,2650502,2650503,2650504,2650505,0|270,0|90,0|0,0|120,1450,248,55,130,0,3000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,s==3|魂周瑜,2,,90,5,
26901,0,,,s==2|英魂,0,5,9,1,1,1,1,,,2110111,2110111,,,,,,,,,,,2690100,2690100,26901,211010,211010,s==3|0|0,s==3|1|1,s==3|0|0,26901,999,9991,9992,9993,9994,9995,0|280,0|90,0|0,0|115,650,105,24,42,0,3000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,s==2|英魂,2,,,,
26902,0,2,,s==4|魔剑魅影,5,5,5,1,2,3,3,26902,269021,2551711,255170261,,,,s==11|102|204|317,s==3|103,s==11|102|204|301,s==11|103|203|301,,,,2690200,2690200,26902,269020,269020,s==3|0|0,s==3|1|1,s==3|0|0,26902,269020,9991,9992,9993,9994,9995,0|280,0|90,0|0,0|115,650,105,24,42,0,3000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,s==4|魔剑魅影,2,,,,
27101,0,,,s==4|精锐魏兵,1,5,5,1,1,1,1,,271011,2110111,2110121,2710131,,,,,,,,211011,211012,2110100,2110100,,211010,211010,s==3|0|0,s==3|1|1,s==3|0|0,21101,211010,2110101,2110102,2110103,2110104,2110105,0|250,0|90,0|0,0|100,1250,200,55,124,0,3000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,s==5|魏兵(替),1,,,,
27201,0,,,s==4|精锐蜀兵,2,5,5,1,1,1,1,,272011,2210111,2210121,2720131,,,,,,,,221011,221012,2210100,2210100,22101,221010,221010,s==3|0|0,s==3|1|1,s==3|0|0,22101,221010,2210101,2210102,2210103,2210104,2210105,0|280,0|90,0|0,0|115,1250,200,55,124,0,3000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,s==5|蜀兵(替),1,,,,
27301,0,,,s==4|精锐吴兵,3,5,5,2,1,1,1,,273011,2310111,2310121,2730131,,,,,,,,231011,231012,2310100,2310100,23101,231010,231010,s==3|0|0,s==3|1|1,s==3|0|0,23101,231010,2310101,2310102,2310103,2310104,2310105,0|255,0|90,0|0,0|110,1250,200,55,124,0,3000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,s==5|吴兵(替),1,,,,
28501,0,,,s==4|凶猛石怪,0,5,5,1,1,1,1,28501,285011,2850111,2850121,2850131,2850141,,,,,,,285011,285012,2850100,2850100,28501,285010,285010,s==3|0|0,s==3|1|1,s==3|0|0,28501,285010,2850101,2850102,2850103,2850104,2850105,0|280,0|90,0|0,0|115,1315,248,54,126,0,3000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,s==5|祝融(替),2,,,,
28502,0,,,s==4|护卫石怪,0,5,5,2,2,2,4,28502,285021,2850211,2850221,2850231,2850241,,,,,,,285021,285022,2850200,2850200,28502,285020,285020,s==3|0|0,s==3|1|1,s==3|0|0,28502,285020,2850201,2850202,2850203,2850204,2850205,0|258,0|90,0|0,0|110,1523,165,57,130,0,3000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,s==5|貂蝉(替),2,,,,
28503,0,,,s==4|震地石怪,0,5,5,1,2,3,4,28503,285031,2850311,2850321,2850331,2850341,,,,,,,285031,285032,2850300,2850300,28503,285030,285030,s==3|0|0,s==3|1|1,s==3|0|0,28503,285030,2850301,2850302,2850303,2850304,2850305,0|260,0|90,0|0,0|107,1299,230,53,130,0,3000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,s==3|张春华,2,,,,
28504,0,,,s==4|灵能石怪,0,5,5,2,2,4,1,28504,285041,2850411,2850421,2850431,2850441,,,,,,,285041,285042,2850400,2850400,28504,285040,285040,s==3|0|0,s==3|1|1,s==3|0|0,28504,285040,2850401,2850402,2850403,2850404,2850405,0|280,0|90,0|0,0|115,1426,202,56,125,0,3000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,s==2|曹操,2,,,,
28505,0,,,s==4|晶体石怪,0,5,5,1,1,1,1,28505,285051,2850511,2850521,2850531,2850541,2850551,,,,,,285051,285052,2850500,2850500,28505,285050,285050,s==3|0|0,s==3|1|1,s==3|0|0,28505,285050,2850501,2850502,2850503,2850504,2850505,0|260,0|106,0|0,0|115,1315,248,54,126,0,3000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,s==5|祝融(替),1,,,,
80001,0,1,,s==3|卑弥呼,0,5,5,2,2,3,3,,800011,8000111,8000121,8000131,8000141,8000151,,,,,,285051,285052,2850500,2850500,25509,285991,285990,s==3|0|0,s==3|1|1,s==3|0|0,80001,800010,8000101,8000102,8000103,8000104,8000105,0|310,0|150,0|0,0|160,159008,1000,2098,0,0,3000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,s==3|卑弥呼,2,,,,
80002,0,1,,s==3|卑弥呼,0,5,5,2,2,3,3,,800011,8000111,8000121,8000131,,,,,,,,285051,285052,2850500,2850500,25509,285991,285990,s==3|0|0,s==3|1|1,s==3|0|0,80001,800020,8000101,8000102,8000103,8000104,8000105,0|310,0|150,0|0,0|160,159008,1000,2098,0,0,3000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,s==3|卑弥呼,2,,,,
80003,0,1,,s==3|卑弥呼,0,5,5,2,2,3,3,,800011,8000111,8000121,8000131,8000141,,,,,,,285051,285052,2850500,2850500,25509,285991,285990,s==3|0|0,s==3|1|1,s==3|0|0,80001,800030,8000101,8000102,8000103,8000104,8000105,0|310,0|150,0|0,0|160,159008,1000,2098,0,0,3000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,s==3|卑弥呼,2,,,,
80004,0,1,,s==3|卑弥呼,0,5,5,2,2,3,3,,800011,8000111,8000121,8000131,8000141,8000151,,,,,,285051,285052,2850500,2850500,25509,285991,285990,s==3|0|0,s==3|1|1,s==3|0|0,80001,800040,8000101,8000102,8000103,8000104,8000105,0|310,0|150,0|0,0|160,159008,1000,2098,0,0,3000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,s==3|卑弥呼,2,,,,
9999,0,1,,s==4|蛮族先锋,5,5,10,1,1,1,1,,,999911,999921,999931,999941,999951,s==11|101|204|302,s==11|103|301|311,s==11|102|204|317,s==11|103|301|317,,99991,99992,999900,999900,25404,234010,234010,s==3|0|0,s==3|1|1,s==3|0|0,9999,99990,999901,999902,999903,999904,999905,0|340,0|150,0|0,0|150,159008,1000,2098,1669,5000,3000,5000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,s==2|南蛮,2,,,,
2000,0,,,s==2|董白,5,5,10,1,1,1,1,,,999911,999921,999931,999941,999951,,,,,,,,200000,200000,300001,234010,234010,s==3|0|0,s==3|1|1,s==6|0|-670,9999,99990,99990,99990,99990,99990,99990,0|340,0|150,0|0,0|150,159008,1000,2098,1669,5000,3000,5000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,s==2|南蛮,2,,,,
30001,0,,,s==2|男主,1,5,9,1,1,1,1,,,2110111,2110111,,,,,,,,,,,3000100,3000100,30001,211010,211010,s==3|0|0,s==3|1|1,s==3|0|0,26001,999,9991,9992,9993,9994,9995,0|280,0|90,0|0,0|115,650,105,24,42,0,3000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,s==2|英魂,2,,,,
30002,0,,,s==2|女主,1,5,9,1,1,1,1,,,2110111,2110111,,,,,,,,,,,3000200,3000200,30002,211010,211010,s==3|0|0,s==3|1|1,s==3|0|0,26002,999,9991,9992,9993,9994,9995,0|280,0|90,0|0,0|115,650,105,24,42,0,3000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,s==2|英魂,2,,,,
30003,0,,,s==2|哨兵,4,1,1,2,2,3,3,,,2310111,2310121,,,,,,,,,,,2310100,2310100,23101,231010,231010,s==3|0|0,s==3|1|1,s==3|0|0,23101,231010,2310101,2310102,2310103,2310104,2310105,0|255,0|90,0|0,0|110,643,99,23,1,0,3000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,s==5|吴兵(替),2,,,,
30004,0,,,s==2|兵卒,4,1,1,1,1,1,1,,,2210111,2210121,,,,,,,,,,,2210100,2210100,22101,221010,221010,s==3|0|0,s==3|1|1,s==3|0|0,22101,222010,2210101,2210102,2210103,2210104,2210105,0|280,0|90,0|0,0|115,643,99,23,1,0,3000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,s==5|蜀兵(替),2,,,,
30005,0,,,s==2|哨兵,4,1,1,1,1,1,1,,,2110111,2110121,,,,,,,,,,,2110100,2110100,21101,211010,211010,s==3|0|0,s==3|1|1,s==3|0|0,21101,211010,2110101,2110102,2110103,2110104,2110105,0|250,0|90,0|0,0|100,650,105,24,1,0,3000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,s==5|魏兵(替),1,,,,
30006,0,,,s==3|糜夫人,4,1,1,1,1,1,1,,,2210111,2210121,,,,,,,,,,,2210100,2210100,30006,221010,221010,s==3|0|0,s==3|1|1,s==3|0|0,22101,480010,2210101,2210102,2210103,2210104,2210105,0|280,0|90,0|0,0|115,643,99,23,1,0,3000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,s==5|蜀兵(替),2,,,,
30007,0,,,s==3|甘夫人,4,1,1,1,1,1,1,,,2110111,2110121,,,,,,,,,,,2110100,2110100,30007,211010,211010,s==3|0|0,s==3|1|1,s==3|0|0,21101,480010,2110101,2110102,2110103,2110104,2110105,0|250,0|90,0|0,0|100,650,105,24,1,0,3000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,s==5|魏兵(替),1,,,,
30011,0,,,s==2|关羽,4,5,5,1,1,1,1,22504,,2250411,2250421,2250431,2250441,2250451,s==11|101|204|317,s==3|103,s==11|101|204|308,s==11|103|301|307,,225041,225042,2250400,2250400,22504,225040,225040,s==3|0|0,s==3|1|1,s==3|0|0,22504,225040,2250401,2250402,2250403,2250404,2250405,0|265,0|90,0|0,0|115,12000,2200,55,100,0,3000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,s==2|关羽,2,,,,
30012,0,,,s==2|徐庶,4,5,5,1,1,1,1,22510,,2251011,3001221,2251033,3001241,,s==11|102|204|317,s==3|103,s==11|101|204|306,,,225101,225102,2251000,2251000,22510,225100,225100,s==3|0|0,s==3|1|1,s==3|0|0,22510,225100,2251001,2251002,2251003,2251004,2251005,0|280,0|90,0|0,0|115,12000,2200,55,1000,0,3000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,s==5|徐庶(替),2,,,,
30013,0,,,s==2|庞统,4,5,5,1,1,1,1,22511,,2251111,3001321,2251133,3001341,2251153,s==11|101|204|301,s==3|103,s==11|102|204|308,s==11|103|317|301,,225111,225112,2251100,2251100,22511,225110,225110,s==3|0|0,s==3|1|1,s==3|0|0,22511,225110,2251101,2251102,2251103,2251104,2251105,0|275,0|90,0|0,0|112,12000,2200,55,500,0,3000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,s==5|庞统(替),2,,,,
30014,0,,,s==2|陆逊,4,5,5,2,2,3,3,24506,,2450611,3001421,2450633,3001441,2450653,,,,,,245061,245062,2450600,2450600,24506,245060,245060,s==3|0|0,s==3|1|1,s==3|0|0,24506,245060,2450601,2450602,2450603,2450604,2450605,0|280,0|90,0|0,0|115,12000,2200,62,800,0,3000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,s==5|陆逊(替),2,,,,
30015,0,,,s==3|孙尚香,4,5,5,1,2,3,3,23504,,2350411,3001521,2350433,3001541,2350453,s==11|102|204|309,s==3|103,s==11|102|204|201,s==7|103|301,,235041,235042,2350400,2350400,23504,235040,235040,s==3|0|0,s==3|1|1,s==3|0|0,23504,235040,2350401,2350402,2350403,2350404,2350405,0|255,0|90,0|0,0|115,12000,2200,53,200,0,3000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,s==6|孙尚香(替),2,,,,
30022,0,,,s==2|幻象,5,5,5,2,2,4,4,25509,,2550911,3002221,2550933,3002241,,,,,,,255091,255092,2550900,2550900,25509,255090,255090,s==3|0|0,s==3|1|1,s==3|0|0,25509,255090,2550901,2550902,2550903,2550904,2550905,0|260,0|90,0|0,0|107,15000,2200,62,400,0,3000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,s==3|张春华,2,,,,
30023,0,,,s==2|幻象,5,5,5,2,2,4,4,25507,,2550711,3002321,2550733,3002341,2550753,,,,,,255071,255072,2550700,2550700,25507,255070,255070,s==3|0|0,s==3|1|1,s==3|0|0,25507,255070,2550701,2550702,2550703,2550704,2550705,0|258,0|90,0|0,0|110,15000,2200,62,900,0,3000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,s==2|貂蝉,2,,,,
30024,0,,,s==2|张角,5,5,5,1,2,3,3,24504,,2450411,3002421,2450433,3002441,2450453,,,,,,245041,245042,2450400,2450400,24504,245040,245040,s==3|0|0,s==3|1|1,s==3|0|0,24504,245040,2450401,2450402,2450403,2450404,2450405,0|265,0|90,0|0,0|110,40000,2200,58,700,0,3000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,s==2|张角,2,,,,
30025,0,,,s==2|幻象,5,5,5,1,1,1,1,23507,,2350711,3002521,2350733,3002541,2350753,,,,,,235071,235072,2350700,2350700,23507,235070,235070,s==3|0|0,s==3|1|1,s==3|0|0,23507,235070,2350701,2350702,2350703,2350704,2350705,0|280,0|90,0|0,0|115,15000,2200,58,600,0,3000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,s==5|甘宁(替),2,,,,
30021,0,,,s==2|幻象,5,5,5,1,1,1,1,22505,,2250511,3002121,2250533,3002141,,,,,,,225051,225052,2250500,2250500,,225050,225050,s==3|0|0,s==3|1|1,s==3|0|0,22505,225050,2250501,2250502,2250503,2250504,2250505,0|280,0|90,0|0,0|115,15000,2200,63,300,0,3000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,s==5|魏延(替),1,,,,
30031,0,,,s==2|赵云,4,5,5,1,1,1,1,22508,,2250811,2250821,2250831,2250841,2250851,s==11|101|204|303,s==3|103,s==11|102|204|306,s==11|103|301|305,,225081,225082,2250800,2250800,22508,225080,225080,s==3|0|0,s==3|1|1,s==3|0|0,22508,225080,2250801,2250802,2250803,2250804,2250805,0|275,0|90,0|0,0|110,22000,2200,62,300,0,3000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,s==2|赵云,1,,,,
30032,0,,,s==2|张飞,4,5,5,1,1,2,2,22502,,2250211,3003221,2250231,3003241,2250251,s==11|102|205|301,s==3|103,s==11|101|202|203,s==11|103|301|302,,225021,225022,2250200,2250200,22502,225020,225020,s==3|0|0,s==3|1|1,s==3|0|0,22502,225020,2250201,2250202,2250203,2250204,2250205,0|265,0|90,0|0,0|105,22000,2200,62,1000,0,3000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,s==2|张飞,1,,,,
30033,0,,,s==2|小乔,4,5,5,2,2,4,4,23503,,2350311,3003321,2350331,3003341,2350351,s==11|102|203|316,s==3|103,s==11|101|203|304,s==7|103|301,,235031,235032,2350300,2350300,23503,235030,235030,s==3|0|0,s==3|1|1,s==3|0|0,23503,235030,2350301,2350302,2350303,2350304,2350305,0|258,0|90,0|0,0|112,22000,2200,56,800,0,3000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,s==2|小乔,2,,,,
30034,0,,,s==2|关羽,4,5,5,1,1,1,1,22504,,2250411,2250421,2250431,2250441,2250451,s==11|101|204|317,s==3|103,s==11|101|204|308,s==11|103|301|307,,225041,225042,2250400,2250400,22504,225040,225040,s==3|0|0,s==3|1|1,s==3|0|0,22504,225040,2250401,2250402,2250403,2250404,2250405,0|265,0|90,0|0,0|115,22000,2200,62,100,0,3000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,s==2|关羽,2,,,,
30035,0,,,s==2|张辽,4,5,5,1,1,1,1,21508,,2150811,2150821,2150831,2150841,2150851,s==11|101|204|317,s==3|103,s==11|102|201|317,s==7|103|301,,215081,215082,2150800,2150800,21508,215080,215080,s==3|0|0,s==3|1|1,s==3|0|0,21508,215080,2150801,2150802,2150803,2150804,2150805,0|275,0|90,0|0,0|110,22000,2200,62,600,0,3000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,s==2|张辽,1,,,,
30036,0,,,s==2|张角,5,5,5,1,2,3,3,24504,,2450411,3002421,2450433,3002441,2450453,,,,,,245041,245042,2450400,2450400,24504,245040,245040,s==3|0|0,s==3|1|1,s==3|0|0,24504,245040,2450401,2450402,2450403,2450404,2450405,0|265,0|90,0|0,0|110,40000,2200,58,400,0,3000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,s==2|张角,2,,,,
30037,0,,,s==2|幻象,5,5,5,1,1,1,1,23507,,2350711,3002521,2350733,3002541,2350753,,,,,,235071,235072,2350700,2350700,23507,235070,235070,s==3|0|0,s==3|1|1,s==3|0|0,23507,235070,2350701,2350702,2350703,2350704,2350705,0|280,0|90,0|0,0|115,15000,2200,58,975,0,3000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,s==5|甘宁(替),2,,,,
30038,0,,,s==2|幻象,5,5,5,2,2,4,4,25507,,2550711,3002321,2550733,3002341,2550753,,,,,,255071,255072,2550700,2550700,25507,255070,255070,s==3|0|0,s==3|1|1,s==3|0|0,25507,255070,2550701,2550702,2550703,2550704,2550705,0|258,0|90,0|0,0|110,15000,2200,58,900,0,3000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,s==2|貂蝉,2,,,,
30039,0,,,s==2|幻象,5,5,5,1,1,2,2,24503,,2450311,3003923,2450331,3003943,2450351,,,,,,245031,245032,2450300,2450300,24503,245030,245030,s==3|0|0,s==3|1|1,s==3|0|0,24503,245030,2450301,2450302,2450303,2450304,2450305,0|280,0|90,0|0,0|115,15000,2200,58,200,0,3000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,s==5|姜维(替),2,,,,
30040,0,,,s==2|幻象,5,5,5,1,1,1,1,22505,,2250511,3002121,2250533,3002141,,,,,,,225051,225052,2250500,2250500,,225050,225050,s==3|0|0,s==3|1|1,s==3|0|0,22505,225050,2250501,2250502,2250503,2250504,2250505,0|280,0|90,0|0,0|115,15000,2200,58,1000,0,3000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,s==5|魏延(替),1,,,,
