id,type,stageNum,hotStage,nextStageID,passAwards-type-1,passAwards-id-1,passAwards-value-1,passAwards-type-2,passAwards-id-2,passAwards-value-2,passAwards-type-3,passAwards-id-3,passAwards-value-3,passAwards-type-4,passAwards-id-4,passAwards-value-4,passAwards-type-5,passAwards-id-5,passAwards-value-5,battleId,battleScene,buffLab,buffNum,battleId2,
3304,1,2304,,3305,1,8,202000,1,10,80800,2,1012,10,,,,,,,72304,200002,,,723041,
3305,1,2305,,3306,1,8,202000,1,10,80800,2,1012,10,,,,,,,72305,200002,,,723051,
3306,1,2306,,3307,1,8,202000,1,10,80800,2,1012,10,,,,,,,72306,200002,,,723061,
3307,1,2307,,3308,1,8,202000,1,10,80800,2,1012,10,,,,,,,72307,200002,,,723071,
3308,1,2308,,3309,1,8,202000,1,10,80800,2,1012,10,,,,,,,72308,200002,,,723081,
3309,1,2309,,3310,1,8,202000,1,10,80800,2,1012,10,,,,,,,72309,200002,,,723091,
3310,1,2310,,3311,1,8,202000,1,10,80800,2,1012,10,,,,,,,72310,200002,,,723101,
3311,1,2311,,3312,1,8,202000,1,10,80800,2,1012,10,,,,,,,72311,200002,,,723111,
3312,1,2312,,3313,1,8,202000,1,10,80800,2,1012,10,,,,,,,72312,200002,,,723121,
3313,1,2313,,3314,1,8,202000,1,10,80800,2,1012,10,,,,,,,72313,200002,,,723131,
3314,1,2314,,3315,1,8,202000,1,10,80800,2,1012,10,,,,,,,72314,200002,,,723141,
3315,1,2315,,3316,1,8,202000,1,10,80800,2,1012,10,,,,,,,72315,200002,,,723151,
3316,1,2316,,3317,1,8,202000,1,10,80800,2,1012,10,,,,,,,72316,200002,,,723161,
3317,1,2317,,3318,1,8,202000,1,10,80800,2,1012,10,,,,,,,72317,200002,,,723171,
3318,1,2318,,3319,1,8,202000,1,10,80800,2,1012,10,,,,,,,72318,200002,,,723181,
3319,1,2319,,3320,1,8,202000,1,10,80800,2,1012,10,,,,,,,72319,200002,,,723191,
3320,1,2320,,3321,1,8,202000,1,10,80800,2,1012,10,,,,,,,72320,200002,,,723201,
3321,1,2321,,3322,1,8,202000,1,10,80800,2,1012,10,,,,,,,72321,200002,,,723211,
3322,1,2322,,3323,1,8,202000,1,10,80800,2,1012,10,,,,,,,72322,200002,,,723221,
3323,1,2323,,3324,1,8,202000,1,10,80800,2,1012,10,,,,,,,72323,200002,,,723231,
3324,1,2324,,3325,1,8,202000,1,10,80800,2,1012,10,,,,,,,72324,200002,,,723241,
3325,1,2325,,3326,1,8,202000,1,10,80800,2,1012,10,,,,,,,72325,200002,,,723251,
3326,1,2326,,3327,1,8,202000,1,10,80800,2,1012,10,,,,,,,72326,200002,,,723261,
3327,1,2327,,3328,1,8,202000,1,10,80800,2,1012,10,,,,,,,72327,200002,,,723271,
3328,1,2328,,3329,1,8,202000,1,10,80800,2,1012,10,,,,,,,72328,200002,,,723281,
3329,1,2329,,3330,1,8,202000,1,10,80800,2,1012,10,,,,,,,72329,200002,,,723291,
3330,1,2330,,3331,1,8,202000,1,10,80800,2,1012,10,,,,,,,72330,200002,,,723301,
3331,1,2331,,3332,1,8,202000,1,10,80800,2,1012,10,,,,,,,72331,200002,,,723311,
3332,1,2332,,3333,1,8,202000,1,10,80800,2,1012,10,,,,,,,72332,200002,,,723321,
3333,1,2333,,3334,1,8,202000,1,10,80800,2,1012,10,,,,,,,72333,200002,,,723331,
3334,1,2334,,3335,1,8,202000,1,10,80800,2,1012,10,,,,,,,72334,200002,,,723341,
3335,1,2335,,3336,1,8,202000,1,10,80800,2,1012,10,,,,,,,72335,200002,,,723351,
3336,1,2336,,3337,1,8,202000,1,10,80800,2,1012,10,,,,,,,72336,200002,,,723361,
3337,1,2337,,3338,1,8,202000,1,10,80800,2,1012,10,,,,,,,72337,200002,,,723371,
3338,1,2338,,3339,1,8,202000,1,10,80800,2,1012,10,,,,,,,72338,200002,,,723381,
3339,1,2339,,3340,1,8,202000,1,10,80800,2,1012,10,,,,,,,72339,200002,,,723391,
3340,1,2340,,3341,1,8,202000,1,10,80800,2,1012,10,,,,,,,72340,200002,,,723401,
3341,1,2341,,3342,1,8,202000,1,10,80800,2,1012,10,,,,,,,72341,200002,,,723411,
3342,1,2342,,3343,1,8,202000,1,10,80800,2,1012,10,,,,,,,72342,200002,,,723421,
3343,1,2343,,3344,1,8,202000,1,10,80800,2,1012,10,,,,,,,72343,200002,,,723431,
3344,1,2344,,3345,1,8,202000,1,10,80800,2,1012,10,,,,,,,72344,200002,,,723441,
3345,1,2345,,3346,1,8,202000,1,10,80800,2,1012,10,,,,,,,72345,200002,,,723451,
3346,1,2346,,3347,1,8,202000,1,10,80800,2,1012,10,,,,,,,72346,200002,,,723461,
3347,1,2347,,3348,1,8,202000,1,10,80800,2,1012,10,,,,,,,72347,200002,,,723471,
3348,1,2348,,3349,1,8,202000,1,10,80800,2,1012,10,,,,,,,72348,200002,,,723481,
3349,1,2349,,3350,1,8,202000,1,10,80800,2,1012,10,,,,,,,72349,200002,,,723491,
3350,1,2350,,3351,1,8,202000,1,10,80800,2,1012,10,,,,,,,72350,200002,,,723501,
3351,1,2351,,3352,1,8,202000,1,10,80800,2,1012,10,,,,,,,72351,200002,,,723511,
3352,1,2352,,3353,1,8,202000,1,10,80800,2,1012,10,,,,,,,72352,200002,,,723521,
3353,1,2353,,3354,1,8,202000,1,10,80800,2,1012,10,,,,,,,72353,200002,,,723531,
3354,1,2354,,3355,1,8,202000,1,10,80800,2,1012,10,,,,,,,72354,200002,,,723541,
3355,1,2355,,3356,1,8,202000,1,10,80800,2,1012,10,,,,,,,72355,200002,,,723551,
3356,1,2356,,3357,1,8,202000,1,10,80800,2,1012,10,,,,,,,72356,200002,,,723561,
3357,1,2357,,3358,1,8,202000,1,10,80800,2,1012,10,,,,,,,72357,200002,,,723571,
3358,1,2358,,3359,1,8,202000,1,10,80800,2,1012,10,,,,,,,72358,200002,,,723581,
3359,1,2359,,3360,1,8,202000,1,10,80800,2,1012,10,,,,,,,72359,200002,,,723591,
3360,1,2360,,3361,1,8,202000,1,10,80800,2,1012,10,,,,,,,72360,200002,,,723601,
3361,1,2361,,3362,1,8,202000,1,10,80800,2,1012,10,,,,,,,72361,200002,,,723611,
3362,1,2362,,3363,1,8,202000,1,10,80800,2,1012,10,,,,,,,72362,200002,,,723621,
3363,1,2363,,3364,1,8,202000,1,10,80800,2,1012,10,,,,,,,72363,200002,,,723631,
3364,1,2364,,3365,1,8,202000,1,10,80800,2,1012,10,,,,,,,72364,200002,,,723641,
3365,1,2365,,3366,1,8,202000,1,10,80800,2,1012,10,,,,,,,72365,200002,,,723651,
3366,1,2366,,3367,1,8,202000,1,10,80800,2,1012,10,,,,,,,72366,200002,,,723661,
3367,1,2367,,3368,1,8,202000,1,10,80800,2,1012,10,,,,,,,72367,200002,,,723671,
3368,1,2368,,3369,1,8,202000,1,10,80800,2,1012,10,,,,,,,72368,200002,,,723681,
3369,1,2369,,3370,1,8,202000,1,10,80800,2,1012,10,,,,,,,72369,200002,,,723691,
3370,1,2370,,3371,1,8,202000,1,10,80800,2,1012,10,,,,,,,72370,200002,,,723701,
3371,1,2371,,3372,1,8,202000,1,10,80800,2,1012,10,,,,,,,72371,200002,,,723711,
3372,1,2372,,3373,1,8,202000,1,10,80800,2,1012,10,,,,,,,72372,200002,,,723721,
3373,1,2373,,3374,1,8,202000,1,10,80800,2,1012,10,,,,,,,72373,200002,,,723731,
3374,1,2374,,3375,1,8,202000,1,10,80800,2,1012,10,,,,,,,72374,200002,,,723741,
3375,1,2375,,3376,1,8,202000,1,10,80800,2,1012,10,,,,,,,72375,200002,,,723751,
3376,1,2376,,3377,1,8,202000,1,10,80800,2,1012,10,,,,,,,72376,200002,,,723761,
3377,1,2377,,3378,1,8,202000,1,10,80800,2,1012,10,,,,,,,72377,200002,,,723771,
3378,1,2378,,3379,1,8,202000,1,10,80800,2,1012,10,,,,,,,72378,200002,,,723781,
3379,1,2379,,3380,1,8,202000,1,10,80800,2,1012,10,,,,,,,72379,200002,,,723791,
3380,1,2380,,3381,1,8,202000,1,10,80800,2,1012,10,,,,,,,72380,200002,,,723801,
3381,1,2381,,3382,1,8,202000,1,10,80800,2,1012,10,,,,,,,72381,200002,,,723811,
3382,1,2382,,3383,1,8,202000,1,10,80800,2,1012,10,,,,,,,72382,200002,,,723821,
3383,1,2383,,3384,1,8,202000,1,10,80800,2,1012,10,,,,,,,72383,200002,,,723831,
3384,1,2384,,3385,1,8,202000,1,10,80800,2,1012,10,,,,,,,72384,200002,,,723841,
3385,1,2385,,3386,1,8,202000,1,10,80800,2,1012,10,,,,,,,72385,200002,,,723851,
3386,1,2386,,3387,1,8,202000,1,10,80800,2,1012,10,,,,,,,72386,200002,,,723861,
3387,1,2387,,3388,1,8,202000,1,10,80800,2,1012,10,,,,,,,72387,200002,,,723871,
3388,1,2388,,3389,1,8,202000,1,10,80800,2,1012,10,,,,,,,72388,200002,,,723881,
3389,1,2389,,3390,1,8,202000,1,10,80800,2,1012,10,,,,,,,72389,200002,,,723891,
3390,1,2390,,3391,1,8,202000,1,10,80800,2,1012,10,,,,,,,72390,200002,,,723901,
3391,1,2391,,3392,1,8,202000,1,10,80800,2,1012,10,,,,,,,72391,200002,,,723911,
3392,1,2392,,3393,1,8,202000,1,10,80800,2,1012,10,,,,,,,72392,200002,,,723921,
3393,1,2393,,3394,1,8,202000,1,10,80800,2,1012,10,,,,,,,72393,200002,,,723931,
3394,1,2394,,3395,1,8,202000,1,10,80800,2,1012,10,,,,,,,72394,200002,,,723941,
3395,1,2395,,3396,1,8,202000,1,10,80800,2,1012,10,,,,,,,72395,200002,,,723951,
3396,1,2396,,3397,1,8,202000,1,10,80800,2,1012,10,,,,,,,72396,200002,,,723961,
3397,1,2397,,3398,1,8,202000,1,10,80800,2,1012,10,,,,,,,72397,200002,,,723971,
3398,1,2398,,3399,1,8,202000,1,10,80800,2,1012,10,,,,,,,72398,200002,,,723981,
3399,1,2399,,3400,1,8,202000,1,10,80800,2,1012,10,,,,,,,72399,200002,,,723991,
3400,1,2400,,3401,1,8,202000,1,10,80800,2,1012,10,,,,,,,72400,200002,,,724001,
3401,1,2401,,3402,1,8,202000,1,10,80800,2,1012,10,,,,,,,72401,200002,,,724011,
3402,1,2402,,3403,1,8,202000,1,10,80800,2,1012,10,,,,,,,72402,200002,,,724021,
3403,1,2403,,3404,1,8,202000,1,10,80800,2,1012,10,,,,,,,72403,200002,,,724031,
3404,1,2404,,3405,1,8,202000,1,10,80800,2,1012,10,,,,,,,72404,200002,,,724041,
3405,1,2405,,3406,1,8,202000,1,10,80800,2,1012,10,,,,,,,72405,200002,,,724051,
3406,1,2406,,3407,1,8,202000,1,10,80800,2,1012,10,,,,,,,72406,200002,,,724061,
3407,1,2407,,3408,1,8,202000,1,10,80800,2,1012,10,,,,,,,72407,200002,,,724071,
3408,1,2408,,3409,1,8,202000,1,10,80800,2,1012,10,,,,,,,72408,200002,,,724081,
3409,1,2409,,3410,1,8,202000,1,10,80800,2,1012,10,,,,,,,72409,200002,,,724091,
3410,1,2410,,3411,1,8,202000,1,10,80800,2,1012,10,,,,,,,72410,200002,,,724101,
3411,1,2411,,3412,1,8,202000,1,10,80800,2,1012,10,,,,,,,72411,200002,,,724111,
3412,1,2412,,3413,1,8,202000,1,10,80800,2,1012,10,,,,,,,72412,200002,,,724121,
3413,1,2413,,3414,1,8,202000,1,10,80800,2,1012,10,,,,,,,72413,200002,,,724131,
3414,1,2414,,3415,1,8,202000,1,10,80800,2,1012,10,,,,,,,72414,200002,,,724141,
3415,1,2415,,3416,1,8,202000,1,10,80800,2,1012,10,,,,,,,72415,200002,,,724151,
3416,1,2416,,3417,1,8,202000,1,10,80800,2,1012,10,,,,,,,72416,200002,,,724161,
3417,1,2417,,3418,1,8,202000,1,10,80800,2,1012,10,,,,,,,72417,200002,,,724171,
3418,1,2418,,3419,1,8,202000,1,10,80800,2,1012,10,,,,,,,72418,200002,,,724181,
3419,1,2419,,3420,1,8,202000,1,10,80800,2,1012,10,,,,,,,72419,200002,,,724191,
3420,1,2420,,3421,1,8,202000,1,10,80800,2,1012,10,,,,,,,72420,200002,,,724201,
3421,1,2421,,3422,1,8,202000,1,10,80800,2,1012,10,,,,,,,72421,200002,,,724211,
3422,1,2422,,3423,1,8,202000,1,10,80800,2,1012,10,,,,,,,72422,200002,,,724221,
3423,1,2423,,3424,1,8,202000,1,10,80800,2,1012,10,,,,,,,72423,200002,,,724231,
3424,1,2424,,3425,1,8,202000,1,10,80800,2,1012,10,,,,,,,72424,200002,,,724241,
3425,1,2425,,3426,1,8,202000,1,10,80800,2,1012,10,,,,,,,72425,200002,,,724251,
3426,1,2426,,3427,1,8,202000,1,10,80800,2,1012,10,,,,,,,72426,200002,,,724261,
3427,1,2427,,3428,1,8,202000,1,10,80800,2,1012,10,,,,,,,72427,200002,,,724271,
3428,1,2428,,3429,1,8,202000,1,10,80800,2,1012,10,,,,,,,72428,200002,,,724281,
3429,1,2429,,3430,1,8,202000,1,10,80800,2,1012,10,,,,,,,72429,200002,,,724291,
3430,1,2430,,3431,1,8,202000,1,10,80800,2,1012,10,,,,,,,72430,200002,,,724301,
3431,1,2431,,3432,1,8,202000,1,10,80800,2,1012,10,,,,,,,72431,200002,,,724311,
3432,1,2432,,3433,1,8,202000,1,10,80800,2,1012,10,,,,,,,72432,200002,,,724321,
3433,1,2433,,3434,1,8,202000,1,10,80800,2,1012,10,,,,,,,72433,200002,,,724331,
3434,1,2434,,3435,1,8,202000,1,10,80800,2,1012,10,,,,,,,72434,200002,,,724341,
3435,1,2435,,3436,1,8,202000,1,10,80800,2,1012,10,,,,,,,72435,200002,,,724351,
3436,1,2436,,3437,1,8,202000,1,10,80800,2,1012,10,,,,,,,72436,200002,,,724361,
3437,1,2437,,3438,1,8,202000,1,10,80800,2,1012,10,,,,,,,72437,200002,,,724371,
3438,1,2438,,3439,1,8,202000,1,10,80800,2,1012,10,,,,,,,72438,200002,,,724381,
3439,1,2439,,3440,1,8,202000,1,10,80800,2,1012,10,,,,,,,72439,200002,,,724391,
3440,1,2440,,3441,1,8,202000,1,10,80800,2,1012,10,,,,,,,72440,200002,,,724401,
3441,1,2441,,3442,1,8,202000,1,10,80800,2,1012,10,,,,,,,72441,200002,,,724411,
3442,1,2442,,3443,1,8,202000,1,10,80800,2,1012,10,,,,,,,72442,200002,,,724421,
3443,1,2443,,3444,1,8,202000,1,10,80800,2,1012,10,,,,,,,72443,200002,,,724431,
3444,1,2444,,3445,1,8,202000,1,10,80800,2,1012,10,,,,,,,72444,200002,,,724441,
3445,1,2445,,3446,1,8,202000,1,10,80800,2,1012,10,,,,,,,72445,200002,,,724451,
3446,1,2446,,3447,1,8,202000,1,10,80800,2,1012,10,,,,,,,72446,200002,,,724461,
3447,1,2447,,3448,1,8,202000,1,10,80800,2,1012,10,,,,,,,72447,200002,,,724471,
3448,1,2448,,3449,1,8,202000,1,10,80800,2,1012,10,,,,,,,72448,200002,,,724481,
3449,1,2449,,3450,1,8,202000,1,10,80800,2,1012,10,,,,,,,72449,200002,,,724491,
3450,1,2450,,3451,1,8,202000,1,10,80800,2,1012,10,,,,,,,72450,200002,,,724501,
3451,1,2451,,3452,1,8,202000,1,10,80800,2,1012,10,,,,,,,72451,200002,,,724511,
3452,1,2452,,3453,1,8,202000,1,10,80800,2,1012,10,,,,,,,72452,200002,,,724521,
3453,1,2453,,3454,1,8,202000,1,10,80800,2,1012,10,,,,,,,72453,200002,,,724531,
3454,1,2454,,3455,1,8,202000,1,10,80800,2,1012,10,,,,,,,72454,200002,,,724541,
3455,1,2455,,3456,1,8,202000,1,10,80800,2,1012,10,,,,,,,72455,200002,,,724551,
3456,1,2456,,3457,1,8,202000,1,10,80800,2,1012,10,,,,,,,72456,200002,,,724561,
3457,1,2457,,3458,1,8,202000,1,10,80800,2,1012,10,,,,,,,72457,200002,,,724571,
3458,1,2458,,3459,1,8,202000,1,10,80800,2,1012,10,,,,,,,72458,200002,,,724581,
3459,1,2459,,3460,1,8,202000,1,10,80800,2,1012,10,,,,,,,72459,200002,,,724591,
3460,1,2460,,3461,1,8,202000,1,10,80800,2,1012,10,,,,,,,72460,200002,,,724601,
3461,1,2461,,3462,1,8,202000,1,10,80800,2,1012,10,,,,,,,72461,200002,,,724611,
3462,1,2462,,3463,1,8,202000,1,10,80800,2,1012,10,,,,,,,72462,200002,,,724621,
3463,1,2463,,3464,1,8,202000,1,10,80800,2,1012,10,,,,,,,72463,200002,,,724631,
3464,1,2464,,3465,1,8,202000,1,10,80800,2,1012,10,,,,,,,72464,200002,,,724641,
3465,1,2465,,3466,1,8,202000,1,10,80800,2,1012,10,,,,,,,72465,200002,,,724651,
3466,1,2466,,3467,1,8,202000,1,10,80800,2,1012,10,,,,,,,72466,200002,,,724661,
3467,1,2467,,3468,1,8,202000,1,10,80800,2,1012,10,,,,,,,72467,200002,,,724671,
3468,1,2468,,3469,1,8,202000,1,10,80800,2,1012,10,,,,,,,72468,200002,,,724681,
3469,1,2469,,3470,1,8,202000,1,10,80800,2,1012,10,,,,,,,72469,200002,,,724691,
3470,1,2470,,3471,1,8,202000,1,10,80800,2,1012,10,,,,,,,72470,200002,,,724701,
3471,1,2471,,3472,1,8,202000,1,10,80800,2,1012,10,,,,,,,72471,200002,,,724711,
3472,1,2472,,3473,1,8,202000,1,10,80800,2,1012,10,,,,,,,72472,200002,,,724721,
3473,1,2473,,3474,1,8,202000,1,10,80800,2,1012,10,,,,,,,72473,200002,,,724731,
3474,1,2474,,3475,1,8,202000,1,10,80800,2,1012,10,,,,,,,72474,200002,,,724741,
3475,1,2475,,3476,1,8,202000,1,10,80800,2,1012,10,,,,,,,72475,200002,,,724751,
3476,1,2476,,3477,1,8,202000,1,10,80800,2,1012,10,,,,,,,72476,200002,,,724761,
3477,1,2477,,3478,1,8,202000,1,10,80800,2,1012,10,,,,,,,72477,200002,,,724771,
3478,1,2478,,3479,1,8,202000,1,10,80800,2,1012,10,,,,,,,72478,200002,,,724781,
3479,1,2479,,3480,1,8,202000,1,10,80800,2,1012,10,,,,,,,72479,200002,,,724791,
3480,1,2480,,3481,1,8,202000,1,10,80800,2,1012,10,,,,,,,72480,200002,,,724801,
3481,1,2481,,3482,1,8,202000,1,10,80800,2,1012,10,,,,,,,72481,200002,,,724811,
3482,1,2482,,3483,1,8,202000,1,10,80800,2,1012,10,,,,,,,72482,200002,,,724821,
3483,1,2483,,3484,1,8,202000,1,10,80800,2,1012,10,,,,,,,72483,200002,,,724831,
3484,1,2484,,3485,1,8,202000,1,10,80800,2,1012,10,,,,,,,72484,200002,,,724841,
3485,1,2485,,3486,1,8,202000,1,10,80800,2,1012,10,,,,,,,72485,200002,,,724851,
3486,1,2486,,3487,1,8,202000,1,10,80800,2,1012,10,,,,,,,72486,200002,,,724861,
3487,1,2487,,3488,1,8,202000,1,10,80800,2,1012,10,,,,,,,72487,200002,,,724871,
3488,1,2488,,3489,1,8,202000,1,10,80800,2,1012,10,,,,,,,72488,200002,,,724881,
3489,1,2489,,3490,1,8,202000,1,10,80800,2,1012,10,,,,,,,72489,200002,,,724891,
3490,1,2490,,3491,1,8,202000,1,10,80800,2,1012,10,,,,,,,72490,200002,,,724901,
3491,1,2491,,3492,1,8,202000,1,10,80800,2,1012,10,,,,,,,72491,200002,,,724911,
3492,1,2492,,3493,1,8,202000,1,10,80800,2,1012,10,,,,,,,72492,200002,,,724921,
3493,1,2493,,3494,1,8,202000,1,10,80800,2,1012,10,,,,,,,72493,200002,,,724931,
3494,1,2494,,3495,1,8,202000,1,10,80800,2,1012,10,,,,,,,72494,200002,,,724941,
3495,1,2495,,3496,1,8,202000,1,10,80800,2,1012,10,,,,,,,72495,200002,,,724951,
3496,1,2496,,3497,1,8,202000,1,10,80800,2,1012,10,,,,,,,72496,200002,,,724961,
3497,1,2497,,3498,1,8,202000,1,10,80800,2,1012,10,,,,,,,72497,200002,,,724971,
3498,1,2498,,3499,1,8,202000,1,10,80800,2,1012,10,,,,,,,72498,200002,,,724981,
3499,1,2499,,3500,1,8,202000,1,10,80800,2,1012,10,,,,,,,72499,200002,,,724991,
3500,1,2500,,3501,1,8,202000,1,10,80800,2,1012,10,,,,,,,72500,200002,,,725001,
3501,1,2501,,3502,1,8,202000,1,10,80800,2,1012,10,,,,,,,72501,200002,,,725011,
3502,1,2502,,3503,1,8,202000,1,10,80800,2,1012,10,,,,,,,72502,200002,,,725021,
3503,1,2503,,3504,1,8,202000,1,10,80800,2,1012,10,,,,,,,72503,200002,,,725031,
3504,1,2504,,3505,1,8,202000,1,10,80800,2,1012,10,,,,,,,72504,200002,,,725041,
3505,1,2505,,3506,1,8,202000,1,10,80800,2,1012,10,,,,,,,72505,200002,,,725051,
3506,1,2506,,3507,1,8,202000,1,10,80800,2,1012,10,,,,,,,72506,200002,,,725061,
3507,1,2507,,3508,1,8,202000,1,10,80800,2,1012,10,,,,,,,72507,200002,,,725071,
3508,1,2508,,3509,1,8,202000,1,10,80800,2,1012,10,,,,,,,72508,200002,,,725081,
3509,1,2509,,3510,1,8,202000,1,10,80800,2,1012,10,,,,,,,72509,200002,,,725091,
3510,1,2510,,3511,1,8,202000,1,10,80800,2,1012,10,,,,,,,72510,200002,,,725101,
3511,1,2511,,3512,1,8,202000,1,10,80800,2,1012,10,,,,,,,72511,200002,,,725111,
3512,1,2512,,3513,1,8,202000,1,10,80800,2,1012,10,,,,,,,72512,200002,,,725121,
3513,1,2513,,3514,1,8,202000,1,10,80800,2,1012,10,,,,,,,72513,200002,,,725131,
3514,1,2514,,3515,1,8,202000,1,10,80800,2,1012,10,,,,,,,72514,200002,,,725141,
3515,1,2515,,3516,1,8,202000,1,10,80800,2,1012,10,,,,,,,72515,200002,,,725151,
3516,1,2516,,3517,1,8,202000,1,10,80800,2,1012,10,,,,,,,72516,200002,,,725161,
3517,1,2517,,3518,1,8,202000,1,10,80800,2,1012,10,,,,,,,72517,200002,,,725171,
3518,1,2518,,3519,1,8,202000,1,10,80800,2,1012,10,,,,,,,72518,200002,,,725181,
3519,1,2519,,3520,1,8,202000,1,10,80800,2,1012,10,,,,,,,72519,200002,,,725191,
3520,1,2520,,3521,1,8,202000,1,10,80800,2,1012,10,,,,,,,72520,200002,,,725201,
3521,1,2521,,3522,1,8,202000,1,10,80800,2,1012,10,,,,,,,72521,200002,,,725211,
3522,1,2522,,3523,1,8,202000,1,10,80800,2,1012,10,,,,,,,72522,200002,,,725221,
3523,1,2523,,3524,1,8,202000,1,10,80800,2,1012,10,,,,,,,72523,200002,,,725231,
3524,1,2524,,3525,1,8,202000,1,10,80800,2,1012,10,,,,,,,72524,200002,,,725241,
3525,1,2525,,3526,1,8,202000,1,10,80800,2,1012,10,,,,,,,72525,200002,,,725251,
3526,1,2526,,3527,1,8,202000,1,10,80800,2,1012,10,,,,,,,72526,200002,,,725261,
3527,1,2527,,3528,1,8,202000,1,10,80800,2,1012,10,,,,,,,72527,200002,,,725271,
3528,1,2528,,3529,1,8,202000,1,10,80800,2,1012,10,,,,,,,72528,200002,,,725281,
3529,1,2529,,3530,1,8,202000,1,10,80800,2,1012,10,,,,,,,72529,200002,,,725291,
3530,1,2530,,3531,1,8,202000,1,10,80800,2,1012,10,,,,,,,72530,200002,,,725301,
3531,1,2531,,3532,1,8,202000,1,10,80800,2,1012,10,,,,,,,72531,200002,,,725311,
3532,1,2532,,3533,1,8,202000,1,10,80800,2,1012,10,,,,,,,72532,200002,,,725321,
3533,1,2533,,3534,1,8,202000,1,10,80800,2,1012,10,,,,,,,72533,200002,,,725331,
3534,1,2534,,3535,1,8,202000,1,10,80800,2,1012,10,,,,,,,72534,200002,,,725341,
3535,1,2535,,3536,1,8,202000,1,10,80800,2,1012,10,,,,,,,72535,200002,,,725351,
3536,1,2536,,3537,1,8,202000,1,10,80800,2,1012,10,,,,,,,72536,200002,,,725361,
3537,1,2537,,3538,1,8,202000,1,10,80800,2,1012,10,,,,,,,72537,200002,,,725371,
3538,1,2538,,3539,1,8,202000,1,10,80800,2,1012,10,,,,,,,72538,200002,,,725381,
3539,1,2539,,3540,1,8,202000,1,10,80800,2,1012,10,,,,,,,72539,200002,,,725391,
3540,1,2540,,3541,1,8,202000,1,10,80800,2,1012,10,,,,,,,72540,200002,,,725401,
3541,1,2541,,3542,1,8,202000,1,10,80800,2,1012,10,,,,,,,72541,200002,,,725411,
3542,1,2542,,3543,1,8,202000,1,10,80800,2,1012,10,,,,,,,72542,200002,,,725421,
3543,1,2543,,3544,1,8,202000,1,10,80800,2,1012,10,,,,,,,72543,200002,,,725431,
3544,1,2544,,3545,1,8,202000,1,10,80800,2,1012,10,,,,,,,72544,200002,,,725441,
3545,1,2545,,3546,1,8,202000,1,10,80800,2,1012,10,,,,,,,72545,200002,,,725451,
3546,1,2546,,3547,1,8,202000,1,10,80800,2,1012,10,,,,,,,72546,200002,,,725461,
3547,1,2547,,3548,1,8,202000,1,10,80800,2,1012,10,,,,,,,72547,200002,,,725471,
3548,1,2548,,3549,1,8,202000,1,10,80800,2,1012,10,,,,,,,72548,200002,,,725481,
3549,1,2549,,3550,1,8,202000,1,10,80800,2,1012,10,,,,,,,72549,200002,,,725491,
3550,1,2550,,3551,1,8,202000,1,10,80800,2,1012,10,,,,,,,72550,200002,,,725501,
3551,1,2551,,3552,1,8,202000,1,10,80800,2,1012,10,,,,,,,72551,200002,,,725511,
3552,1,2552,,3553,1,8,202000,1,10,80800,2,1012,10,,,,,,,72552,200002,,,725521,
3553,1,2553,,3554,1,8,202000,1,10,80800,2,1012,10,,,,,,,72553,200002,,,725531,
3554,1,2554,,3555,1,8,202000,1,10,80800,2,1012,10,,,,,,,72554,200002,,,725541,
3555,1,2555,,3556,1,8,202000,1,10,80800,2,1012,10,,,,,,,72555,200002,,,725551,
3556,1,2556,,3557,1,8,202000,1,10,80800,2,1012,10,,,,,,,72556,200002,,,725561,
3557,1,2557,,3558,1,8,202000,1,10,80800,2,1012,10,,,,,,,72557,200002,,,725571,
3558,1,2558,,3559,1,8,202000,1,10,80800,2,1012,10,,,,,,,72558,200002,,,725581,
3559,1,2559,,3560,1,8,202000,1,10,80800,2,1012,10,,,,,,,72559,200002,,,725591,
3560,1,2560,,3561,1,8,202000,1,10,80800,2,1012,10,,,,,,,72560,200002,,,725601,
3561,1,2561,,3562,1,8,202000,1,10,80800,2,1012,10,,,,,,,72561,200002,,,725611,
3562,1,2562,,3563,1,8,202000,1,10,80800,2,1012,10,,,,,,,72562,200002,,,725621,
3563,1,2563,,3564,1,8,202000,1,10,80800,2,1012,10,,,,,,,72563,200002,,,725631,
3564,1,2564,,3565,1,8,202000,1,10,80800,2,1012,10,,,,,,,72564,200002,,,725641,
3565,1,2565,,3566,1,8,202000,1,10,80800,2,1012,10,,,,,,,72565,200002,,,725651,
3566,1,2566,,3567,1,8,202000,1,10,80800,2,1012,10,,,,,,,72566,200002,,,725661,
3567,1,2567,,3568,1,8,202000,1,10,80800,2,1012,10,,,,,,,72567,200002,,,725671,
3568,1,2568,,3569,1,8,202000,1,10,80800,2,1012,10,,,,,,,72568,200002,,,725681,
3569,1,2569,,3570,1,8,202000,1,10,80800,2,1012,10,,,,,,,72569,200002,,,725691,
3570,1,2570,,3571,1,8,202000,1,10,80800,2,1012,10,,,,,,,72570,200002,,,725701,
3571,1,2571,,3572,1,8,202000,1,10,80800,2,1012,10,,,,,,,72571,200002,,,725711,
3572,1,2572,,3573,1,8,202000,1,10,80800,2,1012,10,,,,,,,72572,200002,,,725721,
3573,1,2573,,3574,1,8,202000,1,10,80800,2,1012,10,,,,,,,72573,200002,,,725731,
