id,type,stageNum,nextStageID,passAwards-type-1,passAwards-id-1,passAwards-value-1,passAwards-type-2,passAwards-id-2,passAwards-value-2,passAwards-type-3,passAwards-id-3,passAwards-value-3,passAwards-type-4,passAwards-id-4,passAwards-value-4,passAwards-type-5,passAwards-id-5,passAwards-value-5,battleId,battleScene,searchAwards-type-1,searchAwards-id-1,searchAwards-value-1,searchAwards-type-2,searchAwards-id-2,searchAwards-value-2,robSuccessAwards-type-1,robSuccessAwards-id-1,robSuccessAwards-value-1,robSuccessAwards-type-2,robSuccessAwards-id-2,robSuccessAwards-value-2,robFailAwards-type-1,robFailAwards-id-1,robFailAwards-value-1,robFailAwards-type-2,robFailAwards-id-2,robFailAwards-value-2,
2630,1,1630,2631,1,8,86450,2,1115,72,,,,,,,,,,101630,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2631,1,1631,2632,1,8,86500,2,1115,72,,,,,,,,,,101631,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2632,1,1632,2633,1,8,86550,2,1115,72,,,,,,,,,,101632,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2633,1,1633,2634,1,8,86600,2,1115,72,,,,,,,,,,101633,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2634,1,1634,2635,1,8,86650,2,1115,72,,,,,,,,,,101634,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2635,1,1635,2636,1,8,86700,2,1115,72,,,,,,,,,,101635,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2636,1,1636,2637,1,8,86750,2,1115,72,,,,,,,,,,101636,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2637,1,1637,2638,1,8,86800,2,1115,72,,,,,,,,,,101637,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2638,1,1638,2639,1,8,86850,2,1115,72,,,,,,,,,,101638,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2639,1,1639,2640,1,8,86900,2,1115,72,,,,,,,,,,101639,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2640,1,1640,2641,1,8,86950,2,1115,72,,,,,,,,,,101640,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2641,1,1641,2642,1,8,87000,2,1115,72,,,,,,,,,,101641,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2642,1,1642,2643,1,8,87050,2,1115,72,,,,,,,,,,101642,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2643,1,1643,2644,1,8,87100,2,1115,72,,,,,,,,,,101643,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2644,1,1644,2645,1,8,87150,2,1115,72,,,,,,,,,,101644,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2645,1,1645,2646,1,8,87200,2,1115,72,,,,,,,,,,101645,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2646,1,1646,2647,1,8,87250,2,1115,72,,,,,,,,,,101646,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2647,1,1647,2648,1,8,87300,2,1115,72,,,,,,,,,,101647,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2648,1,1648,2649,1,8,87350,2,1115,72,,,,,,,,,,101648,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2649,1,1649,2650,1,8,87400,2,1115,72,,,,,,,,,,101649,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2650,1,1650,2651,1,8,87450,2,1115,72,,,,,,,,,,101650,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2651,1,1651,2652,1,8,87500,2,1115,72,,,,,,,,,,101651,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2652,1,1652,2653,1,8,87550,2,1115,72,,,,,,,,,,101652,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2653,1,1653,2654,1,8,87600,2,1115,72,,,,,,,,,,101653,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2654,1,1654,2655,1,8,87650,2,1115,72,,,,,,,,,,101654,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2655,1,1655,2656,1,8,87700,2,1115,72,,,,,,,,,,101655,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2656,1,1656,2657,1,8,87750,2,1115,72,,,,,,,,,,101656,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2657,1,1657,2658,1,8,87800,2,1115,72,,,,,,,,,,101657,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2658,1,1658,2659,1,8,87850,2,1115,72,,,,,,,,,,101658,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2659,1,1659,2660,1,8,87900,2,1115,72,,,,,,,,,,101659,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2660,1,1660,2661,1,8,87950,2,1115,72,,,,,,,,,,101660,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2661,1,1661,2662,1,8,88000,2,1115,72,,,,,,,,,,101661,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2662,1,1662,2663,1,8,88050,2,1115,72,,,,,,,,,,101662,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2663,1,1663,2664,1,8,88100,2,1115,72,,,,,,,,,,101663,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2664,1,1664,2665,1,8,88150,2,1115,72,,,,,,,,,,101664,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2665,1,1665,2666,1,8,88200,2,1115,72,,,,,,,,,,101665,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2666,1,1666,2667,1,8,88250,2,1115,72,,,,,,,,,,101666,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2667,1,1667,2668,1,8,88300,2,1115,72,,,,,,,,,,101667,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2668,1,1668,2669,1,8,88350,2,1115,72,,,,,,,,,,101668,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2669,1,1669,2670,1,8,88400,2,1115,72,,,,,,,,,,101669,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2670,1,1670,2671,1,8,88450,2,1115,72,,,,,,,,,,101670,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2671,1,1671,2672,1,8,88500,2,1115,72,,,,,,,,,,101671,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2672,1,1672,2673,1,8,88550,2,1115,72,,,,,,,,,,101672,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2673,1,1673,2674,1,8,88600,2,1115,72,,,,,,,,,,101673,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2674,1,1674,2675,1,8,88650,2,1115,72,,,,,,,,,,101674,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2675,1,1675,2676,1,8,88700,2,1115,72,,,,,,,,,,101675,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2676,1,1676,2677,1,8,88750,2,1115,72,,,,,,,,,,101676,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2677,1,1677,2678,1,8,88800,2,1115,72,,,,,,,,,,101677,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2678,1,1678,2679,1,8,88850,2,1115,72,,,,,,,,,,101678,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2679,1,1679,2680,1,8,88900,2,1115,72,,,,,,,,,,101679,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2680,1,1680,2681,1,8,88950,2,1115,72,,,,,,,,,,101680,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2681,1,1681,2682,1,8,89000,2,1115,72,,,,,,,,,,101681,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2682,1,1682,2683,1,8,89050,2,1115,72,,,,,,,,,,101682,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2683,1,1683,2684,1,8,89100,2,1115,72,,,,,,,,,,101683,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2684,1,1684,2685,1,8,89150,2,1115,72,,,,,,,,,,101684,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2685,1,1685,2686,1,8,89200,2,1115,72,,,,,,,,,,101685,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2686,1,1686,2687,1,8,89250,2,1115,72,,,,,,,,,,101686,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2687,1,1687,2688,1,8,89300,2,1115,72,,,,,,,,,,101687,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2688,1,1688,2689,1,8,89350,2,1115,72,,,,,,,,,,101688,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2689,1,1689,2690,1,8,89400,2,1115,72,,,,,,,,,,101689,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2690,1,1690,2691,1,8,89450,2,1115,72,,,,,,,,,,101690,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2691,1,1691,2692,1,8,89500,2,1115,72,,,,,,,,,,101691,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2692,1,1692,2693,1,8,89550,2,1115,72,,,,,,,,,,101692,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2693,1,1693,2694,1,8,89600,2,1115,72,,,,,,,,,,101693,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2694,1,1694,2695,1,8,89650,2,1115,72,,,,,,,,,,101694,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2695,1,1695,2696,1,8,89700,2,1115,72,,,,,,,,,,101695,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2696,1,1696,2697,1,8,89750,2,1115,72,,,,,,,,,,101696,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2697,1,1697,2698,1,8,89800,2,1115,72,,,,,,,,,,101697,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2698,1,1698,2699,1,8,89850,2,1115,72,,,,,,,,,,101698,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2699,1,1699,2700,1,8,89900,2,1115,72,,,,,,,,,,101699,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2700,1,1700,2701,1,8,89950,2,1115,72,,,,,,,,,,101700,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2701,1,1701,2702,1,8,90000,2,1115,74,,,,,,,,,,101701,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2702,1,1702,2703,1,8,90050,2,1115,74,,,,,,,,,,101702,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2703,1,1703,2704,1,8,90100,2,1115,74,,,,,,,,,,101703,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2704,1,1704,2705,1,8,90150,2,1115,74,,,,,,,,,,101704,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2705,1,1705,2706,1,8,90200,2,1115,74,,,,,,,,,,101705,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2706,1,1706,2707,1,8,90250,2,1115,74,,,,,,,,,,101706,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2707,1,1707,2708,1,8,90300,2,1115,74,,,,,,,,,,101707,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2708,1,1708,2709,1,8,90350,2,1115,74,,,,,,,,,,101708,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2709,1,1709,2710,1,8,90400,2,1115,74,,,,,,,,,,101709,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2710,1,1710,2711,1,8,90450,2,1115,74,,,,,,,,,,101710,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2711,1,1711,2712,1,8,90500,2,1115,74,,,,,,,,,,101711,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2712,1,1712,2713,1,8,90550,2,1115,74,,,,,,,,,,101712,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2713,1,1713,2714,1,8,90600,2,1115,74,,,,,,,,,,101713,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2714,1,1714,2715,1,8,90650,2,1115,74,,,,,,,,,,101714,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2715,1,1715,2716,1,8,90700,2,1115,74,,,,,,,,,,101715,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2716,1,1716,2717,1,8,90750,2,1115,74,,,,,,,,,,101716,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2717,1,1717,2718,1,8,90800,2,1115,74,,,,,,,,,,101717,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2718,1,1718,2719,1,8,90850,2,1115,74,,,,,,,,,,101718,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2719,1,1719,2720,1,8,90900,2,1115,74,,,,,,,,,,101719,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2720,1,1720,2721,1,8,90950,2,1115,74,,,,,,,,,,101720,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2721,1,1721,2722,1,8,91000,2,1115,74,,,,,,,,,,101721,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2722,1,1722,2723,1,8,91050,2,1115,74,,,,,,,,,,101722,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2723,1,1723,2724,1,8,91100,2,1115,74,,,,,,,,,,101723,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2724,1,1724,2725,1,8,91150,2,1115,74,,,,,,,,,,101724,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2725,1,1725,2726,1,8,91200,2,1115,74,,,,,,,,,,101725,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2726,1,1726,2727,1,8,91250,2,1115,74,,,,,,,,,,101726,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2727,1,1727,2728,1,8,91300,2,1115,74,,,,,,,,,,101727,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2728,1,1728,2729,1,8,91350,2,1115,74,,,,,,,,,,101728,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2729,1,1729,2730,1,8,91400,2,1115,74,,,,,,,,,,101729,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2730,1,1730,2731,1,8,91450,2,1115,74,,,,,,,,,,101730,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2731,1,1731,2732,1,8,91500,2,1115,74,,,,,,,,,,101731,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2732,1,1732,2733,1,8,91550,2,1115,74,,,,,,,,,,101732,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2733,1,1733,2734,1,8,91600,2,1115,74,,,,,,,,,,101733,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2734,1,1734,2735,1,8,91650,2,1115,74,,,,,,,,,,101734,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2735,1,1735,2736,1,8,91700,2,1115,74,,,,,,,,,,101735,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2736,1,1736,2737,1,8,91750,2,1115,74,,,,,,,,,,101736,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2737,1,1737,2738,1,8,91800,2,1115,74,,,,,,,,,,101737,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2738,1,1738,2739,1,8,91850,2,1115,74,,,,,,,,,,101738,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2739,1,1739,2740,1,8,91900,2,1115,74,,,,,,,,,,101739,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2740,1,1740,2741,1,8,91950,2,1115,74,,,,,,,,,,101740,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2741,1,1741,2742,1,8,92000,2,1115,74,,,,,,,,,,101741,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2742,1,1742,2743,1,8,92050,2,1115,74,,,,,,,,,,101742,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2743,1,1743,2744,1,8,92100,2,1115,74,,,,,,,,,,101743,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2744,1,1744,2745,1,8,92150,2,1115,74,,,,,,,,,,101744,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2745,1,1745,2746,1,8,92200,2,1115,74,,,,,,,,,,101745,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2746,1,1746,2747,1,8,92250,2,1115,74,,,,,,,,,,101746,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2747,1,1747,2748,1,8,92300,2,1115,74,,,,,,,,,,101747,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2748,1,1748,2749,1,8,92350,2,1115,74,,,,,,,,,,101748,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2749,1,1749,2750,1,8,92400,2,1115,74,,,,,,,,,,101749,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2750,1,1750,2751,1,8,92450,2,1115,74,,,,,,,,,,101750,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2751,1,1751,2752,1,8,92500,2,1115,74,,,,,,,,,,101751,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2752,1,1752,2753,1,8,92550,2,1115,74,,,,,,,,,,101752,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2753,1,1753,2754,1,8,92600,2,1115,74,,,,,,,,,,101753,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2754,1,1754,2755,1,8,92650,2,1115,74,,,,,,,,,,101754,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2755,1,1755,2756,1,8,92700,2,1115,74,,,,,,,,,,101755,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2756,1,1756,2757,1,8,92750,2,1115,74,,,,,,,,,,101756,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2757,1,1757,2758,1,8,92800,2,1115,74,,,,,,,,,,101757,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2758,1,1758,2759,1,8,92850,2,1115,74,,,,,,,,,,101758,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2759,1,1759,2760,1,8,92900,2,1115,74,,,,,,,,,,101759,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2760,1,1760,2761,1,8,92950,2,1115,74,,,,,,,,,,101760,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2761,1,1761,2762,1,8,93000,2,1115,74,,,,,,,,,,101761,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2762,1,1762,2763,1,8,93050,2,1115,74,,,,,,,,,,101762,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2763,1,1763,2764,1,8,93100,2,1115,74,,,,,,,,,,101763,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2764,1,1764,2765,1,8,93150,2,1115,74,,,,,,,,,,101764,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2765,1,1765,2766,1,8,93200,2,1115,74,,,,,,,,,,101765,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2766,1,1766,2767,1,8,93250,2,1115,74,,,,,,,,,,101766,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2767,1,1767,2768,1,8,93300,2,1115,74,,,,,,,,,,101767,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2768,1,1768,2769,1,8,93350,2,1115,74,,,,,,,,,,101768,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2769,1,1769,2770,1,8,93400,2,1115,74,,,,,,,,,,101769,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2770,1,1770,2771,1,8,93450,2,1115,74,,,,,,,,,,101770,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2771,1,1771,2772,1,8,93500,2,1115,74,,,,,,,,,,101771,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2772,1,1772,2773,1,8,93550,2,1115,74,,,,,,,,,,101772,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2773,1,1773,2774,1,8,93600,2,1115,74,,,,,,,,,,101773,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2774,1,1774,2775,1,8,93650,2,1115,74,,,,,,,,,,101774,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2775,1,1775,2776,1,8,93700,2,1115,74,,,,,,,,,,101775,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2776,1,1776,2777,1,8,93750,2,1115,74,,,,,,,,,,101776,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2777,1,1777,2778,1,8,93800,2,1115,74,,,,,,,,,,101777,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2778,1,1778,2779,1,8,93850,2,1115,74,,,,,,,,,,101778,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2779,1,1779,2780,1,8,93900,2,1115,74,,,,,,,,,,101779,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2780,1,1780,2781,1,8,93950,2,1115,74,,,,,,,,,,101780,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2781,1,1781,2782,1,8,94000,2,1115,74,,,,,,,,,,101781,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2782,1,1782,2783,1,8,94050,2,1115,74,,,,,,,,,,101782,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2783,1,1783,2784,1,8,94100,2,1115,74,,,,,,,,,,101783,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2784,1,1784,2785,1,8,94150,2,1115,74,,,,,,,,,,101784,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2785,1,1785,2786,1,8,94200,2,1115,74,,,,,,,,,,101785,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2786,1,1786,2787,1,8,94250,2,1115,74,,,,,,,,,,101786,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2787,1,1787,2788,1,8,94300,2,1115,74,,,,,,,,,,101787,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2788,1,1788,2789,1,8,94350,2,1115,74,,,,,,,,,,101788,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2789,1,1789,2790,1,8,94400,2,1115,74,,,,,,,,,,101789,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2790,1,1790,2791,1,8,94450,2,1115,74,,,,,,,,,,101790,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2791,1,1791,2792,1,8,94500,2,1115,74,,,,,,,,,,101791,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2792,1,1792,2793,1,8,94550,2,1115,74,,,,,,,,,,101792,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
2793,1,1793,2794,1,8,94600,2,1115,74,,,,,,,,,,101793,250000,2,1115,150,2,14101,5,2,1115,30,1,8,300000,2,1115,15,1,8,150000,
