chapterId,freeClick,lowClick,highClick,vipFree%1,vipFree%2,vipFree%3,vipFree%4,vipFree%5,vipFree%6,vipFree%7,vipFree%8,vipFree%9,vipFree%10,vipFree%11,vipFree%12,vipFree%13,vipFree%14,vipFree%15,vipFree%16,vipFree%17,vipFree%18,vipFree%19,vipFree%20,vipLow%1,vipLow%2,vipLow%3,vipLow%4,vipLow%5,vipLow%6,vipLow%7,vipLow%8,vipLow%9,vipLow%10,vipLow%11,vipLow%12,vipLow%13,vipLow%14,vipLow%15,vipLow%16,vipLow%17,vipLow%18,vipLow%19,vipLow%20,vipHigh%1,vipHigh%2,vipHigh%3,vipHigh%4,vipHigh%5,vipHigh%6,vipHigh%7,vipHigh%8,vipHigh%9,vipHigh%10,vipHigh%11,vipHigh%12,vipHigh%13,vipHigh%14,vipHigh%15,vipHigh%16,vipHigh%17,vipHigh%18,vipHigh%19,vipHigh%20,
873,186400,372800,932000,223680,242320,260960,298240,335520,372800,410080,447360,484640,521920,559200,596480,633760,671040,708320,745600,782880,820160,857440,894720,447360,484640,521920,596480,671040,745600,820160,894720,969280,1043840,1118400,1192960,1267520,1342080,1416640,1491200,1565760,1640320,1714880,1789440,1118400,1211600,1304800,1491200,1677600,1864000,2050400,2236800,2423200,2609600,2796000,2982400,3168800,3355200,3541600,3728000,3914400,4100800,4287200,4473600,
874,186600,373200,933000,223920,242580,261240,298560,335880,373200,410520,447840,485160,522480,559800,597120,634440,671760,709080,746400,783720,821040,858360,895680,447840,485160,522480,597120,671760,746400,821040,895680,970320,1044960,1119600,1194240,1268880,1343520,1418160,1492800,1567440,1642080,1716720,1791360,1119600,1212900,1306200,1492800,1679400,1866000,2052600,2239200,2425800,2612400,2799000,2985600,3172200,3358800,3545400,3732000,3918600,4105200,4291800,4478400,
875,186800,373600,934000,224160,242840,261520,298880,336240,373600,410960,448320,485680,523040,560400,597760,635120,672480,709840,747200,784560,821920,859280,896640,448320,485680,523040,597760,672480,747200,821920,896640,971360,1046080,1120800,1195520,1270240,1344960,1419680,1494400,1569120,1643840,1718560,1793280,1120800,1214200,1307600,1494400,1681200,1868000,2054800,2241600,2428400,2615200,2802000,2988800,3175600,3362400,3549200,3736000,3922800,4109600,4296400,4483200,
876,187000,374000,935000,224400,243100,261800,299200,336600,374000,411400,448800,486200,523600,561000,598400,635800,673200,710600,748000,785400,822800,860200,897600,448800,486200,523600,598400,673200,748000,822800,897600,972400,1047200,1122000,1196800,1271600,1346400,1421200,1496000,1570800,1645600,1720400,1795200,1122000,1215500,1309000,1496000,1683000,1870000,2057000,2244000,2431000,2618000,2805000,2992000,3179000,3366000,3553000,3740000,3927000,4114000,4301000,4488000,
877,187200,374400,936000,224640,243360,262080,299520,336960,374400,411840,449280,486720,524160,561600,599040,636480,673920,711360,748800,786240,823680,861120,898560,449280,486720,524160,599040,673920,748800,823680,898560,973440,1048320,1123200,1198080,1272960,1347840,1422720,1497600,1572480,1647360,1722240,1797120,1123200,1216800,1310400,1497600,1684800,1872000,2059200,2246400,2433600,2620800,2808000,2995200,3182400,3369600,3556800,3744000,3931200,4118400,4305600,4492800,
878,187400,374800,937000,224880,243620,262360,299840,337320,374800,412280,449760,487240,524720,562200,599680,637160,674640,712120,749600,787080,824560,862040,899520,449760,487240,524720,599680,674640,749600,824560,899520,974480,1049440,1124400,1199360,1274320,1349280,1424240,1499200,1574160,1649120,1724080,1799040,1124400,1218100,1311800,1499200,1686600,1874000,2061400,2248800,2436200,2623600,2811000,2998400,3185800,3373200,3560600,3748000,3935400,4122800,4310200,4497600,
879,187600,375200,938000,225120,243880,262640,300160,337680,375200,412720,450240,487760,525280,562800,600320,637840,675360,712880,750400,787920,825440,862960,900480,450240,487760,525280,600320,675360,750400,825440,900480,975520,1050560,1125600,1200640,1275680,1350720,1425760,1500800,1575840,1650880,1725920,1800960,1125600,1219400,1313200,1500800,1688400,1876000,2063600,2251200,2438800,2626400,2814000,3001600,3189200,3376800,3564400,3752000,3939600,4127200,4314800,4502400,
880,187800,375600,939000,225360,244140,262920,300480,338040,375600,413160,450720,488280,525840,563400,600960,638520,676080,713640,751200,788760,826320,863880,901440,450720,488280,525840,600960,676080,751200,826320,901440,976560,1051680,1126800,1201920,1277040,1352160,1427280,1502400,1577520,1652640,1727760,1802880,1126800,1220700,1314600,1502400,1690200,1878000,2065800,2253600,2441400,2629200,2817000,3004800,3192600,3380400,3568200,3756000,3943800,4131600,4319400,4507200,
881,188000,376000,940000,225600,244400,263200,300800,338400,376000,413600,451200,488800,526400,564000,601600,639200,676800,714400,752000,789600,827200,864800,902400,451200,488800,526400,601600,676800,752000,827200,902400,977600,1052800,1128000,1203200,1278400,1353600,1428800,1504000,1579200,1654400,1729600,1804800,1128000,1222000,1316000,1504000,1692000,1880000,2068000,2256000,2444000,2632000,2820000,3008000,3196000,3384000,3572000,3760000,3948000,4136000,4324000,4512000,
882,188200,376400,941000,225840,244660,263480,301120,338760,376400,414040,451680,489320,526960,564600,602240,639880,677520,715160,752800,790440,828080,865720,903360,451680,489320,526960,602240,677520,752800,828080,903360,978640,1053920,1129200,1204480,1279760,1355040,1430320,1505600,1580880,1656160,1731440,1806720,1129200,1223300,1317400,1505600,1693800,1882000,2070200,2258400,2446600,2634800,2823000,3011200,3199400,3387600,3575800,3764000,3952200,4140400,4328600,4516800,
883,188400,376800,942000,226080,244920,263760,301440,339120,376800,414480,452160,489840,527520,565200,602880,640560,678240,715920,753600,791280,828960,866640,904320,452160,489840,527520,602880,678240,753600,828960,904320,979680,1055040,1130400,1205760,1281120,1356480,1431840,1507200,1582560,1657920,1733280,1808640,1130400,1224600,1318800,1507200,1695600,1884000,2072400,2260800,2449200,2637600,2826000,3014400,3202800,3391200,3579600,3768000,3956400,4144800,4333200,4521600,
884,188600,377200,943000,226320,245180,264040,301760,339480,377200,414920,452640,490360,528080,565800,603520,641240,678960,716680,754400,792120,829840,867560,905280,452640,490360,528080,603520,678960,754400,829840,905280,980720,1056160,1131600,1207040,1282480,1357920,1433360,1508800,1584240,1659680,1735120,1810560,1131600,1225900,1320200,1508800,1697400,1886000,2074600,2263200,2451800,2640400,2829000,3017600,3206200,3394800,3583400,3772000,3960600,4149200,4337800,4526400,
885,188800,377600,944000,226560,245440,264320,302080,339840,377600,415360,453120,490880,528640,566400,604160,641920,679680,717440,755200,792960,830720,868480,906240,453120,490880,528640,604160,679680,755200,830720,906240,981760,1057280,1132800,1208320,1283840,1359360,1434880,1510400,1585920,1661440,1736960,1812480,1132800,1227200,1321600,1510400,1699200,1888000,2076800,2265600,2454400,2643200,2832000,3020800,3209600,3398400,3587200,3776000,3964800,4153600,4342400,4531200,
886,189000,378000,945000,226800,245700,264600,302400,340200,378000,415800,453600,491400,529200,567000,604800,642600,680400,718200,756000,793800,831600,869400,907200,453600,491400,529200,604800,680400,756000,831600,907200,982800,1058400,1134000,1209600,1285200,1360800,1436400,1512000,1587600,1663200,1738800,1814400,1134000,1228500,1323000,1512000,1701000,1890000,2079000,2268000,2457000,2646000,2835000,3024000,3213000,3402000,3591000,3780000,3969000,4158000,4347000,4536000,
887,189200,378400,946000,227040,245960,264880,302720,340560,378400,416240,454080,491920,529760,567600,605440,643280,681120,718960,756800,794640,832480,870320,908160,454080,491920,529760,605440,681120,756800,832480,908160,983840,1059520,1135200,1210880,1286560,1362240,1437920,1513600,1589280,1664960,1740640,1816320,1135200,1229800,1324400,1513600,1702800,1892000,2081200,2270400,2459600,2648800,2838000,3027200,3216400,3405600,3594800,3784000,3973200,4162400,4351600,4540800,
888,189400,378800,947000,227280,246220,265160,303040,340920,378800,416680,454560,492440,530320,568200,606080,643960,681840,719720,757600,795480,833360,871240,909120,454560,492440,530320,606080,681840,757600,833360,909120,984880,1060640,1136400,1212160,1287920,1363680,1439440,1515200,1590960,1666720,1742480,1818240,1136400,1231100,1325800,1515200,1704600,1894000,2083400,2272800,2462200,2651600,2841000,3030400,3219800,3409200,3598600,3788000,3977400,4166800,4356200,4545600,
889,189600,379200,948000,227520,246480,265440,303360,341280,379200,417120,455040,492960,530880,568800,606720,644640,682560,720480,758400,796320,834240,872160,910080,455040,492960,530880,606720,682560,758400,834240,910080,985920,1061760,1137600,1213440,1289280,1365120,1440960,1516800,1592640,1668480,1744320,1820160,1137600,1232400,1327200,1516800,1706400,1896000,2085600,2275200,2464800,2654400,2844000,3033600,3223200,3412800,3602400,3792000,3981600,4171200,4360800,4550400,
890,189800,379600,949000,227760,246740,265720,303680,341640,379600,417560,455520,493480,531440,569400,607360,645320,683280,721240,759200,797160,835120,873080,911040,455520,493480,531440,607360,683280,759200,835120,911040,986960,1062880,1138800,1214720,1290640,1366560,1442480,1518400,1594320,1670240,1746160,1822080,1138800,1233700,1328600,1518400,1708200,1898000,2087800,2277600,2467400,2657200,2847000,3036800,3226600,3416400,3606200,3796000,3985800,4175600,4365400,4555200,
891,190000,380000,950000,228000,247000,266000,304000,342000,380000,418000,456000,494000,532000,570000,608000,646000,684000,722000,760000,798000,836000,874000,912000,456000,494000,532000,608000,684000,760000,836000,912000,988000,1064000,1140000,1216000,1292000,1368000,1444000,1520000,1596000,1672000,1748000,1824000,1140000,1235000,1330000,1520000,1710000,1900000,2090000,2280000,2470000,2660000,2850000,3040000,3230000,3420000,3610000,3800000,3990000,4180000,4370000,4560000,
892,190200,380400,951000,228240,247260,266280,304320,342360,380400,418440,456480,494520,532560,570600,608640,646680,684720,722760,760800,798840,836880,874920,912960,456480,494520,532560,608640,684720,760800,836880,912960,989040,1065120,1141200,1217280,1293360,1369440,1445520,1521600,1597680,1673760,1749840,1825920,1141200,1236300,1331400,1521600,1711800,1902000,2092200,2282400,2472600,2662800,2853000,3043200,3233400,3423600,3613800,3804000,3994200,4184400,4374600,4564800,
893,190400,380800,952000,228480,247520,266560,304640,342720,380800,418880,456960,495040,533120,571200,609280,647360,685440,723520,761600,799680,837760,875840,913920,456960,495040,533120,609280,685440,761600,837760,913920,990080,1066240,1142400,1218560,1294720,1370880,1447040,1523200,1599360,1675520,1751680,1827840,1142400,1237600,1332800,1523200,1713600,1904000,2094400,2284800,2475200,2665600,2856000,3046400,3236800,3427200,3617600,3808000,3998400,4188800,4379200,4569600,
894,190600,381200,953000,228720,247780,266840,304960,343080,381200,419320,457440,495560,533680,571800,609920,648040,686160,724280,762400,800520,838640,876760,914880,457440,495560,533680,609920,686160,762400,838640,914880,991120,1067360,1143600,1219840,1296080,1372320,1448560,1524800,1601040,1677280,1753520,1829760,1143600,1238900,1334200,1524800,1715400,1906000,2096600,2287200,2477800,2668400,2859000,3049600,3240200,3430800,3621400,3812000,4002600,4193200,4383800,4574400,
895,190800,381600,954000,228960,248040,267120,305280,343440,381600,419760,457920,496080,534240,572400,610560,648720,686880,725040,763200,801360,839520,877680,915840,457920,496080,534240,610560,686880,763200,839520,915840,992160,1068480,1144800,1221120,1297440,1373760,1450080,1526400,1602720,1679040,1755360,1831680,1144800,1240200,1335600,1526400,1717200,1908000,2098800,2289600,2480400,2671200,2862000,3052800,3243600,3434400,3625200,3816000,4006800,4197600,4388400,4579200,
896,191000,382000,955000,229200,248300,267400,305600,343800,382000,420200,458400,496600,534800,573000,611200,649400,687600,725800,764000,802200,840400,878600,916800,458400,496600,534800,611200,687600,764000,840400,916800,993200,1069600,1146000,1222400,1298800,1375200,1451600,1528000,1604400,1680800,1757200,1833600,1146000,1241500,1337000,1528000,1719000,1910000,2101000,2292000,2483000,2674000,2865000,3056000,3247000,3438000,3629000,3820000,4011000,4202000,4393000,4584000,
897,191200,382400,956000,229440,248560,267680,305920,344160,382400,420640,458880,497120,535360,573600,611840,650080,688320,726560,764800,803040,841280,879520,917760,458880,497120,535360,611840,688320,764800,841280,917760,994240,1070720,1147200,1223680,1300160,1376640,1453120,1529600,1606080,1682560,1759040,1835520,1147200,1242800,1338400,1529600,1720800,1912000,2103200,2294400,2485600,2676800,2868000,3059200,3250400,3441600,3632800,3824000,4015200,4206400,4397600,4588800,
898,191400,382800,957000,229680,248820,267960,306240,344520,382800,421080,459360,497640,535920,574200,612480,650760,689040,727320,765600,803880,842160,880440,918720,459360,497640,535920,612480,689040,765600,842160,918720,995280,1071840,1148400,1224960,1301520,1378080,1454640,1531200,1607760,1684320,1760880,1837440,1148400,1244100,1339800,1531200,1722600,1914000,2105400,2296800,2488200,2679600,2871000,3062400,3253800,3445200,3636600,3828000,4019400,4210800,4402200,4593600,
899,191600,383200,958000,229920,249080,268240,306560,344880,383200,421520,459840,498160,536480,574800,613120,651440,689760,728080,766400,804720,843040,881360,919680,459840,498160,536480,613120,689760,766400,843040,919680,996320,1072960,1149600,1226240,1302880,1379520,1456160,1532800,1609440,1686080,1762720,1839360,1149600,1245400,1341200,1532800,1724400,1916000,2107600,2299200,2490800,2682400,2874000,3065600,3257200,3448800,3640400,3832000,4023600,4215200,4406800,4598400,
900,191800,383600,959000,230160,249340,268520,306880,345240,383600,421960,460320,498680,537040,575400,613760,652120,690480,728840,767200,805560,843920,882280,920640,460320,498680,537040,613760,690480,767200,843920,920640,997360,1074080,1150800,1227520,1304240,1380960,1457680,1534400,1611120,1687840,1764560,1841280,1150800,1246700,1342600,1534400,1726200,1918000,2109800,2301600,2493400,2685200,2877000,3068800,3260600,3452400,3644200,3836000,4027800,4219600,4411400,4603200,
901,192000,384000,960000,230400,249600,268800,307200,345600,384000,422400,460800,499200,537600,576000,614400,652800,691200,729600,768000,806400,844800,883200,921600,460800,499200,537600,614400,691200,768000,844800,921600,998400,1075200,1152000,1228800,1305600,1382400,1459200,1536000,1612800,1689600,1766400,1843200,1152000,1248000,1344000,1536000,1728000,1920000,2112000,2304000,2496000,2688000,2880000,3072000,3264000,3456000,3648000,3840000,4032000,4224000,4416000,4608000,
902,192200,384400,961000,230640,249860,269080,307520,345960,384400,422840,461280,499720,538160,576600,615040,653480,691920,730360,768800,807240,845680,884120,922560,461280,499720,538160,615040,691920,768800,845680,922560,999440,1076320,1153200,1230080,1306960,1383840,1460720,1537600,1614480,1691360,1768240,1845120,1153200,1249300,1345400,1537600,1729800,1922000,2114200,2306400,2498600,2690800,2883000,3075200,3267400,3459600,3651800,3844000,4036200,4228400,4420600,4612800,
903,192400,384800,962000,230880,250120,269360,307840,346320,384800,423280,461760,500240,538720,577200,615680,654160,692640,731120,769600,808080,846560,885040,923520,461760,500240,538720,615680,692640,769600,846560,923520,1000480,1077440,1154400,1231360,1308320,1385280,1462240,1539200,1616160,1693120,1770080,1847040,1154400,1250600,1346800,1539200,1731600,1924000,2116400,2308800,2501200,2693600,2886000,3078400,3270800,3463200,3655600,3848000,4040400,4232800,4425200,4617600,
904,192600,385200,963000,231120,250380,269640,308160,346680,385200,423720,462240,500760,539280,577800,616320,654840,693360,731880,770400,808920,847440,885960,924480,462240,500760,539280,616320,693360,770400,847440,924480,1001520,1078560,1155600,1232640,1309680,1386720,1463760,1540800,1617840,1694880,1771920,1848960,1155600,1251900,1348200,1540800,1733400,1926000,2118600,2311200,2503800,2696400,2889000,3081600,3274200,3466800,3659400,3852000,4044600,4237200,4429800,4622400,
905,192800,385600,964000,231360,250640,269920,308480,347040,385600,424160,462720,501280,539840,578400,616960,655520,694080,732640,771200,809760,848320,886880,925440,462720,501280,539840,616960,694080,771200,848320,925440,1002560,1079680,1156800,1233920,1311040,1388160,1465280,1542400,1619520,1696640,1773760,1850880,1156800,1253200,1349600,1542400,1735200,1928000,2120800,2313600,2506400,2699200,2892000,3084800,3277600,3470400,3663200,3856000,4048800,4241600,4434400,4627200,
906,193000,386000,965000,231600,250900,270200,308800,347400,386000,424600,463200,501800,540400,579000,617600,656200,694800,733400,772000,810600,849200,887800,926400,463200,501800,540400,617600,694800,772000,849200,926400,1003600,1080800,1158000,1235200,1312400,1389600,1466800,1544000,1621200,1698400,1775600,1852800,1158000,1254500,1351000,1544000,1737000,1930000,2123000,2316000,2509000,2702000,2895000,3088000,3281000,3474000,3667000,3860000,4053000,4246000,4439000,4632000,
907,193200,386400,966000,231840,251160,270480,309120,347760,386400,425040,463680,502320,540960,579600,618240,656880,695520,734160,772800,811440,850080,888720,927360,463680,502320,540960,618240,695520,772800,850080,927360,1004640,1081920,1159200,1236480,1313760,1391040,1468320,1545600,1622880,1700160,1777440,1854720,1159200,1255800,1352400,1545600,1738800,1932000,2125200,2318400,2511600,2704800,2898000,3091200,3284400,3477600,3670800,3864000,4057200,4250400,4443600,4636800,
908,193400,386800,967000,232080,251420,270760,309440,348120,386800,425480,464160,502840,541520,580200,618880,657560,696240,734920,773600,812280,850960,889640,928320,464160,502840,541520,618880,696240,773600,850960,928320,1005680,1083040,1160400,1237760,1315120,1392480,1469840,1547200,1624560,1701920,1779280,1856640,1160400,1257100,1353800,1547200,1740600,1934000,2127400,2320800,2514200,2707600,2901000,3094400,3287800,3481200,3674600,3868000,4061400,4254800,4448200,4641600,
909,193600,387200,968000,232320,251680,271040,309760,348480,387200,425920,464640,503360,542080,580800,619520,658240,696960,735680,774400,813120,851840,890560,929280,464640,503360,542080,619520,696960,774400,851840,929280,1006720,1084160,1161600,1239040,1316480,1393920,1471360,1548800,1626240,1703680,1781120,1858560,1161600,1258400,1355200,1548800,1742400,1936000,2129600,2323200,2516800,2710400,2904000,3097600,3291200,3484800,3678400,3872000,4065600,4259200,4452800,4646400,
910,193800,387600,969000,232560,251940,271320,310080,348840,387600,426360,465120,503880,542640,581400,620160,658920,697680,736440,775200,813960,852720,891480,930240,465120,503880,542640,620160,697680,775200,852720,930240,1007760,1085280,1162800,1240320,1317840,1395360,1472880,1550400,1627920,1705440,1782960,1860480,1162800,1259700,1356600,1550400,1744200,1938000,2131800,2325600,2519400,2713200,2907000,3100800,3294600,3488400,3682200,3876000,4069800,4263600,4457400,4651200,
911,194000,388000,970000,232800,252200,271600,310400,349200,388000,426800,465600,504400,543200,582000,620800,659600,698400,737200,776000,814800,853600,892400,931200,465600,504400,543200,620800,698400,776000,853600,931200,1008800,1086400,1164000,1241600,1319200,1396800,1474400,1552000,1629600,1707200,1784800,1862400,1164000,1261000,1358000,1552000,1746000,1940000,2134000,2328000,2522000,2716000,2910000,3104000,3298000,3492000,3686000,3880000,4074000,4268000,4462000,4656000,
912,194200,388400,971000,233040,252460,271880,310720,349560,388400,427240,466080,504920,543760,582600,621440,660280,699120,737960,776800,815640,854480,893320,932160,466080,504920,543760,621440,699120,776800,854480,932160,1009840,1087520,1165200,1242880,1320560,1398240,1475920,1553600,1631280,1708960,1786640,1864320,1165200,1262300,1359400,1553600,1747800,1942000,2136200,2330400,2524600,2718800,2913000,3107200,3301400,3495600,3689800,3884000,4078200,4272400,4466600,4660800,
913,194400,388800,972000,233280,252720,272160,311040,349920,388800,427680,466560,505440,544320,583200,622080,660960,699840,738720,777600,816480,855360,894240,933120,466560,505440,544320,622080,699840,777600,855360,933120,1010880,1088640,1166400,1244160,1321920,1399680,1477440,1555200,1632960,1710720,1788480,1866240,1166400,1263600,1360800,1555200,1749600,1944000,2138400,2332800,2527200,2721600,2916000,3110400,3304800,3499200,3693600,3888000,4082400,4276800,4471200,4665600,
914,194600,389200,973000,233520,252980,272440,311360,350280,389200,428120,467040,505960,544880,583800,622720,661640,700560,739480,778400,817320,856240,895160,934080,467040,505960,544880,622720,700560,778400,856240,934080,1011920,1089760,1167600,1245440,1323280,1401120,1478960,1556800,1634640,1712480,1790320,1868160,1167600,1264900,1362200,1556800,1751400,1946000,2140600,2335200,2529800,2724400,2919000,3113600,3308200,3502800,3697400,3892000,4086600,4281200,4475800,4670400,
915,194800,389600,974000,233760,253240,272720,311680,350640,389600,428560,467520,506480,545440,584400,623360,662320,701280,740240,779200,818160,857120,896080,935040,467520,506480,545440,623360,701280,779200,857120,935040,1012960,1090880,1168800,1246720,1324640,1402560,1480480,1558400,1636320,1714240,1792160,1870080,1168800,1266200,1363600,1558400,1753200,1948000,2142800,2337600,2532400,2727200,2922000,3116800,3311600,3506400,3701200,3896000,4090800,4285600,4480400,4675200,
916,195000,390000,975000,234000,253500,273000,312000,351000,390000,429000,468000,507000,546000,585000,624000,663000,702000,741000,780000,819000,858000,897000,936000,468000,507000,546000,624000,702000,780000,858000,936000,1014000,1092000,1170000,1248000,1326000,1404000,1482000,1560000,1638000,1716000,1794000,1872000,1170000,1267500,1365000,1560000,1755000,1950000,2145000,2340000,2535000,2730000,2925000,3120000,3315000,3510000,3705000,3900000,4095000,4290000,4485000,4680000,
917,195200,390400,976000,234240,253760,273280,312320,351360,390400,429440,468480,507520,546560,585600,624640,663680,702720,741760,780800,819840,858880,897920,936960,468480,507520,546560,624640,702720,780800,858880,936960,1015040,1093120,1171200,1249280,1327360,1405440,1483520,1561600,1639680,1717760,1795840,1873920,1171200,1268800,1366400,1561600,1756800,1952000,2147200,2342400,2537600,2732800,2928000,3123200,3318400,3513600,3708800,3904000,4099200,4294400,4489600,4684800,
918,195400,390800,977000,234480,254020,273560,312640,351720,390800,429880,468960,508040,547120,586200,625280,664360,703440,742520,781600,820680,859760,898840,937920,468960,508040,547120,625280,703440,781600,859760,937920,1016080,1094240,1172400,1250560,1328720,1406880,1485040,1563200,1641360,1719520,1797680,1875840,1172400,1270100,1367800,1563200,1758600,1954000,2149400,2344800,2540200,2735600,2931000,3126400,3321800,3517200,3712600,3908000,4103400,4298800,4494200,4689600,
919,195600,391200,978000,234720,254280,273840,312960,352080,391200,430320,469440,508560,547680,586800,625920,665040,704160,743280,782400,821520,860640,899760,938880,469440,508560,547680,625920,704160,782400,860640,938880,1017120,1095360,1173600,1251840,1330080,1408320,1486560,1564800,1643040,1721280,1799520,1877760,1173600,1271400,1369200,1564800,1760400,1956000,2151600,2347200,2542800,2738400,2934000,3129600,3325200,3520800,3716400,3912000,4107600,4303200,4498800,4694400,
920,195800,391600,979000,234960,254540,274120,313280,352440,391600,430760,469920,509080,548240,587400,626560,665720,704880,744040,783200,822360,861520,900680,939840,469920,509080,548240,626560,704880,783200,861520,939840,1018160,1096480,1174800,1253120,1331440,1409760,1488080,1566400,1644720,1723040,1801360,1879680,1174800,1272700,1370600,1566400,1762200,1958000,2153800,2349600,2545400,2741200,2937000,3132800,3328600,3524400,3720200,3916000,4111800,4307600,4503400,4699200,
921,196000,392000,980000,235200,254800,274400,313600,352800,392000,431200,470400,509600,548800,588000,627200,666400,705600,744800,784000,823200,862400,901600,940800,470400,509600,548800,627200,705600,784000,862400,940800,1019200,1097600,1176000,1254400,1332800,1411200,1489600,1568000,1646400,1724800,1803200,1881600,1176000,1274000,1372000,1568000,1764000,1960000,2156000,2352000,2548000,2744000,2940000,3136000,3332000,3528000,3724000,3920000,4116000,4312000,4508000,4704000,
922,196200,392400,981000,235440,255060,274680,313920,353160,392400,431640,470880,510120,549360,588600,627840,667080,706320,745560,784800,824040,863280,902520,941760,470880,510120,549360,627840,706320,784800,863280,941760,1020240,1098720,1177200,1255680,1334160,1412640,1491120,1569600,1648080,1726560,1805040,1883520,1177200,1275300,1373400,1569600,1765800,1962000,2158200,2354400,2550600,2746800,2943000,3139200,3335400,3531600,3727800,3924000,4120200,4316400,4512600,4708800,
923,196400,392800,982000,235680,255320,274960,314240,353520,392800,432080,471360,510640,549920,589200,628480,667760,707040,746320,785600,824880,864160,903440,942720,471360,510640,549920,628480,707040,785600,864160,942720,1021280,1099840,1178400,1256960,1335520,1414080,1492640,1571200,1649760,1728320,1806880,1885440,1178400,1276600,1374800,1571200,1767600,1964000,2160400,2356800,2553200,2749600,2946000,3142400,3338800,3535200,3731600,3928000,4124400,4320800,4517200,4713600,
924,196600,393200,983000,235920,255580,275240,314560,353880,393200,432520,471840,511160,550480,589800,629120,668440,707760,747080,786400,825720,865040,904360,943680,471840,511160,550480,629120,707760,786400,865040,943680,1022320,1100960,1179600,1258240,1336880,1415520,1494160,1572800,1651440,1730080,1808720,1887360,1179600,1277900,1376200,1572800,1769400,1966000,2162600,2359200,2555800,2752400,2949000,3145600,3342200,3538800,3735400,3932000,4128600,4325200,4521800,4718400,
925,196800,393600,984000,236160,255840,275520,314880,354240,393600,432960,472320,511680,551040,590400,629760,669120,708480,747840,787200,826560,865920,905280,944640,472320,511680,551040,629760,708480,787200,865920,944640,1023360,1102080,1180800,1259520,1338240,1416960,1495680,1574400,1653120,1731840,1810560,1889280,1180800,1279200,1377600,1574400,1771200,1968000,2164800,2361600,2558400,2755200,2952000,3148800,3345600,3542400,3739200,3936000,4132800,4329600,4526400,4723200,
926,197000,394000,985000,236400,256100,275800,315200,354600,394000,433400,472800,512200,551600,591000,630400,669800,709200,748600,788000,827400,866800,906200,945600,472800,512200,551600,630400,709200,788000,866800,945600,1024400,1103200,1182000,1260800,1339600,1418400,1497200,1576000,1654800,1733600,1812400,1891200,1182000,1280500,1379000,1576000,1773000,1970000,2167000,2364000,2561000,2758000,2955000,3152000,3349000,3546000,3743000,3940000,4137000,4334000,4531000,4728000,
927,197200,394400,986000,236640,256360,276080,315520,354960,394400,433840,473280,512720,552160,591600,631040,670480,709920,749360,788800,828240,867680,907120,946560,473280,512720,552160,631040,709920,788800,867680,946560,1025440,1104320,1183200,1262080,1340960,1419840,1498720,1577600,1656480,1735360,1814240,1893120,1183200,1281800,1380400,1577600,1774800,1972000,2169200,2366400,2563600,2760800,2958000,3155200,3352400,3549600,3746800,3944000,4141200,4338400,4535600,4732800,
928,197400,394800,987000,236880,256620,276360,315840,355320,394800,434280,473760,513240,552720,592200,631680,671160,710640,750120,789600,829080,868560,908040,947520,473760,513240,552720,631680,710640,789600,868560,947520,1026480,1105440,1184400,1263360,1342320,1421280,1500240,1579200,1658160,1737120,1816080,1895040,1184400,1283100,1381800,1579200,1776600,1974000,2171400,2368800,2566200,2763600,2961000,3158400,3355800,3553200,3750600,3948000,4145400,4342800,4540200,4737600,
929,197600,395200,988000,237120,256880,276640,316160,355680,395200,434720,474240,513760,553280,592800,632320,671840,711360,750880,790400,829920,869440,908960,948480,474240,513760,553280,632320,711360,790400,869440,948480,1027520,1106560,1185600,1264640,1343680,1422720,1501760,1580800,1659840,1738880,1817920,1896960,1185600,1284400,1383200,1580800,1778400,1976000,2173600,2371200,2568800,2766400,2964000,3161600,3359200,3556800,3754400,3952000,4149600,4347200,4544800,4742400,
930,197800,395600,989000,237360,257140,276920,316480,356040,395600,435160,474720,514280,553840,593400,632960,672520,712080,751640,791200,830760,870320,909880,949440,474720,514280,553840,632960,712080,791200,870320,949440,1028560,1107680,1186800,1265920,1345040,1424160,1503280,1582400,1661520,1740640,1819760,1898880,1186800,1285700,1384600,1582400,1780200,1978000,2175800,2373600,2571400,2769200,2967000,3164800,3362600,3560400,3758200,3956000,4153800,4351600,4549400,4747200,
931,198000,396000,990000,237600,257400,277200,316800,356400,396000,435600,475200,514800,554400,594000,633600,673200,712800,752400,792000,831600,871200,910800,950400,475200,514800,554400,633600,712800,792000,871200,950400,1029600,1108800,1188000,1267200,1346400,1425600,1504800,1584000,1663200,1742400,1821600,1900800,1188000,1287000,1386000,1584000,1782000,1980000,2178000,2376000,2574000,2772000,2970000,3168000,3366000,3564000,3762000,3960000,4158000,4356000,4554000,4752000,
932,198200,396400,991000,237840,257660,277480,317120,356760,396400,436040,475680,515320,554960,594600,634240,673880,713520,753160,792800,832440,872080,911720,951360,475680,515320,554960,634240,713520,792800,872080,951360,1030640,1109920,1189200,1268480,1347760,1427040,1506320,1585600,1664880,1744160,1823440,1902720,1189200,1288300,1387400,1585600,1783800,1982000,2180200,2378400,2576600,2774800,2973000,3171200,3369400,3567600,3765800,3964000,4162200,4360400,4558600,4756800,
