id,icon,path,Uisound,tips,name,isShow,desc,appearLevel,openLevel,worldLevel,lvLimitEx,heroStarLevel,heroLvRequest,chapterId,needVipLv,openUI,subSheetUIId,areanShow,isShield,afterMergeVersionsOpen,openDay,activityId,
5220,,,,s==6|君主皮肤直购,s==4|轩辕君临,,,160,160,,,,,,,s==21|actjuzhupifuGiftLayer,,,,,,,
5040,,,,s==7|渠道爬塔小游戏,s==5|爬塔小游戏,,,0,0,,,,,,,s==15|MiniGameScene_2,,,,,,,
1803,528,,,s==7|商店模块-玩法,s==4|龙门商城,,,150,150,,,,,,,s==9|ShopLayer,42,,,,110,,
5500,,,,s==4|包裹模块,s==4|符文分解,,,150,150,,,,,,,s==8|BagLayer,30,,,,110,,
1804,1271,,,s==4|福利模块,s==4|金锭兑换,,,5,5,,,,,,,s==13|BenefitsLayer,1804,s==8|tw|kr|en,,,,,
5300,,,,s==6|主题武将轮换,s==4|武将活动,,,,,,,,,,,s==17|ActEventHeroLayer,,,,,,5220,
5301,,,,s==6|主题武将活动,s==4|武将挑战,,,,,,,,,,,s==17|ActEventHeroLayer,1,,,,,5220,
5302,,,,s==6|主题武将活动,s==4|武将招募,,,,,,,,,,,s==17|ActEventHeroLayer,2,,,,,5220,
5303,,,,s==6|主题武将活动,s==4|累充福利,,,,,,,,,,,s==17|ActEventHeroLayer,3,,,,,5220,
5304,,,,s==6|主题武将活动,s==4|活动直购,,,,,,,,,,,s==17|ActEventHeroLayer,4,,,,,5220,
5305,,,,s==6|主题武将活动,s==4|武将传说,,,,,,,,,,,s==17|ActEventHeroLayer,5,,,,,5220,
5306,,,,s==6|主题武将活动,s==4|连充福利,,,,,,,,,,,s==17|ActEventHeroLayer,6,,,,,5220,
5600,,,,s==4|七夕活动,s==4|声梦鹊桥,,,,,,,,,,,s==20|ActQiXiFestivalLayer,,,,,,3430,
5601,,,,s==4|七夕签到,s==4|花间相会,,,,,,,,,,,s==20|ActQiXiFestivalLayer,3,,,,,3430,
5602,,,,s==4|七夕抽奖,s==4|心动仙缘,,,,,,,,,,,s==20|ActQiXiFestivalLayer,2,,,,,3430,
5603,,,,s==4|七夕礼包,s==4|婵娟雅集,,,,,,,,,,,s==11|ActQiXiShop,2,,,,,3430,
5604,,,,s==4|七夕累充,s==4|巧心礼赠,,,,,,,,,,,s==19|ActQiXiRechargeView,2,,,,,3430,
5605,,,,s==5|七夕小游戏,s==4|笙箫传情,,,,,,,,,,,s==20|ActQiXiFestivalLayer,1,,,,,3430,
5606,,,,s==4|七夕兑换,s==4|婵娟雅集,,,,,,,,,,,s==11|ActQiXiShop,1,,,,,3430,
5607,,,,s==4|七夕连充,s==4|巧心礼赠,,,,,,,,,,,s==19|ActQiXiRechargeView,1,,,,,3430,
1805,,,,s==4|金锭模块,s==4|金锭商城,,,,,,,,,,,s==13|GoldshopLayer,,s==8|tw|kr|en,,,,,
5400,,,,s==4|将军回归,s==3|主界面,,,1,1,,,,,,,s==16|ActComeBackLayer,,,,,,,
5401,,,,s==4|将军回归,s==4|回归任务,,,1,1,,,,,,,s==16|ActComeBackLayer,1,,,,,,
5402,,,,s==4|将军回归,s==4|回归签到,,,1,1,,,,,,,s==16|ActComeBackLayer,2,,,,,,
5403,,,,s==4|将军回归,s==4|回归抽卡,,,1,1,,,,,,,s==16|ActComeBackLayer,3,,,,,,
5404,,,,s==4|将军回归,s==4|回归返利,,,1,1,,,,,,,s==16|ActComeBackLayer,4,,,,,,
5405,,,,s==4|将军回归,s==4|回归首充,,,1,1,,,,,,,s==16|ActComeBackLayer,5,,,,,,
5406,,,,s==4|将军回归,s==4|回归特权,,,1,1,,,,,,,s==16|ActComeBackLayer,6,,,,,,
5700,,,,s==4|黄金月卡,s==4|黄金月卡,,,7,7,,,,,,,s==18|acthuaweicardLayer,,,,,,,
5800,,,,s==8|日服创角100抽,s==5|100连抽,,,0,0,,,,,,,s==14|draw100PopView,,,,,,,
5900,,,,s==4|SVIP,s==4|SVIP,,,7,7,,,,,,,,,,,,,,
5910,,,,s==4|关注豪礼,s==4|关注豪礼,,,0,0,,,,,,,s==14|AttentionLayer,,,,,,,
5920,,,,s==4|每日邀请,s==4|每日邀请,,,1,1,,,,,,,s==20| invitefenxiangLayer,,,,,,,
5930,,,,s==6|越南广告变现,s==4|广告变现,,,0,0,,,,,,,,,,,,,,
5950,,,,s==4|决战之巅,s==4|决战之巅,,,15,15,,,,,,,s==19|actjuezhanMainLayer,,,,,,,
5041,,,,s==8|渠道泡泡龙小游戏,s==6|泡泡龙小游戏,,,0,0,,,,,,,s==15|MiniGameScene_3,,,,,,,
6000,,,,s==4|神兽预告,s==4|灵兽预告,,,,,,,,,,,,,,,,,,
6010,,,,s==3|神兽台,s==3|灵兽台,,,,,,,,,,,,,,,,,,
6020,,,,s==4|神兽信息,s==4|灵兽信息,,,,,,,,,,,,1,,,,,,
6021,,,,s==4|神兽培养,s==4|灵兽培养,,,,,,,,,,,,2,,,,,,
6022,,,,s==4|神兽升星,s==4|灵兽升星,,,,,,,,,,,,3,,,,,,
6023,,,,s==4|神兽技能,s==4|技能学习,,,,,,,,,,,,4,,,,,,
4457,,,,s==6|日服icon,s==4|社群跳转,,,1,1,,,,,,,,,s==2|jp,,,,,
4458,,,,s==6|日服icon,s==4|问卷调查,,,1,1,,,,,,,,,s==2|jp,,,,,
4459,,,,s==2|星图,s==2|星图,,,165,165,,,,,,,s==16|StarMapLayerView,1,,,,,,
6100,,,,s==5|周年庆活动,s==4|周年庆典,,,15,15,,,,,,,s==17|WeekYearMainLayer,,,,,,5600,
6110,,,,s==6|周年庆通行证,s==4|琉璃宝鉴,,,,,,,,,,,s==17|WeekYearMainLayer,5,,,,,5600,
6111,,,,s==5|周年庆爬塔,s==4|龙脉密藏,,,,,,,,,,,s==17|WeekYearMainLayer,6,,,,,5600,
6112,,,,s==7|周年庆直购礼包,s==4|玉珀雅集,,,,,,,,,,,s==17|WeekYearMainLayer,11,,,,,5600,
6113,,,,s==5|周年庆累充,s==4|琳琅赠礼,,,,,,,,,,,s==17|WeekYearMainLayer,2,,,,,5600,
6114,,,,s==8|周年庆14天签到,s==4|瑞虎登门,,,,,,,,,,,s==17|WeekYearMainLayer,1,,,,,5600,
6115,,,,s==5|周年庆远征,s==4|盛世巡游,,,,,,,,,,,s==17|WeekYearMainLayer,9,,,,,5600,
6116,,,,s==6|周年庆大富翁,s==4|盛典大亨,,,15,15,,,,,,,s==17|WeekYearMainLayer,7,,,,,5600,
3904,2600305,,,s==7|武将预告魔项羽,s==4|武将预告,,,15,15,,,,,,,s==14|HeroNoticeView,,,,,,,
6117,,,,s==5|周年庆商城,s==4|珍瑜宝铺,,,,,,,,,,,s==17|WeekYearMainLayer,3,,,,,5600,
6118,,,,s==9|周年庆元宝消耗狂欢,s==4|回馈特典,,,,,,,,,,,s==17|WeekYearMainLayer,10,,,,,5600,
6119,,,,s==7|周年庆限时掉落,s==4|限时掉落,,,,,,,,,,,s==17|WeekYearMainLayer,8,,,,,5600,
6120,,,,s==5|周年庆抽奖,s==4|桃木祈福,,,,,,,,,,,s==16|WeekYearDrawView,4,,,,,5600,
6200,,,,s==4|元旦活动,s==4|鲤跃新禧,,,,,,,,,,,s==11|YDMainLayer,,,,,,5610,
6201,,,,s==4|元旦签到,s==4|丰年足礼,,,,,,,,,,,s==11|YDMainLayer,6,,,,,5610,
6202,,,,s==4|元旦直购,s==4|新岁集市,,,,,,,,,,,s==10|YDShopView,2,,,,,5610,
6203,,,,s==4|元旦抽奖,s==4|锦福临门,,,,,,,,,,,s==11|YDMainLayer,3,,,,,5610,
6204,,,,s==4|元旦累充,s==4|玉磬报喜,,,,,,,,,,,s==17|YDAddRechargeView,2,,,,,5610,
6205,,,,s==4|元旦游戏,s==4|跨年宴会,,,,,,,,,,,s==11|YDMainLayer,,,,,,5610,
6206,,,,s==4|元旦兑换,s==4|新岁集市,,,,,,,,,,,s==10|YDShopView,1,,,,,5610,
6207,,,,s==4|元旦连充,s==4|玉磬报喜,,,,,,,,,,,s==17|YDAddRechargeView,1,,,,,5610,
6210,,,,s==4|烟花活动,s==4|元旦贺礼,,,,,,,,,,,s==11|ActFireView,,,,,,5620,
6220,,,,s==6|绝版皮肤活动,s==3|华服轩,,,,,,,,,,,s==18|ActJBSkinShopLayer,,,,,,,
6300,,,,s==4|春节活动,s==4|醒狮闹春,,,,,,,,,,,s==16|ActCjieMainLayer,,,,,,5630,
6301,,,,s==4|春节签到,s==4|福满新春,,,,,,,,,,,s==16|ActCjieMainLayer,6,,,,,5630,
6302,,,,s==4|春节直购,s==4|新春市集,,,,,,,,,,,s==16|ActCjieMainLayer,2,,,,,5630,
6303,,,,s==4|春节抽奖,s==4|醒狮送福,,,,,,,,,,,s==16|ActCjieMainLayer,3,,,,,5630,
6304,,,,s==4|春节累充,s==4|火树银花,,,,,,,,,,,s==16|ActCjieMainLayer,1,,,,,5630,
6305,,,,s==4|春节游戏,s==4|前程锦绣,,,,,,,,,,,s==16|ActCjieMainLayer,,,,,,5630,
6310,,,,s==4|石兵八阵,s==4|石兵八阵,,,135,135,,,,,,,s==19|StoneHengeLayerView,,,,,90,,
6320,2600312,,,s==5|世界杯活动,s==4|全民竞猜,,,15,15,,,,,,,s==16|ActBallMainLayer,,,,,,,
6330,2600312,,,s==5|灵兽台预告,s==5|灵兽台预告,,,135,135,,,,,,,s==12|GBYugaoLayer,,,,,100,,
6340,,,,s==4|灵兽系统,s==4|灵兽系统,,,140,140,,,,,,,,,,,,100,,
6350,528,,,s==7|商店模块-玩法,s==4|矿场商城,,,1,82,,,,,,,s==9|ShopLayer,21,,,,,,
3936,,,,s==4|上元明宵,s==4|连充福利,1,,,,,,,,,,s==17|ActYuanXiaoLayout,6,,,,,,
1806,,,,s==7|商店模块-玩法,s==4|石兵商城,,,135,135,,,,,,,s==9|ShopLayer,49,,,,90,,
6351,,,,s==8|三国志-天下绘卷,s==4|天下绘卷,,,135,135,,,,,,,s==16|SanGuoZhiPopView,2,,,1,,,
1701,528,,,s==12|商店模块-灵兽技能书商城,s==4|灵书商城,,,140,140,,,,,,,s==9|ShopLayer,44,,,,100,,
6341,,,,s==4|灵兽系统,s==5|灵兽孵化台,,,140,140,,,,,,,s==12|GBFuHuaLayer,,,,,100,,
6400,,,,s==5|拍卖场系统,s==3|拍卖场,,,140,140,,,,,,,s==13|MartMainLayer,,,,,100,,
6401,,,,s==5|拍卖场系统,s==4|热门推荐,,,140,140,,,,,,,s==13|MartMainLayer,1,,,,100,,
6402,,,,s==5|拍卖场系统,s==4|拍卖中心,,,140,140,,,,,,,s==13|MartMainLayer,2,,,,100,,
6403,,,,s==5|拍卖场系统,s==4|灵兽上架,,,140,140,,,,,,,s==13|MartMainLayer,3,,,,100,,
6404,,,,s==5|拍卖场系统,s==4|星钻商城,,,140,140,,,,,,,s==13|MartMainLayer,4,,,,100,,
6405,543,,,s==4|特权模块,s==4|星钻充值,,,140,140,,,,,,,s==11|TequanLayer,5,,,,100,,
6420,,,,s==4|腾龙秘宝,s==4|腾龙秘宝,,,15,15,,,,,,,s==17|ActFaQiuMainLayer,,,,,,,
6421,,,,s==4|显影药水,s==4|显影药水,,,15,15,,,,,,,s==17|ActFaQiuMainLayer,1,,,,,,
6342,,,,s==4|灵兽系统,s==4|灵蛋获取,,,140,140,,,,,,,s==13|GBTaskPopView,,,,,100,,
6360,,,,s==4|鸿运福录,s==4|鸿运福录,,,15,15,,,,,,,s==11|hongyunMain,,,,,,,
6361,,,,s==4|福运礼遇,s==4|福运礼遇,,,,,,,,,,,s==11|hongyunMain,1,,,,,,
6362,,,,s==4|福灵宝库,s==4|福灵宝库,,,,,,,,,,,s==11|hongyunMain,2,,,,,,
6343,,,,s==7|灵兽系统-分解,s==4|灵兽分解,,,140,140,,,,,,,s==15|GBFenjiePopView,,,,,100,,
6370,,,,s==6|武将成长直购,s==4|武将钜惠,,,15,15,,,,,,,s==23|ActHeroPVTGiftMainLayer,1,,,,,,
6371,960038,,,s==4|成长礼包,s==4|专属成长,,,15,15,,,,,,,s==23|ActHeroPVTGiftMainLayer,1,,,,,,
6372,960039,,,s==4|武将直购,s==4|专属献礼,,,15,15,,,,,,,s==23|ActHeroPVTGiftMainLayer,2,,,,,,
6352,,,,s==8|武将活动超值礼包,s==4|武将特惠,,,15,15,,,,,,,s==15|ActYZBoxPopView,,,,,,,
6344,,,,s==4|灵兽系统,s==4|灵蛋购买,,,140,140,,,,,,,s==15|GBBuyEggPopView,,,,,100,,
6430,,,,s==7|华章庆典（日服,s==3|黄金周,,,15,15,,,,,,,s==14|ActGWMainLayer,,,,,,,
6431,,,,s==7|庆典集市（日服,s==4|黄金集市,,,,,,,,,,,s==14|ActGWMainLayer,2,,,,,,
6432,,,,s==7|山河绘卷（日服,s==4|黄金绘卷,,,,,,,,,,,s==14|ActGWMainLayer,1,,,,,,
6433,,,,s==7|华诞献礼（日服,s==4|黄金献礼,,,,,,,,,,,s==14|ActGWMainLayer,3,,,,,,
6434,,,,s==7|锦绣寻珍（日服,s==4|黄金寻珍,,,,,,,,,,,s==14|ActGWMainLayer,4,,,,,,
6435,,,,s==7|盛世巡游（日服,s==4|黄金巡游,,,,,,,,,,,s==14|ActGWMainLayer,5,,,,,,
6436,,,,s==8|珍宝转盘（韩服）,s==4|珍宝转盘,,,9,9,,,,,,,s==21|krNewRoleActMainLayer,,,,,,,
6437,,,,s==4|珍宝转盘,s==4|珍宝转盘,,,,,,,,,,,s==21|krNewRoleActMainLayer,1,,,,,,
6438,,,,s==4|转盘任务,s==4|转盘任务,,,,,,,,,,,s==21|krNewRoleActMainLayer,2,,,,,,
6439,,,,s==3|大玩咖,s==3|大玩咖,,,1,1,,,,,,,s==14|QQDawankaLayer,,,,,,,
6440,,,,s==7|qq特权大厅 ,s==7|qq特权大厅 ,,,1,1,,,,,,,s==13|QQTequanLayer,,,,,,,
6450,,,,s==8|【台】14天签到,s==4|机战三国,,,1,1,,,,,,,s==12|TW14SignView,,,,,,,
6460,,,,s==9|【韩】武将成长直购,s==4|武将钜惠,,,15,15,,,,,,,s==26|ActHeroPVTGiftMainLayer_kr,1,s==2|kr,,,,,
6461,960038,,,s==7|【韩】成长礼包,s==4|专属成长,,,15,15,,,,,,,s==26|ActHeroPVTGiftMainLayer_kr,1,s==2|kr,,,,,
6462,960039,,,s==7|【韩】武将直购,s==4|专属献礼,,,15,15,,,,,,,s==26|ActHeroPVTGiftMainLayer_kr,2,s==2|kr,,,,,
6465,3300002,,,s==6|花嫁活动（日,s==4|美人花嫁,,,40,40,,,,,,,s==25|HJTheAssassinsRotateLayer,0,,,,,,
6466,4000008,,,s==6|花嫁活动（日,s==3|玉龙台,,,40,40,,,,,,,s==25|HJTheAssassinsRotateLayer,2,,,,,,
6467,4000009,,,s==6|花嫁活动（日,s==4|玲珑绘棋,,,40,40,,,,,,,s==25|HJTheAssassinsRotateLayer,3,,,,,,
6468,4000010,,,s==6|花嫁活动（日,s==3|金凤台,,,40,40,,,,,,,s==25|HJTheAssassinsRotateLayer,0,,,,,,
6469,2600117,,,s==6|花嫁活动（日,s==3|铜雀台,,,40,40,,,,,,,s==25|HJTheAssassinsRotateLayer,1,,,,,,
6470,4000012,,,s==6|花嫁活动（日,s==4|每日任务,,,40,40,,,,,,,s==25|HJTheAssassinsRotateLayer,4,,,,,,
6500,,,,s==3|魂武将,s==3|魂武将,,,135,135,,,,,,,,,,,,90,,
6501,,,,s==4|天命魂殿,s==4|天命魂殿,,,135,135,,,,,,,s==11|junzhufu_tm,,,,,90,,
6510,,,,s==5|跨服鲜花榜,s==4|花嫁誓约,,,15,15,,,,,,,s==18|ActFlowerRankLayer,,,,,,5740,
6511,,,,s==7|跨服鲜花榜直购,s==4|鲜花礼盒,,,15,15,,,,,,,s==18|ActFlowerRankLayer,1,,,,,5740,
6512,,,,s==7|跨服鲜花榜排行,s==4|花语恋歌,,,15,15,,,,,,,s==18|ActFlowerRankLayer,2,,,,,5740,
6513,,,,s==7|跨服鲜花榜奖励,s==4|誓约之证,,,15,15,,,,,,,s==18|ActFlowerRankLayer,3,,,,,5740,
6514,,,,s==9|跨服鲜花榜赠花界面,s==4|鲜花赠送,,,15,15,,,,,,,s==16|ActFRSendPopView,,,,,,5740,
6520,,,,s==11|童梦乐园（儿童节活动）,s==4|童梦乐园,,,15,15,,,,,,,s==20|ActChildrensDayLayer,,,,,,5750,
6521,,,,s==8|飞镖达人（抽奖）,s==4|飞镖达人,,,15,15,,,,,,,s==20|ActChildrensDayLayer,2,,,,,5750,
6522,,,,s==8|巡游指南*签到）,s==4|忆梦游园,,,15,15,,,,,,,s==20|ActChildrensDayLayer,3,,,,,5750,
6523,,,,s==9|糖果森林（小玩法）,s==4|糖果森林,,,15,15,,,,,,,s==20|ActChildrensDayLayer,1,,,,,5750,
6524,,,,s==8|童趣商铺（直购）,s==4|童趣商铺,,,15,15,,,,,,,s==20|ActChildrensDayLayer,4,,,,,5750,
6525,,,,s==8|时光绘梦（累充）,s==4|回忆木马,,,15,15,,,,,,,s==20|ActChildrensDayLayer,5,,,,,5750,
6530,,,,s==7|孵蛋主界面介绍,s==4|万灵献瑞,,,15,15,,,,,,,s==16|ActBroodEggLayer,,,,,,5760,
6531,,,,s==4|孵蛋界面,s==4|瑞兽出世,,,15,15,,,,,,,s==16|ActBroodEggLayer,1,,,,,5760,
6532,,,,s==5|孵蛋排行榜,s==4|福泽万世,,,15,15,,,,,,,s==16|ActBroodEggLayer,2,,,,,5760,
6533,,,,s==4|孵蛋直购,s==4|天降祥瑞,,,15,15,,,,,,,s==16|ActBroodEggLayer,3,,,,,5760,
6560,,,,s==4|七日福利,s==4|七日福利,,,1,1,,,,,,,s==15|ActLoginPcLayer,1,s==2|kr,,,,,
6600,,,,s==7|绝版特惠（韩）,s==7|绝版特惠（韩）,,,10,10,,,,,,,s==19|goOnRechargePopView,1,s==5|kr|tw,,,,,
6601,,,,s==7|将印特惠（韩）,s==7|将印特惠（韩）,,,10,10,,,,,,,s==19|goOnRechargePopView,2,s==5|kr|tw,,,,,
6602,,,,s==7|聚贤特惠（韩）,s==7|聚贤特惠（韩）,,,10,10,,,,,,,s==19|goOnRechargePopView,3,s==5|kr|tw,,,,,
6603,,,,s==7|神兵特惠（韩）,s==7|神兵特惠（韩）,,,10,10,,,,,,,s==19|goOnRechargePopView,4,s==5|kr|tw,,,,,
6604,,,,s==7|美人特惠（韩）,s==7|美人特惠（韩）,,,10,10,,,,,,,s==19|goOnRechargePopView,5,s==5|kr|tw,,,,,
6610,,,,s==4|幻武升级,s==4|幻武升级,,,125,125,,,11,,,,s==13|ExWPMainLayer,1,,,,60,,
6611,,,,s==4|幻武升星,s==4|幻武升星,,,125,125,,,11,,,,s==13|ExWPMainLayer,2,,,,60,,
6612,,,,s==4|幻武之灵,s==4|幻武之灵,,,125,125,,,11,,,,s==13|ExWPMainLayer,3,,,,60,,
6613,,,,s==4|幻武分解,s==4|幻武分解,,,125,125,,,,,,,s==17|ExWPFenjiePopView,4,,,,60,,
6614,,,,s==4|幻武图鉴,s==4|幻武图鉴,,,125,125,,,,,,,s==15|ExWPBookPopView,5,,,,60,,
6620,,,,s==4|远古剑冢,s==4|远古剑冢,,,125,125,,,,,,,s==13|YgjzMainLayer,,,,,60,,
6630,,,,s==4|幻武预告,s==4|幻武预告,,,120,120,,,,,,,s==19|actHuanWuYuGaoLayer,,,,,60,,
6640,,,,s==7|【韩】问卷调查,s==7|【韩】问卷调查,,,1,1,,,,,,,,,s==2|kr,,,,,
6650,,,,s==8|【机甲】机甲预告,s==8|【机甲】机甲预告,,,1,1,,,,,,,s==18|ActJiJiaYuGaoLayer,1,,,,,,
6700,,,,s==6|主题武将轮换,s==4|武将活动,,,,,,,,,,,s==19|ActKrEventHeroLayer,,,,,,,
6701,,,,s==9|【韩】主题武将轮换,s==4|武将挑战,,,,,,,,,,,s==19|ActKrEventHeroLayer,1,,,,,,
6702,,,,s==9|【韩】主题武将轮换,s==4|武将招募,,,,,,,,,,,s==19|ActKrEventHeroLayer,2,,,,,,
6703,,,,s==9|【韩】主题武将轮换,s==4|累充福利,,,,,,,,,,,s==19|ActKrEventHeroLayer,3,,,,,,
6704,,,,s==9|【韩】主题武将轮换,s==4|活动直购,,,,,,,,,,,s==19|ActKrEventHeroLayer,4,,,,,,
6705,,,,s==9|【韩】主题武将轮换,s==4|武将传说,,,,,,,,,,,s==19|ActKrEventHeroLayer,5,,,,,,
6706,,,,s==9|【韩】主题武将轮换,s==4|连充福利,,,,,,,,,,,s==19|ActKrEventHeroLayer,6,,,,,,
6720,,,,s==8|武将活动超值礼包,s==4|武将特惠,,,15,15,,,,,,,s==15|ActYZBoxPopView,,,,,,,
6730,,,,s==8|珍宝转盘（海外）,s==4|珍宝转盘,,,9,9,,,,,,,s==21|krNewRoleActMainLayer,,,,,,,
6731,,,,s==4|珍宝转盘,s==4|珍宝转盘,,,,,,,,,,,s==21|krNewRoleActMainLayer,1,,,,,,
6740,,,,s==4|特惠周卡,s==4|特惠周卡,,,15,15,,,,,,,s==22|SpePreWeeklyCardsLayer,,s==8|ml|tw|jp,,,,,
6741,,,,s==4|策划祭天,s==4|策划祭天,,,15,15,,,,,,,s==12|VipKhPopView,,,,,,5780,
6710,,,,s==4|夏日庆典,s==4|缤纷夏日,,,,,,,,,,,s==14|summerDayLayer,,,,,,5770,
6711,,,,s==4|夏日钓鱼,s==4|捕鱼达人,,,,,,,,,,,s==14|summerDayLayer,1,,,,,5770,
6712,,,,s==4|夏日寻宝,s==4|海底寻宝,,,,,,,,,,,s==14|summerDayLayer,5,,,,,5770,
6713,,,,s==4|夏日签到,s==4|夏日有约,,,,,,,,,,,s==14|summerDayLayer,2,,,,,5770,
6714,,,,s==4|夏日直购,s==4|清凉一夏,,,,,,,,,,,s==12|sumerDayShop,2,,,,,5770,
6715,,,,s==4|夏日兑换,s==4|清凉一夏,,,,,,,,,,,s==12|sumerDayShop,1,,,,,5770,
6716,,,,s==4|夏日累充,s==4|盛夏有礼,,,,,,,,,,,s==20|sumerDayRechargeView,2,,,,,5770,
6717,,,,s==4|夏日连充,s==4|盛夏有礼,,,,,,,,,,,s==20|sumerDayRechargeView,1,,,,,5770,
6750,,,,s==4|免费福利,s==4|免费福利,,,1,1,,,,,,,s==15|FreeWelfareView,1,s==2|id,,,,,
6760,,,,s==4|0元礼包,s==4|0元礼包,,,1,1,,,,,,,,,,,,,,
6761,,,,s==8|facebook,s==8|facebook,,,,,,,,,,,,,,,,,,
6762,,,,s==4|删除账号,s==4|删除账号,,,,,,,,,,,,,,,,,,
6763,,,,s==6|免费礼包元宝,s==6|免费礼包元宝,,,,,,,,,,,,,,,,,,
6780,,,,s==3|观影阁,s==3|观影阁,,,,,,,,,,,s==14|MovieHouseView,1,,,,,,
1326,3400148,,,s==4|福利模块,s==3|终身卡,,,7,7,,,,,,,s==13|BenefitsLayer,1326,,,,,,
6742,,,,s==4|虚空预告,s==4|虚空预告,,,9999,9999,,,,,,,s==20|LinkHeroYugaoPopView,,,,,9999,,
6745,575,,,s==4|次元之门,s==4|虚空武将,,,35,35,,,,,,,s==17|LinkHeroMainLayer,,,,,1,,
6800,3400150,,,s==8|Eyou平台关注,s==4|关注送礼,,,8,8,,,,,,,s==13|BenefitsLayer,6800,s==2|en,,,,,
6670,,,,s==8|【机甲】周卡战令,s==4|名将周卡,,,10,10,,,,,,,s==25|ml_ZhouKaZhanLingPopView ,1,,,,,,
6680,,,,s==8|【机甲】开服累充,s==4|累充献礼,,,10,10,,,,,,,s==28|ml_openServerRechargePopView,1,,,,,,
6810,,,,s==8|免费福利（印尼）,s==4|免费福利,,,1,1,,,,,,,s==15|FreeWelfareView,1,s==2|id,,,,,
6811,,,,s==8|0元礼包（印尼）,s==4|0元礼包,,,1,1,,,,,,,,,s==2|id,,,,,
6812,,,,s==12|facebook（印尼）,s==8|facebook,,,,,,,,,,,,,s==2|id,,,,,
6813,,,,s==8|删除账号（印尼）,s==4|删除账号,,,,,,,,,,,,,s==5|id|en,,,,,
6814,,,,s==10|免费礼包元宝（印尼）,s==6|免费礼包元宝,,,,,,,,,,,,,s==2|id,,,,,
6850,,,,s==4|九州至尊,s==4|九州至尊,,,105,105,,,,,,,s==19|SupremePvpMainLayer,,,,,30,,
4465,,,,s==8|【英文】免费福利,s==4|免费福利,,,1,1,,,,,,,s==15|FreeWelfareView,1,s==2|en,,,,,
4466,,,,s==8|【英文】拉新活动,s==4|分享礼遇,,,5,5,,,,,,,s==24|en_actwecatfenxiangLayer,,s==2|en,,,,,
6851,,,,s==6|九州至尊商城,s==4|九州商城,,,105,105,,,,,,,s==9|ShopLayer,56,,,,30,,
6852,,,,s==6|九州至尊战令,s==4|九州战令,,,105,105,,,,,,,s==17|SPZhanLingPopView,,,,,30,,
6860,,,,s==4|充值福利,s==4|充值福利,,,5,5,,,,,,,s==17|FuliMiniGameLayer,,,,,,,
6900,3400160,,,s==7|诸侯令-主入口,s==2|诸侯,,,1,1,,,,,,,s==16|MiniGameScene_14,,,,,,,
6901,3400148,,,s==8|诸侯令-活跃任务,s==2|活跃,,,10,10,,,,,,,s==14|G14TaskPopView,2,,,,,,
6902,3400150,,,s==8|诸侯令-直购礼包,s==2|直购,,,999,999,,,,,,,s==14|G14TaskPopView,1,,,,,,
6905,,,,s==8|诸侯令-玉玺升级,s==4|玉玺升级,,,1,1,,,,,,,s==12|G14LvPopView,,,,,,,
6910,,,,s==4|冬日庆典,s==4|冬日暖阳,,,,,,,,,,,s==14|ActWinterLayer,,,,,,5840,
6911,,,,s==4|冬日钓鱼,s==4|寒江独钓,,,,,,,,,,,s==14|ActWinterLayer,1,,,,,5840,
6912,,,,s==4|冬日寻宝,s==4|海底觅宝,,,,,,,,,,,s==14|ActWinterLayer,5,,,,,5840,
6913,,,,s==4|冬日签到,s==4|数九消寒,,,,,,,,,,,s==14|ActWinterLayer,2,,,,,5840,
6914,,,,s==4|冬日直购,s==4|冬日送暖,,,,,,,,,,,s==10|WinterShop,2,,,,,5840,
6915,,,,s==4|冬日兑换,s==4|冬日送暖,,,,,,,,,,,s==10|WinterShop,1,,,,,5840,
6916,,,,s==4|冬日累充,s==4|寒冬赠礼,,,,,,,,,,,s==18|WinterRechargeView,2,,,,,5840,
6917,,,,s==4|冬日连充,s==4|寒冬赠礼,,,,,,,,,,,s==18|WinterRechargeView,1,,,,,5840,
6920,,,,s==4|玲珑宝典,s==4|玲珑宝典,,,20,20,,,,,,,s==15|ActLingLongView,,,,,,5850,
6345,,,,s==4|灵兽系统,s==4|内丹穿戴,,,140,140,,,,,,,,,,,,100,,
6346,,,,s==4|灵兽系统,s==4|内丹孵化,,,140,140,,,,,,,s==18|GBNeiDanFuHuaLayer,,,,,100,,
6347,,,,s==4|灵兽系统,s==4|内丹炼化,,,140,140,,,,,,,s==19|StrengthenMainLayer,3,,,,100,,
6930,,,,s==4|珍瑜宝铺,s==4|珍瑜宝铺,,,15,15,,,,,,,s==14|ZhenYuShopView,,,,,,5850,
6940,,,,s==4|龙岭迷窟,s==4|龙岭迷窟,,,15,15,,,,,,,,,,,,,5870,
6950,,,,s==2|龙脉,s==2|龙脉,,,165,165,,,,,,,s==13|junzhufuLayer,6950,,,,135,,
