id,name,monsterGroupId,boutCount,rewards-type-1,rewards-id-1,rewards-value-1,rewards-type-2,rewards-id-2,rewards-value-2,rewards-type-3,rewards-id-3,rewards-value-3,
1,s==11|Tầng 1 trận,40001,11,,,,,,,,,,
1278,s==14|Tầng 1278 trận,41278,11,,,,,,,,,,
1279,s==14|Tầng 1279 trận,41279,11,,,,,,,,,,
1280,s==14|Tầng 1280 trận,41280,11,2,1027,50,,,,,,,
1281,s==14|Tầng 1281 trận,41281,11,,,,,,,,,,
1282,s==14|Tầng 1282 trận,41282,11,,,,,,,,,,
1283,s==14|Tầng 1283 trận,41283,11,,,,,,,,,,
1284,s==14|Tầng 1284 trận,41284,11,,,,,,,,,,
1285,s==14|Tầng 1285 trận,41285,11,2,1007,1,,,,,,,
1286,s==14|Tầng 1286 trận,41286,11,,,,,,,,,,
1287,s==14|Tầng 1287 trận,41287,11,,,,,,,,,,
1288,s==14|Tầng 1288 trận,41288,11,,,,,,,,,,
1289,s==14|Tầng 1289 trận,41289,11,,,,,,,,,,
1290,s==14|Tầng 1290 trận,41290,11,2,1003,1,,,,,,,
1291,s==14|Tầng 1291 trận,41291,11,,,,,,,,,,
1292,s==14|Tầng 1292 trận,41292,11,,,,,,,,,,
1293,s==14|Tầng 1293 trận,41293,11,,,,,,,,,,
1294,s==14|Tầng 1294 trận,41294,11,,,,,,,,,,
1295,s==14|Tầng 1295 trận,41295,11,2,1027,50,,,,,,,
1296,s==14|Tầng 1296 trận,41296,11,,,,,,,,,,
1297,s==14|Tầng 1297 trận,41297,11,,,,,,,,,,
1298,s==14|Tầng 1298 trận,41298,11,,,,,,,,,,
1299,s==14|Tầng 1299 trận,41299,11,,,,,,,,,,
1300,s==14|Tầng 1300 trận,41300,11,2,1007,1,,,,,,,
1301,s==14|Tầng 1301 trận,41301,11,,,,,,,,,,
1302,s==14|Tầng 1302 trận,41302,11,,,,,,,,,,
1303,s==14|Tầng 1303 trận,41303,11,,,,,,,,,,
1304,s==14|Tầng 1304 trận,41304,11,,,,,,,,,,
1305,s==14|Tầng 1305 trận,41305,11,2,1003,1,,,,,,,
1306,s==14|Tầng 1306 trận,41306,11,,,,,,,,,,
1307,s==14|Tầng 1307 trận,41307,11,,,,,,,,,,
1308,s==14|Tầng 1308 trận,41308,11,,,,,,,,,,
1309,s==14|Tầng 1309 trận,41309,11,,,,,,,,,,
1310,s==14|Tầng 1310 trận,41310,11,2,1027,50,,,,,,,
1311,s==14|Tầng 1311 trận,41311,11,,,,,,,,,,
1312,s==14|Tầng 1312 trận,41312,11,,,,,,,,,,
1313,s==14|Tầng 1313 trận,41313,11,,,,,,,,,,
1314,s==14|Tầng 1314 trận,41314,11,,,,,,,,,,
1315,s==14|Tầng 1315 trận,41315,11,2,1007,1,,,,,,,
1316,s==14|Tầng 1316 trận,41316,11,,,,,,,,,,
1317,s==14|Tầng 1317 trận,41317,11,,,,,,,,,,
1318,s==14|Tầng 1318 trận,41318,11,,,,,,,,,,
1319,s==14|Tầng 1319 trận,41319,11,,,,,,,,,,
1320,s==14|Tầng 1320 trận,41320,11,2,1003,1,,,,,,,
1321,s==14|Tầng 1321 trận,41321,11,,,,,,,,,,
1322,s==14|Tầng 1322 trận,41322,11,,,,,,,,,,
1323,s==14|Tầng 1323 trận,41323,11,,,,,,,,,,
1324,s==14|Tầng 1324 trận,41324,11,,,,,,,,,,
1325,s==14|Tầng 1325 trận,41325,11,2,1027,50,,,,,,,
1326,s==14|Tầng 1326 trận,41326,11,,,,,,,,,,
1327,s==14|Tầng 1327 trận,41327,11,,,,,,,,,,
1328,s==14|Tầng 1328 trận,41328,11,,,,,,,,,,
1329,s==14|Tầng 1329 trận,41329,11,,,,,,,,,,
1330,s==14|Tầng 1330 trận,41330,11,2,1007,1,,,,,,,
1331,s==14|Tầng 1331 trận,41331,11,,,,,,,,,,
1332,s==14|Tầng 1332 trận,41332,11,,,,,,,,,,
1333,s==14|Tầng 1333 trận,41333,11,,,,,,,,,,
1334,s==14|Tầng 1334 trận,41334,11,,,,,,,,,,
1335,s==14|Tầng 1335 trận,41335,11,2,1003,1,,,,,,,
1336,s==14|Tầng 1336 trận,41336,11,,,,,,,,,,
1337,s==14|Tầng 1337 trận,41337,11,,,,,,,,,,
1338,s==14|Tầng 1338 trận,41338,11,,,,,,,,,,
1339,s==14|Tầng 1339 trận,41339,11,,,,,,,,,,
1340,s==14|Tầng 1340 trận,41340,11,2,1027,50,,,,,,,
1341,s==14|Tầng 1341 trận,41341,11,,,,,,,,,,
1342,s==14|Tầng 1342 trận,41342,11,,,,,,,,,,
1343,s==14|Tầng 1343 trận,41343,11,,,,,,,,,,
1344,s==14|Tầng 1344 trận,41344,11,,,,,,,,,,
1345,s==14|Tầng 1345 trận,41345,11,2,1007,1,,,,,,,
1346,s==14|Tầng 1346 trận,41346,11,,,,,,,,,,
1347,s==14|Tầng 1347 trận,41347,11,,,,,,,,,,
1348,s==14|Tầng 1348 trận,41348,11,,,,,,,,,,
1349,s==14|Tầng 1349 trận,41349,11,,,,,,,,,,
1350,s==14|Tầng 1350 trận,41350,11,2,1003,1,,,,,,,
1351,s==14|Tầng 1351 trận,41351,11,,,,,,,,,,
1352,s==14|Tầng 1352 trận,41352,11,,,,,,,,,,
1353,s==14|Tầng 1353 trận,41353,11,,,,,,,,,,
1354,s==14|Tầng 1354 trận,41354,11,,,,,,,,,,
1355,s==14|Tầng 1355 trận,41355,11,2,1027,50,,,,,,,
1356,s==14|Tầng 1356 trận,41356,11,,,,,,,,,,
1357,s==14|Tầng 1357 trận,41357,11,,,,,,,,,,
1358,s==14|Tầng 1358 trận,41358,11,,,,,,,,,,
1359,s==14|Tầng 1359 trận,41359,11,,,,,,,,,,
1360,s==14|Tầng 1360 trận,41360,11,2,1007,1,,,,,,,
1361,s==14|Tầng 1361 trận,41361,11,,,,,,,,,,
1362,s==14|Tầng 1362 trận,41362,11,,,,,,,,,,
1363,s==14|Tầng 1363 trận,41363,11,,,,,,,,,,
1364,s==14|Tầng 1364 trận,41364,11,,,,,,,,,,
1365,s==14|Tầng 1365 trận,41365,11,2,1003,1,,,,,,,
1366,s==14|Tầng 1366 trận,41366,11,,,,,,,,,,
1367,s==14|Tầng 1367 trận,41367,11,,,,,,,,,,
1368,s==14|Tầng 1368 trận,41368,11,,,,,,,,,,
1369,s==14|Tầng 1369 trận,41369,11,,,,,,,,,,
1370,s==14|Tầng 1370 trận,41370,11,2,1027,50,,,,,,,
1371,s==14|Tầng 1371 trận,41371,11,,,,,,,,,,
1372,s==14|Tầng 1372 trận,41372,11,,,,,,,,,,
1373,s==14|Tầng 1373 trận,41373,11,,,,,,,,,,
1374,s==14|Tầng 1374 trận,41374,11,,,,,,,,,,
1375,s==14|Tầng 1375 trận,41375,11,2,1007,1,,,,,,,
1376,s==14|Tầng 1376 trận,41376,11,,,,,,,,,,
1377,s==14|Tầng 1377 trận,41377,11,,,,,,,,,,
1378,s==14|Tầng 1378 trận,41378,11,,,,,,,,,,
1379,s==14|Tầng 1379 trận,41379,11,,,,,,,,,,
1380,s==14|Tầng 1380 trận,41380,11,2,1003,1,,,,,,,
1381,s==14|Tầng 1381 trận,41381,11,,,,,,,,,,
1382,s==14|Tầng 1382 trận,41382,11,,,,,,,,,,
1383,s==14|Tầng 1383 trận,41383,11,,,,,,,,,,
1384,s==14|Tầng 1384 trận,41384,11,,,,,,,,,,
1385,s==14|Tầng 1385 trận,41385,11,2,1027,50,,,,,,,
1386,s==14|Tầng 1386 trận,41386,11,,,,,,,,,,
1387,s==14|Tầng 1387 trận,41387,11,,,,,,,,,,
1388,s==14|Tầng 1388 trận,41388,11,,,,,,,,,,
1389,s==14|Tầng 1389 trận,41389,11,,,,,,,,,,
1390,s==14|Tầng 1390 trận,41390,11,2,1007,1,,,,,,,
1391,s==14|Tầng 1391 trận,41391,11,,,,,,,,,,
1392,s==14|Tầng 1392 trận,41392,11,,,,,,,,,,
1393,s==14|Tầng 1393 trận,41393,11,,,,,,,,,,
1394,s==14|Tầng 1394 trận,41394,11,,,,,,,,,,
1395,s==14|Tầng 1395 trận,41395,11,2,1003,1,,,,,,,
1396,s==14|Tầng 1396 trận,41396,11,,,,,,,,,,
1397,s==14|Tầng 1397 trận,41397,11,,,,,,,,,,
1398,s==14|Tầng 1398 trận,41398,11,,,,,,,,,,
1399,s==14|Tầng 1399 trận,41399,11,,,,,,,,,,
1400,s==14|Tầng 1400 trận,41400,11,2,1027,50,,,,,,,
1401,s==14|Tầng 1401 trận,41401,11,,,,,,,,,,
1402,s==14|Tầng 1402 trận,41402,11,,,,,,,,,,
1403,s==14|Tầng 1403 trận,41403,11,,,,,,,,,,
1404,s==14|Tầng 1404 trận,41404,11,,,,,,,,,,
1405,s==14|Tầng 1405 trận,41405,11,2,1007,1,,,,,,,
1406,s==14|Tầng 1406 trận,41406,11,,,,,,,,,,
1407,s==14|Tầng 1407 trận,41407,11,,,,,,,,,,
1408,s==14|Tầng 1408 trận,41408,11,,,,,,,,,,
1409,s==14|Tầng 1409 trận,41409,11,,,,,,,,,,
1410,s==14|Tầng 1410 trận,41410,11,2,1003,1,,,,,,,
1411,s==14|Tầng 1411 trận,41411,11,,,,,,,,,,
1412,s==14|Tầng 1412 trận,41412,11,,,,,,,,,,
1413,s==14|Tầng 1413 trận,41413,11,,,,,,,,,,
1414,s==14|Tầng 1414 trận,41414,11,,,,,,,,,,
1415,s==14|Tầng 1415 trận,41415,11,2,1027,50,,,,,,,
1416,s==14|Tầng 1416 trận,41416,11,,,,,,,,,,
1417,s==14|Tầng 1417 trận,41417,11,,,,,,,,,,
1418,s==14|Tầng 1418 trận,41418,11,,,,,,,,,,
1419,s==14|Tầng 1419 trận,41419,11,,,,,,,,,,
1420,s==14|Tầng 1420 trận,41420,11,2,1007,1,,,,,,,
1421,s==14|Tầng 1421 trận,41421,11,,,,,,,,,,
1422,s==14|Tầng 1422 trận,41422,11,,,,,,,,,,
1423,s==14|Tầng 1423 trận,41423,11,,,,,,,,,,
1424,s==14|Tầng 1424 trận,41424,11,,,,,,,,,,
1425,s==14|Tầng 1425 trận,41425,11,2,1003,1,,,,,,,
1426,s==14|Tầng 1426 trận,41426,11,,,,,,,,,,
1427,s==14|Tầng 1427 trận,41427,11,,,,,,,,,,
1428,s==14|Tầng 1428 trận,41428,11,,,,,,,,,,
1429,s==14|Tầng 1429 trận,41429,11,,,,,,,,,,
1430,s==14|Tầng 1430 trận,41430,11,2,1027,50,,,,,,,
1431,s==14|Tầng 1431 trận,41431,11,,,,,,,,,,
1432,s==14|Tầng 1432 trận,41432,11,,,,,,,,,,
1433,s==14|Tầng 1433 trận,41433,11,,,,,,,,,,
1434,s==14|Tầng 1434 trận,41434,11,,,,,,,,,,
1435,s==14|Tầng 1435 trận,41435,11,2,1007,1,,,,,,,
1436,s==14|Tầng 1436 trận,41436,11,,,,,,,,,,
1437,s==14|Tầng 1437 trận,41437,11,,,,,,,,,,
1438,s==14|Tầng 1438 trận,41438,11,,,,,,,,,,
1439,s==14|Tầng 1439 trận,41439,11,,,,,,,,,,
1440,s==14|Tầng 1440 trận,41440,11,2,1003,1,,,,,,,
1441,s==14|Tầng 1441 trận,41441,11,,,,,,,,,,
1442,s==14|Tầng 1442 trận,41442,11,,,,,,,,,,
1443,s==14|Tầng 1443 trận,41443,11,,,,,,,,,,
1444,s==14|Tầng 1444 trận,41444,11,,,,,,,,,,
1445,s==14|Tầng 1445 trận,41445,11,2,1027,50,,,,,,,
1446,s==14|Tầng 1446 trận,41446,11,,,,,,,,,,
1447,s==14|Tầng 1447 trận,41447,11,,,,,,,,,,
1448,s==14|Tầng 1448 trận,41448,11,,,,,,,,,,
1449,s==14|Tầng 1449 trận,41449,11,,,,,,,,,,
1450,s==14|Tầng 1450 trận,41450,11,2,1007,1,,,,,,,
1451,s==14|Tầng 1451 trận,41451,11,,,,,,,,,,
1452,s==14|Tầng 1452 trận,41452,11,,,,,,,,,,
1453,s==14|Tầng 1453 trận,41453,11,,,,,,,,,,
1454,s==14|Tầng 1454 trận,41454,11,,,,,,,,,,
1455,s==14|Tầng 1455 trận,41455,11,2,1003,1,,,,,,,
1456,s==14|Tầng 1456 trận,41456,11,,,,,,,,,,
1457,s==14|Tầng 1457 trận,41457,11,,,,,,,,,,
1458,s==14|Tầng 1458 trận,41458,11,,,,,,,,,,
1459,s==14|Tầng 1459 trận,41459,11,,,,,,,,,,
1460,s==14|Tầng 1460 trận,41460,11,2,1027,50,,,,,,,
1461,s==14|Tầng 1461 trận,41461,11,,,,,,,,,,
1462,s==14|Tầng 1462 trận,41462,11,,,,,,,,,,
1463,s==14|Tầng 1463 trận,41463,11,,,,,,,,,,
1464,s==14|Tầng 1464 trận,41464,11,,,,,,,,,,
1465,s==14|Tầng 1465 trận,41465,11,2,1007,1,,,,,,,
1466,s==14|Tầng 1466 trận,41466,11,,,,,,,,,,
1467,s==14|Tầng 1467 trận,41467,11,,,,,,,,,,
1468,s==14|Tầng 1468 trận,41468,11,,,,,,,,,,
1469,s==14|Tầng 1469 trận,41469,11,,,,,,,,,,
1470,s==14|Tầng 1470 trận,41470,11,2,1003,1,,,,,,,
1471,s==14|Tầng 1471 trận,41471,11,,,,,,,,,,
1472,s==14|Tầng 1472 trận,41472,11,,,,,,,,,,
1473,s==14|Tầng 1473 trận,41473,11,,,,,,,,,,
1474,s==14|Tầng 1474 trận,41474,11,,,,,,,,,,
1475,s==14|Tầng 1475 trận,41475,11,2,1027,50,,,,,,,
1476,s==14|Tầng 1476 trận,41476,11,,,,,,,,,,
1477,s==14|Tầng 1477 trận,41477,11,,,,,,,,,,
1478,s==14|Tầng 1478 trận,41478,11,,,,,,,,,,
1479,s==14|Tầng 1479 trận,41479,11,,,,,,,,,,
1480,s==14|Tầng 1480 trận,41480,11,2,1007,1,,,,,,,
1481,s==14|Tầng 1481 trận,41481,11,,,,,,,,,,
1482,s==14|Tầng 1482 trận,41482,11,,,,,,,,,,
1483,s==14|Tầng 1483 trận,41483,11,,,,,,,,,,
1484,s==14|Tầng 1484 trận,41484,11,,,,,,,,,,
1485,s==14|Tầng 1485 trận,41485,11,2,1003,1,,,,,,,
1486,s==14|Tầng 1486 trận,41486,11,,,,,,,,,,
1487,s==14|Tầng 1487 trận,41487,11,,,,,,,,,,
1488,s==14|Tầng 1488 trận,41488,11,,,,,,,,,,
1489,s==14|Tầng 1489 trận,41489,11,,,,,,,,,,
1490,s==14|Tầng 1490 trận,41490,11,2,1027,50,,,,,,,
1491,s==14|Tầng 1491 trận,41491,11,,,,,,,,,,
1492,s==14|Tầng 1492 trận,41492,11,,,,,,,,,,
1493,s==14|Tầng 1493 trận,41493,11,,,,,,,,,,
1494,s==14|Tầng 1494 trận,41494,11,,,,,,,,,,
1495,s==14|Tầng 1495 trận,41495,11,2,1007,1,,,,,,,
1496,s==14|Tầng 1496 trận,41496,11,,,,,,,,,,
1497,s==14|Tầng 1497 trận,41497,11,,,,,,,,,,
1498,s==14|Tầng 1498 trận,41498,11,,,,,,,,,,
1499,s==14|Tầng 1499 trận,41499,11,,,,,,,,,,
1500,s==14|Tầng 1500 trận,41500,11,2,1003,1,,,,,,,
1501,s==14|Tầng 1501 trận,41501,11,,,,,,,,,,
1502,s==14|Tầng 1502 trận,41502,11,,,,,,,,,,
1503,s==14|Tầng 1503 trận,41503,11,,,,,,,,,,
1504,s==14|Tầng 1504 trận,41504,11,,,,,,,,,,
1505,s==14|Tầng 1505 trận,41505,11,2,1027,50,,,,,,,
1506,s==14|Tầng 1506 trận,41506,11,,,,,,,,,,
1507,s==14|Tầng 1507 trận,41507,11,,,,,,,,,,
1508,s==14|Tầng 1508 trận,41508,11,,,,,,,,,,
1509,s==14|Tầng 1509 trận,41509,11,,,,,,,,,,
1510,s==14|Tầng 1510 trận,41510,11,2,1007,1,,,,,,,
1511,s==14|Tầng 1511 trận,41511,11,,,,,,,,,,
1512,s==14|Tầng 1512 trận,41512,11,,,,,,,,,,
1513,s==14|Tầng 1513 trận,41513,11,,,,,,,,,,
1514,s==14|Tầng 1514 trận,41514,11,,,,,,,,,,
1515,s==14|Tầng 1515 trận,41515,11,2,1003,1,,,,,,,
1516,s==14|Tầng 1516 trận,41516,11,,,,,,,,,,
1517,s==14|Tầng 1517 trận,41517,11,,,,,,,,,,
1518,s==14|Tầng 1518 trận,41518,11,,,,,,,,,,
1519,s==14|Tầng 1519 trận,41519,11,,,,,,,,,,
1520,s==14|Tầng 1520 trận,41520,11,2,1027,50,,,,,,,
1521,s==14|Tầng 1521 trận,41521,11,,,,,,,,,,
1522,s==14|Tầng 1522 trận,41522,11,,,,,,,,,,
1523,s==14|Tầng 1523 trận,41523,11,,,,,,,,,,
1524,s==14|Tầng 1524 trận,41524,11,,,,,,,,,,
1525,s==14|Tầng 1525 trận,41525,11,2,1007,1,,,,,,,
1526,s==14|Tầng 1526 trận,41526,11,,,,,,,,,,
1527,s==14|Tầng 1527 trận,41527,11,,,,,,,,,,
1528,s==14|Tầng 1528 trận,41528,11,,,,,,,,,,
1529,s==14|Tầng 1529 trận,41529,11,,,,,,,,,,
1530,s==14|Tầng 1530 trận,41530,11,2,1003,1,,,,,,,
1531,s==14|Tầng 1531 trận,41531,11,,,,,,,,,,
1532,s==14|Tầng 1532 trận,41532,11,,,,,,,,,,
1533,s==14|Tầng 1533 trận,41533,11,,,,,,,,,,
1534,s==14|Tầng 1534 trận,41534,11,,,,,,,,,,
1535,s==14|Tầng 1535 trận,41535,11,2,1027,50,,,,,,,
1536,s==14|Tầng 1536 trận,41536,11,,,,,,,,,,
1537,s==14|Tầng 1537 trận,41537,11,,,,,,,,,,
1538,s==14|Tầng 1538 trận,41538,11,,,,,,,,,,
1539,s==14|Tầng 1539 trận,41539,11,,,,,,,,,,
1540,s==14|Tầng 1540 trận,41540,11,2,1007,1,,,,,,,
1541,s==14|Tầng 1541 trận,41541,11,,,,,,,,,,
1542,s==14|Tầng 1542 trận,41542,11,,,,,,,,,,
1543,s==14|Tầng 1543 trận,41543,11,,,,,,,,,,
1544,s==14|Tầng 1544 trận,41544,11,,,,,,,,,,
1545,s==14|Tầng 1545 trận,41545,11,2,1003,1,,,,,,,
1546,s==14|Tầng 1546 trận,41546,11,,,,,,,,,,
1547,s==14|Tầng 1547 trận,41547,11,,,,,,,,,,
1548,s==14|Tầng 1548 trận,41548,11,,,,,,,,,,
1549,s==14|Tầng 1549 trận,41549,11,,,,,,,,,,
1550,s==14|Tầng 1550 trận,41550,11,2,1027,50,,,,,,,
1551,s==14|Tầng 1551 trận,41551,11,,,,,,,,,,
1552,s==14|Tầng 1552 trận,41552,11,,,,,,,,,,
1553,s==14|Tầng 1553 trận,41553,11,,,,,,,,,,
1554,s==14|Tầng 1554 trận,41554,11,,,,,,,,,,
1555,s==14|Tầng 1555 trận,41555,11,2,1007,1,,,,,,,
1556,s==14|Tầng 1556 trận,41556,11,,,,,,,,,,
1557,s==14|Tầng 1557 trận,41557,11,,,,,,,,,,
1558,s==14|Tầng 1558 trận,41558,11,,,,,,,,,,
1559,s==14|Tầng 1559 trận,41559,11,,,,,,,,,,
1560,s==14|Tầng 1560 trận,41560,11,2,1003,1,,,,,,,
1561,s==14|Tầng 1561 trận,41561,11,,,,,,,,,,
1562,s==14|Tầng 1562 trận,41562,11,,,,,,,,,,
1563,s==14|Tầng 1563 trận,41563,11,,,,,,,,,,
1564,s==14|Tầng 1564 trận,41564,11,,,,,,,,,,
1565,s==14|Tầng 1565 trận,41565,11,2,1027,50,,,,,,,
1566,s==14|Tầng 1566 trận,41566,11,,,,,,,,,,
1567,s==14|Tầng 1567 trận,41567,11,,,,,,,,,,
1568,s==14|Tầng 1568 trận,41568,11,,,,,,,,,,
1569,s==14|Tầng 1569 trận,41569,11,,,,,,,,,,
1570,s==14|Tầng 1570 trận,41570,11,2,1007,1,,,,,,,
1571,s==14|Tầng 1571 trận,41571,11,,,,,,,,,,
1572,s==14|Tầng 1572 trận,41572,11,,,,,,,,,,
1573,s==14|Tầng 1573 trận,41573,11,,,,,,,,,,
1574,s==14|Tầng 1574 trận,41574,11,,,,,,,,,,
1575,s==14|Tầng 1575 trận,41575,11,2,1003,1,,,,,,,
1576,s==14|Tầng 1576 trận,41576,11,,,,,,,,,,
1577,s==14|Tầng 1577 trận,41577,11,,,,,,,,,,
1578,s==14|Tầng 1578 trận,41578,11,,,,,,,,,,
1579,s==14|Tầng 1579 trận,41579,11,,,,,,,,,,
1580,s==14|Tầng 1580 trận,41580,11,2,1027,50,,,,,,,
1581,s==14|Tầng 1581 trận,41581,11,,,,,,,,,,
1582,s==14|Tầng 1582 trận,41582,11,,,,,,,,,,
1583,s==14|Tầng 1583 trận,41583,11,,,,,,,,,,
1584,s==14|Tầng 1584 trận,41584,11,,,,,,,,,,
1585,s==14|Tầng 1585 trận,41585,11,2,1007,1,,,,,,,
1586,s==14|Tầng 1586 trận,41586,11,,,,,,,,,,
1587,s==14|Tầng 1587 trận,41587,11,,,,,,,,,,
1588,s==14|Tầng 1588 trận,41588,11,,,,,,,,,,
1589,s==14|Tầng 1589 trận,41589,11,,,,,,,,,,
1590,s==14|Tầng 1590 trận,41590,11,2,1003,1,,,,,,,
1591,s==14|Tầng 1591 trận,41591,11,,,,,,,,,,
1592,s==14|Tầng 1592 trận,41592,11,,,,,,,,,,
1593,s==14|Tầng 1593 trận,41593,11,,,,,,,,,,
1594,s==14|Tầng 1594 trận,41594,11,,,,,,,,,,
1595,s==14|Tầng 1595 trận,41595,11,2,1027,50,,,,,,,
1596,s==14|Tầng 1596 trận,41596,11,,,,,,,,,,
1597,s==14|Tầng 1597 trận,41597,11,,,,,,,,,,
1598,s==14|Tầng 1598 trận,41598,11,,,,,,,,,,
1599,s==14|Tầng 1599 trận,41599,11,,,,,,,,,,
1600,s==14|Tầng 1600 trận,41600,11,2,1007,1,,,,,,,
1601,s==14|Tầng 1601 trận,41601,11,,,,,,,,,,
1602,s==14|Tầng 1602 trận,41602,11,,,,,,,,,,
1603,s==14|Tầng 1603 trận,41603,11,,,,,,,,,,
1604,s==14|Tầng 1604 trận,41604,11,,,,,,,,,,
1605,s==14|Tầng 1605 trận,41605,11,2,1003,1,,,,,,,
1606,s==14|Tầng 1606 trận,41606,11,,,,,,,,,,
1607,s==14|Tầng 1607 trận,41607,11,,,,,,,,,,
1608,s==14|Tầng 1608 trận,41608,11,,,,,,,,,,
1609,s==14|Tầng 1609 trận,41609,11,,,,,,,,,,
1610,s==14|Tầng 1610 trận,41610,11,2,1027,50,,,,,,,
1611,s==14|Tầng 1611 trận,41611,11,,,,,,,,,,
1612,s==14|Tầng 1612 trận,41612,11,,,,,,,,,,
1613,s==14|Tầng 1613 trận,41613,11,,,,,,,,,,
1614,s==14|Tầng 1614 trận,41614,11,,,,,,,,,,
1615,s==14|Tầng 1615 trận,41615,11,2,1007,1,,,,,,,
1616,s==14|Tầng 1616 trận,41616,11,,,,,,,,,,
1617,s==14|Tầng 1617 trận,41617,11,,,,,,,,,,
1618,s==14|Tầng 1618 trận,41618,11,,,,,,,,,,
1619,s==14|Tầng 1619 trận,41619,11,,,,,,,,,,
1620,s==14|Tầng 1620 trận,41620,11,2,1003,1,,,,,,,
1621,s==14|Tầng 1621 trận,41621,11,,,,,,,,,,
1622,s==14|Tầng 1622 trận,41622,11,,,,,,,,,,
1623,s==14|Tầng 1623 trận,41623,11,,,,,,,,,,
1624,s==14|Tầng 1624 trận,41624,11,,,,,,,,,,
1625,s==14|Tầng 1625 trận,41625,11,2,1027,50,,,,,,,
1626,s==14|Tầng 1626 trận,41626,11,,,,,,,,,,
1627,s==14|Tầng 1627 trận,41627,11,,,,,,,,,,
1628,s==14|Tầng 1628 trận,41628,11,,,,,,,,,,
1629,s==14|Tầng 1629 trận,41629,11,,,,,,,,,,
1630,s==14|Tầng 1630 trận,41630,11,2,1007,1,,,,,,,
1631,s==14|Tầng 1631 trận,41631,11,,,,,,,,,,
1632,s==14|Tầng 1632 trận,41632,11,,,,,,,,,,
1633,s==14|Tầng 1633 trận,41633,11,,,,,,,,,,
1634,s==14|Tầng 1634 trận,41634,11,,,,,,,,,,
1635,s==14|Tầng 1635 trận,41635,11,2,1003,1,,,,,,,
1636,s==14|Tầng 1636 trận,41636,11,,,,,,,,,,
1637,s==14|Tầng 1637 trận,41637,11,,,,,,,,,,
1638,s==14|Tầng 1638 trận,41638,11,,,,,,,,,,
1639,s==14|Tầng 1639 trận,41639,11,,,,,,,,,,
1640,s==14|Tầng 1640 trận,41640,11,2,1027,50,,,,,,,
1641,s==14|Tầng 1641 trận,41641,11,,,,,,,,,,
1642,s==14|Tầng 1642 trận,41642,11,,,,,,,,,,
1643,s==14|Tầng 1643 trận,41643,11,,,,,,,,,,
1644,s==14|Tầng 1644 trận,41644,11,,,,,,,,,,
1645,s==14|Tầng 1645 trận,41645,11,2,1007,1,,,,,,,
1646,s==14|Tầng 1646 trận,41646,11,,,,,,,,,,
1647,s==14|Tầng 1647 trận,41647,11,,,,,,,,,,
1648,s==14|Tầng 1648 trận,41648,11,,,,,,,,,,
1649,s==14|Tầng 1649 trận,41649,11,,,,,,,,,,
1650,s==14|Tầng 1650 trận,41650,11,2,1003,1,,,,,,,
1651,s==14|Tầng 1651 trận,41651,11,,,,,,,,,,
1652,s==14|Tầng 1652 trận,41652,11,,,,,,,,,,
1653,s==14|Tầng 1653 trận,41653,11,,,,,,,,,,
1654,s==14|Tầng 1654 trận,41654,11,,,,,,,,,,
1655,s==14|Tầng 1655 trận,41655,11,2,1027,50,,,,,,,
1656,s==14|Tầng 1656 trận,41656,11,,,,,,,,,,
1657,s==14|Tầng 1657 trận,41657,11,,,,,,,,,,
1658,s==14|Tầng 1658 trận,41658,11,,,,,,,,,,
1659,s==14|Tầng 1659 trận,41659,11,,,,,,,,,,
1660,s==14|Tầng 1660 trận,41660,11,2,1007,1,,,,,,,
1661,s==14|Tầng 1661 trận,41661,11,,,,,,,,,,
1662,s==14|Tầng 1662 trận,41662,11,,,,,,,,,,
1663,s==14|Tầng 1663 trận,41663,11,,,,,,,,,,
1664,s==14|Tầng 1664 trận,41664,11,,,,,,,,,,
1665,s==14|Tầng 1665 trận,41665,11,2,1003,1,,,,,,,
1666,s==14|Tầng 1666 trận,41666,11,,,,,,,,,,
1667,s==14|Tầng 1667 trận,41667,11,,,,,,,,,,
1668,s==14|Tầng 1668 trận,41668,11,,,,,,,,,,
1669,s==14|Tầng 1669 trận,41669,11,,,,,,,,,,
1670,s==14|Tầng 1670 trận,41670,11,2,1027,50,,,,,,,
1671,s==14|Tầng 1671 trận,41671,11,,,,,,,,,,
1672,s==14|Tầng 1672 trận,41672,11,,,,,,,,,,
1673,s==14|Tầng 1673 trận,41673,11,,,,,,,,,,
1674,s==14|Tầng 1674 trận,41674,11,,,,,,,,,,
1675,s==14|Tầng 1675 trận,41675,11,2,1007,1,,,,,,,
1676,s==14|Tầng 1676 trận,41676,11,,,,,,,,,,
1677,s==14|Tầng 1677 trận,41677,11,,,,,,,,,,
1678,s==14|Tầng 1678 trận,41678,11,,,,,,,,,,
1679,s==14|Tầng 1679 trận,41679,11,,,,,,,,,,
1680,s==14|Tầng 1680 trận,41680,11,2,1003,1,,,,,,,
1681,s==14|Tầng 1681 trận,41681,11,,,,,,,,,,
1682,s==14|Tầng 1682 trận,41682,11,,,,,,,,,,
1683,s==14|Tầng 1683 trận,41683,11,,,,,,,,,,
1684,s==14|Tầng 1684 trận,41684,11,,,,,,,,,,
1685,s==14|Tầng 1685 trận,41685,11,2,1027,50,,,,,,,
1686,s==14|Tầng 1686 trận,41686,11,,,,,,,,,,
1687,s==14|Tầng 1687 trận,41687,11,,,,,,,,,,
