id,taskName,taskDesc,icon,activityId,toSystemFunId,lowLevel,maxLevel,targetType,targetId,targetNum,mustTask,sysfuncationID,time,labelType,rewards-type-1,rewards-id-1,rewards-value-1,rewards-type-2,rewards-id-2,rewards-value-2,rewards-type-3,rewards-id-3,rewards-value-3,rewards-type-4,rewards-id-4,rewards-value-4,
31173,,s==8|当天充值任意金额,,,1930,,,510,0,1,,,7,,2,1171,1,,,,,,,,,,
31200,,s==8|神秘商店刷新1次,,,1930,,,612,0,1,,,1,1,2,1171,1,,,,,,,,,,
31201,,s==8|神秘商店刷新2次,,,1930,,,612,0,2,,,1,1,2,1171,1,,,,,,,,,,
31202,,s==8|神秘商店刷新3次,,,1930,,,612,0,3,,,1,1,2,1171,1,,,,,,,,,,
31203,,s==8|神秘商店刷新4次,,,1930,,,612,0,4,,,1,1,2,1171,1,,,,,,,,,,
31204,,s==8|神秘商店刷新5次,,,1930,,,612,0,5,,,1,1,2,1171,1,,,,,,,,,,
31205,,s==8|神秘商店刷新6次,,,1930,,,612,0,6,,,1,1,2,1171,1,,,,,,,,,,
31206,,s==8|神秘商店刷新7次,,,1930,,,612,0,7,,,1,1,2,1171,1,,,,,,,,,,
31207,,s==8|神秘商店刷新8次,,,1930,,,612,0,8,,,1,1,2,1171,1,,,,,,,,,,
31208,,s==8|神秘商店刷新9次,,,1930,,,612,0,9,,,1,1,2,1171,1,,,,,,,,,,
31209,,s==9|神秘商店刷新10次,,,1930,,,612,0,10,,,1,1,2,1171,1,,,,,,,,,,
31210,,s==8|神秘商店刷新1次,,,1930,,,612,0,1,,,2,1,2,1171,1,,,,,,,,,,
31211,,s==8|神秘商店刷新2次,,,1930,,,612,0,2,,,2,1,2,1171,1,,,,,,,,,,
31212,,s==8|神秘商店刷新3次,,,1930,,,612,0,3,,,2,1,2,1171,1,,,,,,,,,,
31213,,s==8|神秘商店刷新4次,,,1930,,,612,0,4,,,2,1,2,1171,1,,,,,,,,,,
31214,,s==8|神秘商店刷新5次,,,1930,,,612,0,5,,,2,1,2,1171,1,,,,,,,,,,
31215,,s==8|神秘商店刷新6次,,,1930,,,612,0,6,,,2,1,2,1171,1,,,,,,,,,,
31216,,s==8|神秘商店刷新7次,,,1930,,,612,0,7,,,2,1,2,1171,1,,,,,,,,,,
31217,,s==8|神秘商店刷新8次,,,1930,,,612,0,8,,,2,1,2,1171,1,,,,,,,,,,
31218,,s==8|神秘商店刷新9次,,,1930,,,612,0,9,,,2,1,2,1171,1,,,,,,,,,,
31219,,s==9|神秘商店刷新10次,,,1930,,,612,0,10,,,2,1,2,1171,1,,,,,,,,,,
31220,,s==8|神秘商店刷新1次,,,1930,,,612,0,1,,,3,1,2,1171,1,,,,,,,,,,
31221,,s==8|神秘商店刷新2次,,,1930,,,612,0,2,,,3,1,2,1171,1,,,,,,,,,,
31222,,s==8|神秘商店刷新3次,,,1930,,,612,0,3,,,3,1,2,1171,1,,,,,,,,,,
31223,,s==8|神秘商店刷新4次,,,1930,,,612,0,4,,,3,1,2,1171,1,,,,,,,,,,
31224,,s==8|神秘商店刷新5次,,,1930,,,612,0,5,,,3,1,2,1171,1,,,,,,,,,,
31225,,s==8|神秘商店刷新6次,,,1930,,,612,0,6,,,3,1,2,1171,1,,,,,,,,,,
31226,,s==8|神秘商店刷新7次,,,1930,,,612,0,7,,,3,1,2,1171,1,,,,,,,,,,
31227,,s==8|神秘商店刷新8次,,,1930,,,612,0,8,,,3,1,2,1171,1,,,,,,,,,,
31228,,s==8|神秘商店刷新9次,,,1930,,,612,0,9,,,3,1,2,1171,1,,,,,,,,,,
31229,,s==9|神秘商店刷新10次,,,1930,,,612,0,10,,,3,1,2,1171,1,,,,,,,,,,
31230,,s==8|神秘商店刷新1次,,,1930,,,612,0,1,,,4,1,2,1171,1,,,,,,,,,,
31231,,s==8|神秘商店刷新2次,,,1930,,,612,0,2,,,4,1,2,1171,1,,,,,,,,,,
31232,,s==8|神秘商店刷新3次,,,1930,,,612,0,3,,,4,1,2,1171,1,,,,,,,,,,
31233,,s==8|神秘商店刷新4次,,,1930,,,612,0,4,,,4,1,2,1171,1,,,,,,,,,,
31234,,s==8|神秘商店刷新5次,,,1930,,,612,0,5,,,4,1,2,1171,1,,,,,,,,,,
31235,,s==8|神秘商店刷新6次,,,1930,,,612,0,6,,,4,1,2,1171,1,,,,,,,,,,
31236,,s==8|神秘商店刷新7次,,,1930,,,612,0,7,,,4,1,2,1171,1,,,,,,,,,,
31237,,s==8|神秘商店刷新8次,,,1930,,,612,0,8,,,4,1,2,1171,1,,,,,,,,,,
31238,,s==8|神秘商店刷新9次,,,1930,,,612,0,9,,,4,1,2,1171,1,,,,,,,,,,
31239,,s==9|神秘商店刷新10次,,,1930,,,612,0,10,,,4,1,2,1171,1,,,,,,,,,,
31240,,s==8|神秘商店刷新1次,,,1930,,,612,0,1,,,5,1,2,1171,1,,,,,,,,,,
31241,,s==8|神秘商店刷新2次,,,1930,,,612,0,2,,,5,1,2,1171,1,,,,,,,,,,
31242,,s==8|神秘商店刷新3次,,,1930,,,612,0,3,,,5,1,2,1171,1,,,,,,,,,,
31243,,s==8|神秘商店刷新4次,,,1930,,,612,0,4,,,5,1,2,1171,1,,,,,,,,,,
31244,,s==8|神秘商店刷新5次,,,1930,,,612,0,5,,,5,1,2,1171,1,,,,,,,,,,
31245,,s==8|神秘商店刷新6次,,,1930,,,612,0,6,,,5,1,2,1171,1,,,,,,,,,,
31246,,s==8|神秘商店刷新7次,,,1930,,,612,0,7,,,5,1,2,1171,1,,,,,,,,,,
31247,,s==8|神秘商店刷新8次,,,1930,,,612,0,8,,,5,1,2,1171,1,,,,,,,,,,
31248,,s==8|神秘商店刷新9次,,,1930,,,612,0,9,,,5,1,2,1171,1,,,,,,,,,,
31249,,s==9|神秘商店刷新10次,,,1930,,,612,0,10,,,5,1,2,1171,1,,,,,,,,,,
31250,,s==8|神秘商店刷新1次,,,1930,,,612,0,1,,,6,1,2,1171,1,,,,,,,,,,
31251,,s==8|神秘商店刷新2次,,,1930,,,612,0,2,,,6,1,2,1171,1,,,,,,,,,,
31252,,s==8|神秘商店刷新3次,,,1930,,,612,0,3,,,6,1,2,1171,1,,,,,,,,,,
31253,,s==8|神秘商店刷新4次,,,1930,,,612,0,4,,,6,1,2,1171,1,,,,,,,,,,
31254,,s==8|神秘商店刷新5次,,,1930,,,612,0,5,,,6,1,2,1171,1,,,,,,,,,,
31255,,s==8|神秘商店刷新6次,,,1930,,,612,0,6,,,6,1,2,1171,1,,,,,,,,,,
31256,,s==8|神秘商店刷新7次,,,1930,,,612,0,7,,,6,1,2,1171,1,,,,,,,,,,
31257,,s==8|神秘商店刷新8次,,,1930,,,612,0,8,,,6,1,2,1171,1,,,,,,,,,,
31258,,s==8|神秘商店刷新9次,,,1930,,,612,0,9,,,6,1,2,1171,1,,,,,,,,,,
31259,,s==9|神秘商店刷新10次,,,1930,,,612,0,10,,,6,1,2,1171,1,,,,,,,,,,
31260,,s==8|神秘商店刷新1次,,,1930,,,612,0,1,,,7,1,2,1171,1,,,,,,,,,,
31261,,s==8|神秘商店刷新2次,,,1930,,,612,0,2,,,7,1,2,1171,1,,,,,,,,,,
31262,,s==8|神秘商店刷新3次,,,1930,,,612,0,3,,,7,1,2,1171,1,,,,,,,,,,
31263,,s==8|神秘商店刷新4次,,,1930,,,612,0,4,,,7,1,2,1171,1,,,,,,,,,,
31264,,s==8|神秘商店刷新5次,,,1930,,,612,0,5,,,7,1,2,1171,1,,,,,,,,,,
31265,,s==8|神秘商店刷新6次,,,1930,,,612,0,6,,,7,1,2,1171,1,,,,,,,,,,
31266,,s==8|神秘商店刷新7次,,,1930,,,612,0,7,,,7,1,2,1171,1,,,,,,,,,,
31267,,s==8|神秘商店刷新8次,,,1930,,,612,0,8,,,7,1,2,1171,1,,,,,,,,,,
31268,,s==8|神秘商店刷新9次,,,1930,,,612,0,9,,,7,1,2,1171,1,,,,,,,,,,
31269,,s==9|神秘商店刷新10次,,,1930,,,612,0,10,,,7,1,2,1171,1,,,,,,,,,,
31301,,s==8|神秘商店刷新1次,,,1930,,,612,0,1,,,1,2,2,1171,1,,,,,,,,,,
31302,,s==8|神秘商店刷新2次,,,1930,,,612,0,2,,,1,2,2,1171,1,,,,,,,,,,
31311,,s==8|神秘商店刷新1次,,,1930,,,612,0,1,,,2,2,2,1171,1,,,,,,,,,,
31312,,s==8|神秘商店刷新2次,,,1930,,,612,0,2,,,2,2,2,1171,1,,,,,,,,,,
31321,,s==8|神秘商店刷新1次,,,1930,,,612,0,1,,,3,2,2,1171,1,,,,,,,,,,
31322,,s==8|神秘商店刷新2次,,,1930,,,612,0,2,,,3,2,2,1171,1,,,,,,,,,,
31331,,s==8|神秘商店刷新1次,,,1930,,,612,0,1,,,4,2,2,1171,1,,,,,,,,,,
31332,,s==8|神秘商店刷新2次,,,1930,,,612,0,2,,,4,2,2,1171,1,,,,,,,,,,
31341,,s==8|神秘商店刷新1次,,,1930,,,612,0,1,,,5,2,2,1171,1,,,,,,,,,,
31342,,s==8|神秘商店刷新2次,,,1930,,,612,0,2,,,5,2,2,1171,1,,,,,,,,,,
31351,,s==8|神秘商店刷新1次,,,1930,,,612,0,1,,,6,2,2,1171,1,,,,,,,,,,
31352,,s==8|神秘商店刷新2次,,,1930,,,612,0,2,,,6,2,2,1171,1,,,,,,,,,,
31361,,s==8|神秘商店刷新1次,,,1930,,,612,0,1,,,7,2,2,1171,1,,,,,,,,,,
31362,,s==8|神秘商店刷新2次,,,1930,,,612,0,2,,,7,2,2,1171,1,,,,,,,,,,
32000,,s==14|在兵无常势中投掷任意骰子1次,,3090,3031,,,610,0,1,,,1,,1,8,100000,,,,,,,,,,
32001,,s==14|在兵无常势中投掷任意骰子2次,,3090,3031,,,610,0,2,,,1,,1,8,100000,,,,,,,,,,
32002,,s==14|在兵无常势中投掷任意骰子3次,,3090,3031,,,610,0,3,,,1,,1,8,100000,,,,,,,,,,
32003,,s==13|挑战1次兵无常势的任意据点,,3090,3031,,,611,0,1,,,1,,1,8,100000,,,,,,,,,,
32004,,s==13|挑战2次兵无常势的任意据点,,3090,3031,,,611,0,2,,,1,,1,8,100000,,,,,,,,,,
32005,,s==8|每日累充60元宝,,3090,1930,,,510,0,6,,,1,,1,8,100000,,,,,,,,,,
32006,,s==6|累计点金5次,,3090,1012,,,509,0,5,,,1,,1,8,100000,,,,,,,,,,
32007,,s==7|累计点金10次,,3090,1012,,,509,0,10,,,1,,1,8,100000,,,,,,,,,,
32008,,s==7|累计点金20次,,3090,1012,,,509,0,20,,,1,,1,8,100000,,,,,,,,,,
32009,,s==14|在兵无常势中投掷任意骰子1次,,3090,3031,,,610,0,1,,,2,,1,8,100000,,,,,,,,,,
32010,,s==14|在兵无常势中投掷任意骰子2次,,3090,3031,,,610,0,2,,,2,,1,8,100000,,,,,,,,,,
32011,,s==14|在兵无常势中投掷任意骰子3次,,3090,3031,,,610,0,3,,,2,,1,8,100000,,,,,,,,,,
32012,,s==13|挑战1次兵无常势的任意据点,,3090,3031,,,611,0,1,,,2,,1,8,100000,,,,,,,,,,
32013,,s==13|挑战2次兵无常势的任意据点,,3090,3031,,,611,0,2,,,2,,1,8,100000,,,,,,,,,,
32014,,s==8|当天充值任意金额,,3090,1930,,,510,0,1,,,2,,1,8,100000,,,,,,,,,,
32015,,s==7|参与聚贤阁1次,,3090,1140,,,211,0,1,,,2,,1,8,100000,,,,,,,,,,
32016,,s==7|参与聚贤阁2次,,3090,1140,,,211,0,2,,,2,,1,8,100000,,,,,,,,,,
32017,,s==7|参与聚贤阁4次,,3090,1140,,,211,0,4,,,2,,1,8,100000,,,,,,,,,,
32018,,s==14|在兵无常势中投掷任意骰子1次,,3090,3031,,,610,0,1,,,3,,1,8,100000,,,,,,,,,,
32019,,s==14|在兵无常势中投掷任意骰子2次,,3090,3031,,,610,0,2,,,3,,1,8,100000,,,,,,,,,,
32020,,s==14|在兵无常势中投掷任意骰子3次,,3090,3031,,,610,0,3,,,3,,1,8,100000,,,,,,,,,,
32021,,s==13|挑战1次兵无常势的任意据点,,3090,3031,,,611,0,1,,,3,,1,8,100000,,,,,,,,,,
32022,,s==13|挑战2次兵无常势的任意据点,,3090,3031,,,611,0,2,,,3,,1,8,100000,,,,,,,,,,
32023,,s==8|当天充值任意金额,,3090,1930,,,510,0,1,,,3,,1,8,100000,,,,,,,,,,
32024,,s==8|道具商城消费3次,,3090,1660,,,402,1,3,,,3,,1,8,100000,,,,,,,,,,
32025,,s==8|道具商城消费8次,,3090,1660,,,402,1,8,,,3,,1,8,100000,,,,,,,,,,
32026,,s==8|神秘商店消费8次,,3090,1810,,,402,2,8,,,3,,1,8,100000,,,,,,,,,,
32027,,s==14|在兵无常势中投掷任意骰子1次,,3090,3031,,,610,0,1,,,4,,1,8,100000,,,,,,,,,,
32028,,s==14|在兵无常势中投掷任意骰子2次,,3090,3031,,,610,0,2,,,4,,1,8,100000,,,,,,,,,,
32029,,s==14|在兵无常势中投掷任意骰子3次,,3090,3031,,,610,0,3,,,4,,1,8,100000,,,,,,,,,,
32030,,s==13|挑战1次兵无常势的任意据点,,3090,3031,,,611,0,1,,,4,,1,8,100000,,,,,,,,,,
32031,,s==13|挑战2次兵无常势的任意据点,,3090,3031,,,611,0,2,,,4,,1,8,100000,,,,,,,,,,
32032,,s==8|当天充值任意金额,,3090,1930,,,510,0,1,,,4,,1,8,100000,,,,,,,,,,
32033,,s==6|快速作战3次,,3090,2092,,,105,0,3,,,4,,1,8,100000,,,,,,,,,,
32034,,s==6|快速作战4次,,3090,2092,,,105,0,4,,,4,,1,8,100000,,,,,,,,,,
32035,,s==6|快速作战6次,,3090,2092,,,105,0,6,,,4,,1,8,100000,,,,,,,,,,
32036,,s==14|在兵无常势中投掷任意骰子1次,,3090,3031,,,610,0,1,,,5,,1,8,100000,,,,,,,,,,
32037,,s==14|在兵无常势中投掷任意骰子2次,,3090,3031,,,610,0,2,,,5,,1,8,100000,,,,,,,,,,
32038,,s==14|在兵无常势中投掷任意骰子3次,,3090,3031,,,610,0,3,,,5,,1,8,100000,,,,,,,,,,
32039,,s==13|挑战1次兵无常势的任意据点,,3090,3031,,,611,0,1,,,5,,1,8,100000,,,,,,,,,,
32040,,s==13|挑战2次兵无常势的任意据点,,3090,3031,,,611,0,2,,,5,,1,8,100000,,,,,,,,,,
32041,,s==8|当天充值任意金额,,3090,1930,,,510,0,1,,,5,,1,8,100000,,,,,,,,,,
32042,,s==9|夺取1次武神殿神位,,3090,1270,,,345,0,1,,,5,,1,8,100000,,,,,,,,,,
32043,,s==9|参与高级寻访10次,,3090,1640,,,403,3,10,,,5,,1,8,100000,,,,,,,,,,
32044,,s==10|参与高级寻访20次 ,,3090,1640,,,403,3,20,,,5,,1,8,100000,,,,,,,,,,
32045,,s==14|在兵无常势中投掷任意骰子1次,,3090,3031,,,610,0,1,,,6,,1,8,100000,,,,,,,,,,
32046,,s==14|在兵无常势中投掷任意骰子2次,,3090,3031,,,610,0,2,,,6,,1,8,100000,,,,,,,,,,
32047,,s==14|在兵无常势中投掷任意骰子3次,,3090,3031,,,610,0,3,,,6,,1,8,100000,,,,,,,,,,
32048,,s==13|挑战1次兵无常势的任意据点,,3090,3031,,,611,0,1,,,6,,1,8,100000,,,,,,,,,,
32049,,s==13|挑战2次兵无常势的任意据点,,3090,3031,,,611,0,2,,,6,,1,8,100000,,,,,,,,,,
32050,,s==8|当天充值任意金额,,3090,1930,,,510,0,1,,,6,,1,8,100000,,,,,,,,,,
32051,,s==9|参与普通夺宝10次,,3090,1090,,,344,1,10,,,6,,1,8,100000,,,,,,,,,,
32052,,s==8|参与高级夺宝1次,,3090,1090,,,344,2,1,,,6,,1,8,100000,,,,,,,,,,
32053,,s==8|参与高级夺宝3次,,3090,1090,,,344,2,3,,,6,,1,8,100000,,,,,,,,,,
32054,,s==14|在兵无常势中投掷任意骰子1次,,3090,3031,,,610,0,1,,,7,,1,8,100000,,,,,,,,,,
32055,,s==14|在兵无常势中投掷任意骰子2次,,3090,3031,,,610,0,2,,,7,,1,8,100000,,,,,,,,,,
32056,,s==14|在兵无常势中投掷任意骰子3次,,3090,3031,,,610,0,3,,,7,,1,8,100000,,,,,,,,,,
32057,,s==13|挑战1次兵无常势的任意据点,,3090,3031,,,611,0,1,,,7,,1,8,100000,,,,,,,,,,
32058,,s==13|挑战2次兵无常势的任意据点,,3090,3031,,,611,0,2,,,7,,1,8,100000,,,,,,,,,,
32059,,s==8|当天充值任意金额,,3090,1930,,,510,0,1,,,7,,1,8,100000,,,,,,,,,,
32060,,s==9|挑战1次军团敌将 ,,3090,1470,,,107,0,1,,,7,,1,8,100000,,,,,,,,,,
32061,,s==8|挑战2次军团敌将,,3090,1470,,,107,0,2,,,7,,1,8,100000,,,,,,,,,,
32062,,s==8|挑战3次军团敌将,,3090,1470,,,107,0,3,,,7,,1,8,100000,,,,,,,,,,
33000,,s==6|每天登陆1次,,3110,,,,101,0,1,,,1,,2,1156,50,1,8,50000,1,10,20000,,,,
33010,,s==14|接取1次紫色及以上的奇遇任务,,3110,2091,,,212,4,1,,,1,,2,1156,50,1,8,50000,1,10,20000,,,,
33020,,s==14|接取3次紫色及以上的奇遇任务,,3110,2091,,,212,4,3,,,1,,2,1156,50,1,8,50000,1,10,20000,,,,
33030,,s==14|接取5次紫色及以上的奇遇任务,,3110,2091,,,212,4,5,,,1,,2,1156,50,1,8,50000,1,10,20000,,,,
33040,,s==14|接取7次紫色及以上的奇遇任务,,3110,2091,,,212,4,7,,,1,,2,1156,50,1,8,50000,1,10,20000,,,,
33050,,s==6|累计点金5次,,3110,1012,,,509,0,5,,,1,,2,1156,50,1,8,50000,1,10,20000,,,,
33060,,s==7|累计点金10次,,3110,1012,,,509,0,10,,,1,,2,1156,50,1,8,50000,1,10,20000,,,,
33070,,s==7|累计点金20次,,3110,1012,,,509,0,20,,,1,,2,1156,50,1,8,50000,1,10,20000,,,,
33080,,s==7|累计点金30次,,3110,1012,,,509,0,30,,,1,,2,1156,50,1,8,50000,1,10,20000,,,,
33090,,s==8|当天充值任意金额,,3110,1930,,,510,0,1,,,1,,2,1156,50,1,8,50000,1,10,20000,,,,
33100,,s==6|每天登陆1次,,3110,,,,101,0,1,,,2,,2,1156,50,1,8,50000,1,10,20000,,,,
33110,,s==8|参与快速作战1次,,3110,2092,,,105,0,1,,,2,,2,1156,50,1,8,50000,1,10,20000,,,,
33120,,s==8|参与快速作战3次,,3110,2092,,,105,0,3,,,2,,2,1156,50,1,8,50000,1,10,20000,,,,
33130,,s==8|参与快速作战5次,,3110,2092,,,105,0,5,,,2,,2,1156,50,1,8,50000,1,10,20000,,,,
33140,,s==7|与美人幽会5次,,3110,2300,,,518,0,5,,,2,,2,1156,50,1,8,50000,1,10,20000,,,,
33150,,s==8|与美人幽会10次,,3110,2300,,,518,0,10,,,2,,2,1156,50,1,8,50000,1,10,20000,,,,
33160,,s==9|挑战校场比武3次 ,,3110,1110,,,104,0,3,,,2,,2,1156,50,1,8,50000,1,10,20000,,,,
33170,,s==9|挑战校场比武6次 ,,3110,1110,,,104,0,6,,,2,,2,1156,50,1,8,50000,1,10,20000,,,,
33180,,s==8|挑战校场比武9次,,3110,1110,,,104,0,9,,,2,,2,1156,50,1,8,50000,1,10,20000,,,,
33190,,s==8|当天充值任意金额,,3110,1930,,,510,0,1,,,2,,2,1156,50,1,8,50000,1,10,20000,,,,
33200,,s==6|每天登陆1次,,3110,,,,101,0,1,,,3,,2,1156,50,1,8,50000,1,10,20000,,,,
33210,,s==10|参与普通寻访10次 ,,3110,1640,,,403,1,10,,,3,,2,1156,50,1,8,50000,1,10,20000,,,,
33220,,s==9|参与普通寻访20次,,3110,1640,,,403,1,20,,,3,,2,1156,50,1,8,50000,1,10,20000,,,,
33230,,s==10|参与高级寻访10次 ,,3110,1640,,,403,3,10,,,3,,2,1156,50,1,8,50000,1,10,20000,,,,
33240,,s==9|参与高级寻访15次,,3110,1640,,,403,3,15,,,3,,2,1156,50,1,8,50000,1,10,20000,,,,
33250,,s==9|参与高级寻访20次,,3110,1640,,,403,3,20,,,3,,2,1156,50,1,8,50000,1,10,20000,,,,
33260,,s==7|参与聚贤阁1次,,3110,1140,,,211,0,1,,,3,,2,1156,50,1,8,50000,1,10,20000,,,,
33270,,s==7|参与聚贤阁2次,,3110,1140,,,211,0,2,,,3,,2,1156,50,1,8,50000,1,10,20000,,,,
33280,,s==7|参与聚贤阁3次,,3110,1140,,,211,0,3,,,3,,2,1156,50,1,8,50000,1,10,20000,,,,
33290,,s==8|当天充值任意金额,,3110,1930,,,510,0,1,,,3,,2,1156,50,1,8,50000,1,10,20000,,,,
33300,,s==6|每天登陆1次,,3110,,,,101,0,1,,,4,,2,1156,50,1,8,50000,1,10,20000,,,,
33310,,s==9|夺取1次武神殿神位,,3110,1270,,,345,0,1,,,4,,2,1156,50,1,8,50000,1,10,20000,,,,
33320,,s==8|参与普通夺宝5次,,3110,1090,,,344,1,5,,,4,,2,1156,50,1,8,50000,1,10,20000,,,,
33330,,s==9|参与普通夺宝10次,,3110,1090,,,344,1,10,,,4,,2,1156,50,1,8,50000,1,10,20000,,,,
33340,,s==9|参与普通夺宝15次,,3110,1090,,,344,1,15,,,4,,2,1156,50,1,8,50000,1,10,20000,,,,
33350,,s==8|参与高级夺宝1次,,3110,1090,,,344,2,1,,,4,,2,1156,50,1,8,50000,1,10,20000,,,,
33360,,s==8|参与1次血战长坂,,3110,1250,,,109,0,1,,,4,,2,1156,50,1,8,50000,1,10,20000,,,,
33370,,s==9|参与3次日常副本 ,,3110,1240,,,111,0,3,,,4,,2,1156,50,1,8,50000,1,10,20000,,,,
33380,,s==8|参与5次日常副本,,3110,1240,,,111,0,5,,,4,,2,1156,50,1,8,50000,1,10,20000,,,,
33390,,s==8|当天充值任意金额,,3110,1930,,,510,0,1,,,4,,2,1156,50,1,8,50000,1,10,20000,,,,
33400,,s==6|每天登陆1次,,3110,,,,101,0,1,,,5,,2,1156,50,1,8,50000,1,10,20000,,,,
33410,,s==7|累计点金20次,,3110,1012,,,509,0,20,,,5,,2,1156,50,1,8,50000,1,10,20000,,,,
33420,,s==8|道具商城购买2次,,3110,1660,,,402,1,2,,,5,,2,1156,50,1,8,50000,1,10,20000,,,,
33430,,s==9|挑战校场比武3次 ,,3110,1110,,,104,0,3,,,5,,2,1156,50,1,8,50000,1,10,20000,,,,
33440,,s==8|进行5次神兵升级,,3110,1890,,,512,0,5,,,5,,2,1156,50,1,8,50000,1,10,20000,,,,
33450,,s==8|合成1个五星武将,,3110,1630,,,519,5,1,,,5,,2,1156,50,1,8,50000,1,10,20000,,,,
33460,,s==8|挑战8次日常副本,,3110,1240,,,111,0,8,,,5,,2,1156,50,1,8,50000,1,10,20000,,,,
33470,,s==8|赠送20次友情点,,3110,1020,,,205,0,20,,,5,,2,1156,50,1,8,50000,1,10,20000,,,,
33480,,s==10|参与高级寻访10次 ,,3110,1640,,,403,3,10,,,5,,2,1156,50,1,8,50000,1,10,20000,,,,
33490,,s==8|当天充值任意金额,,3110,1930,,,510,0,1,,,5,,2,1156,50,1,8,50000,1,10,20000,,,,
33500,,s==6|每天登陆1次,,3110,,,,101,0,1,,,6,,2,1156,50,1,8,50000,1,10,20000,,,,
33510,,s==10|神秘商店购买3件商品,,3110,1810,,,402,2,3,,,6,,2,1156,50,1,8,50000,1,10,20000,,,,
33520,,s==11|神秘商店购买6件商品 ,,3110,1810,,,402,2,6,,,6,,2,1156,50,1,8,50000,1,10,20000,,,,
33530,,s==10|神秘商店购买9件商品,,3110,1810,,,402,2,9,,,6,,2,1156,50,1,8,50000,1,10,20000,,,,
33540,,s==9|挑战1次军团敌将 ,,3110,1470,,,107,0,1,,,6,,2,1156,50,1,8,50000,1,10,20000,,,,
33550,,s==9|挑战3次军团敌将 ,,3110,1470,,,107,0,3,,,6,,2,1156,50,1,8,50000,1,10,20000,,,,
33560,,s==8|挑战5次军团敌将,,3110,1470,,,107,0,5,,,6,,2,1156,50,1,8,50000,1,10,20000,,,,
33570,,s==8|参与军团捐献1次,,3110,1460,,,108,0,1,,,6,,2,1156,50,1,8,50000,1,10,20000,,,,
33580,,s==9|夺取1次武神殿神位,,3110,1270,,,345,0,1,,,6,,2,1156,50,1,8,50000,1,10,20000,,,,
33590,,s==8|当天充值任意金额,,3110,1930,,,510,0,1,,,6,,2,1156,50,1,8,50000,1,10,20000,,,,
33600,,s==6|每天登陆1次,,3110,,,,101,0,1,,,7,,2,1156,50,1,8,50000,1,10,20000,,,,
33610,,s==10|通天塔扫荡或通关3层,,3110,1130,,,106,0,3,,,7,,2,1156,50,1,8,50000,1,10,20000,,,,
33620,,s==10|通天塔扫荡或通关6层,,3110,1130,,,106,0,6,,,7,,2,1156,50,1,8,50000,1,10,20000,,,,
33630,,s==8|参与普通夺宝5次,,3110,1090,,,344,1,5,,,7,,2,1156,50,1,8,50000,1,10,20000,,,,
33640,,s==9|参与普通夺宝10次,,3110,1090,,,344,1,10,,,7,,2,1156,50,1,8,50000,1,10,20000,,,,
33650,,s==9|参与普通夺宝15次,,3110,1090,,,344,1,15,,,7,,2,1156,50,1,8,50000,1,10,20000,,,,
33660,,s==8|参与高级夺宝1次,,3110,1090,,,344,2,1,,,7,,2,1156,50,1,8,50000,1,10,20000,,,,
33670,,s==7|参与聚贤阁1次,,3110,1140,,,211,0,1,,,7,,2,1156,50,1,8,50000,1,10,20000,,,,
33680,,s==7|下野20个武将,,3110,1120,,,213,0,20,,,7,,2,1156,50,1,8,50000,1,10,20000,,,,
33690,,s==8|当天充值任意金额,,3110,1930,,,510,0,1,,,7,,2,1156,50,1,8,50000,1,10,20000,,,,
35000,,s==8|参与高级夺宝1次,,3080,1090,,,344,2,1,,,1,,2,1119,1,2,1001,200,,,,,,,
35010,,s==8|升级军团科技3次,,3080,1490,,,502,0,3,,,1,,2,1119,1,2,1006,50,,,,,,,
35020,,s==14|接取4次紫色及以上的奇遇任务,,3080,2091,,,212,4,4,,,1,,2,1119,1,2,1077,30,,,,,,,
35030,,s==7|累计点金20次,,3080,1012,,,509,0,20,,,1,,2,1119,1,2,1005,5,,,,,,,
35040,,s==8|道具商城购买2次,,3080,1660,,,402,1,2,,,1,,2,1119,1,2,1003,1,,,,,,,
35050,,s==9|挑战校场比武3次 ,,3080,1110,,,104,0,3,,,1,,2,1119,1,2,1002,10,,,,,,,
35060,,s==8|进行5次神兵升级,,3080,1890,,,512,0,5,,,1,,2,1119,1,2,1007,5,,,,,,,
35070,,s==8|合成1个五星武将,,3080,1630,,,519,5,1,,,1,,2,1119,1,2,3008,10,,,,,,,
35080,,s==9|挑战20次日常副本,,3080,1240,,,111,0,20,,,1,,2,1119,1,2,3002,30,,,,,,,
35090,,s==8|赠送40次友情点,,3080,1020,,,205,0,40,,,2,,2,1119,1,2,4010,1,,,,,,,
35100,,s==10|参与高级寻访30次 ,,3080,1640,,,403,3,30,,,2,,2,1119,1,2,1003,1,,,,,,,
35110,,s==8|合成1个六星武将,,3080,1630,,,519,6,1,,,2,,2,1119,1,1,8,300000,,,,,,,
35120,,s==8|参与军团贡献2次,,3080,1460,,,108,0,2,,,2,,2,1119,1,1,10,150000,,,,,,,
35130,,s==9|挑战10次军团敌将,,3080,1470,,,107,0,10,,,2,,2,1119,1,2,1001,200,,,,,,,
35140,,s==10|神秘商店购买6件商品,,3080,1810,,,402,2,6,,,2,,2,1119,1,2,1006,50,,,,,,,
35150,,s==9|参与普通夺宝20次,,3080,1090,,,344,1,20,,,2,,2,1119,1,2,1077,30,,,,,,,
35160,,s==8|参与高级夺宝5次,,3080,1090,,,344,2,5,,,2,,2,1119,1,2,1005,5,,,,,,,
