id,level,adventureMax,minDrops-type-1,minDrops-id-1,minDrops-value-1,minDrops-type-2,minDrops-id-2,minDrops-value-2,minDrops-type-3,minDrops-id-3,minDrops-value-3,minDrops-type-4,minDrops-id-4,minDrops-value-4,itemDrop,passAwards-type-1,passAwards-id-1,passAwards-value-1,passAwards-type-2,passAwards-id-2,passAwards-value-2,passAwards-type-3,passAwards-id-3,passAwards-value-3,passAwards-type-4,passAwards-id-4,passAwards-value-4,passAwards-type-5,passAwards-id-5,passAwards-value-5,passAwards-type-6,passAwards-id-6,passAwards-value-6,battle,
521,171,24200,1,2,1740,1,10,1756,1,8,1931,1,11,16,16,1,2,34800,1,10,35120,1,8,28965,1,11,500,2,1001,30,2,1002,1,521,
522,171,24200,1,2,1750,1,10,1766,1,8,1941,1,11,16,16,1,2,35000,1,10,35320,1,8,29115,1,11,500,2,1001,30,2,1002,1,522,
523,171,24200,1,2,1750,1,10,1766,1,8,1941,1,11,16,16,1,2,35000,1,10,35320,1,8,29115,1,11,500,2,1001,30,2,1002,1,523,
524,171,24200,1,2,1750,1,10,1766,1,8,1941,1,11,16,16,1,2,35000,1,10,35320,1,8,29115,1,11,500,2,1001,30,2,1002,1,524,
525,171,24200,1,2,1760,1,10,1776,1,8,1951,1,11,16,16,1,2,35200,1,10,35520,1,8,29265,1,11,500,2,1001,30,2,1002,1,525,
526,173,24200,1,2,1760,1,10,1776,1,8,1951,1,11,16,16,1,2,35200,1,10,35520,1,8,29265,1,11,500,2,1001,30,2,1002,1,526,
527,173,24200,1,2,1760,1,10,1776,1,8,1951,1,11,16,16,1,2,35200,1,10,35520,1,8,29265,1,11,500,2,1001,30,2,1002,1,527,
528,173,24200,1,2,1770,1,10,1786,1,8,1961,1,11,16,16,1,2,35400,1,10,35720,1,8,29415,1,11,500,2,1001,30,2,1002,1,528,
529,173,24200,1,2,1770,1,10,1786,1,8,1961,1,11,16,16,1,2,35400,1,10,35720,1,8,29415,1,11,500,2,1001,30,2,1002,1,529,
530,173,24200,1,2,1770,1,10,1786,1,8,1961,1,11,16,16,1,2,35400,1,10,35720,1,8,29415,1,11,500,2,1001,30,2,1002,1,530,
531,173,24200,1,2,1780,1,10,1796,1,8,1971,1,11,16,16,1,2,35600,1,10,35920,1,8,29565,1,11,500,2,1001,30,2,1002,1,531,
532,175,24200,1,2,1780,1,10,1796,1,8,1971,1,11,16,16,1,2,35600,1,10,35920,1,8,29565,1,11,500,2,1001,30,2,1002,1,532,
533,175,24200,1,2,1780,1,10,1796,1,8,1971,1,11,16,16,1,2,35600,1,10,35920,1,8,29565,1,11,500,2,1001,30,2,1002,1,533,
534,175,24200,1,2,1790,1,10,1806,1,8,1981,1,11,16,16,1,2,35800,1,10,36120,1,8,29715,1,11,500,2,1001,30,2,1002,1,534,
535,175,24200,1,2,1790,1,10,1806,1,8,1981,1,11,16,16,1,2,35800,1,10,36120,1,8,29715,1,11,500,2,1001,30,2,1002,1,535,
536,175,24200,1,2,1790,1,10,1806,1,8,1981,1,11,16,16,1,2,35800,1,10,36120,1,8,29715,1,11,500,2,1001,30,2,1002,1,536,
537,175,24200,1,2,1800,1,10,1816,1,8,1991,1,11,16,16,1,2,36000,1,10,36320,1,8,29865,1,11,500,2,1001,30,2,1002,1,537,
538,177,24200,1,2,1800,1,10,1816,1,8,1991,1,11,16,16,1,2,36000,1,10,36320,1,8,29865,1,11,500,2,1001,30,2,1002,1,538,
539,177,24200,1,2,1800,1,10,1816,1,8,1991,1,11,16,16,1,2,36000,1,10,36320,1,8,29865,1,11,500,2,1001,30,2,1002,1,539,
540,177,24200,1,2,1810,1,10,1826,1,8,2001,1,11,16,16,1,2,36200,1,10,36520,1,8,30015,1,11,500,2,1001,30,2,1002,1,540,
541,177,24200,1,2,1810,1,10,1826,1,8,2001,1,11,16,16,1,2,36200,1,10,36520,1,8,30015,1,11,500,2,1001,30,2,1002,1,541,
542,177,24200,1,2,1810,1,10,1826,1,8,2001,1,11,16,16,1,2,36200,1,10,36520,1,8,30015,1,11,500,2,1001,30,2,1002,1,542,
543,177,24200,1,2,1820,1,10,1836,1,8,2011,1,11,16,16,1,2,36400,1,10,36720,1,8,30165,1,11,500,2,1001,30,2,1002,1,543,
544,179,24200,1,2,1820,1,10,1836,1,8,2011,1,11,16,16,1,2,36400,1,10,36720,1,8,30165,1,11,500,2,1001,30,2,1002,1,544,
545,179,24200,1,2,1820,1,10,1836,1,8,2011,1,11,16,16,1,2,36400,1,10,36720,1,8,30165,1,11,500,2,1001,30,2,1002,1,545,
546,179,24200,1,2,1830,1,10,1846,1,8,2021,1,11,16,16,1,2,36600,1,10,36920,1,8,30315,1,11,500,2,1001,30,2,1002,1,546,
547,179,24200,1,2,1830,1,10,1846,1,8,2021,1,11,16,16,1,2,36600,1,10,36920,1,8,30315,1,11,500,2,1001,30,2,1002,1,547,
548,179,24200,1,2,1830,1,10,1846,1,8,2021,1,11,16,16,1,2,36600,1,10,36920,1,8,30315,1,11,500,2,1001,30,2,1002,1,548,
549,179,24200,1,2,1840,1,10,1856,1,8,2031,1,11,16,16,1,2,36800,1,10,37120,1,8,30465,1,11,500,2,1001,30,2,1002,1,549,
550,181,24200,1,2,1840,1,10,1856,1,8,2031,1,11,16,16,1,2,36800,1,10,37120,1,8,30465,1,11,500,2,1001,30,2,1002,1,550,
551,181,24200,1,2,1840,1,10,1856,1,8,2031,1,11,16,16,1,2,36800,1,10,37120,1,8,30465,1,11,500,2,1001,30,2,1002,1,551,
552,181,24200,1,2,1850,1,10,1866,1,8,2041,1,11,16,16,1,2,37000,1,10,37320,1,8,30615,1,11,500,2,1001,30,2,1002,1,552,
553,181,24200,1,2,1850,1,10,1866,1,8,2041,1,11,16,16,1,2,37000,1,10,37320,1,8,30615,1,11,500,2,1001,30,2,1002,1,553,
554,181,24200,1,2,1850,1,10,1866,1,8,2041,1,11,16,16,1,2,37000,1,10,37320,1,8,30615,1,11,500,2,1001,30,2,1002,1,554,
555,181,24200,1,2,1860,1,10,1876,1,8,2051,1,11,16,16,1,2,37200,1,10,37520,1,8,30765,1,11,500,2,1001,30,2,1002,1,555,
556,183,24200,1,2,1860,1,10,1876,1,8,2051,1,11,16,16,1,2,37200,1,10,37520,1,8,30765,1,11,500,2,1001,30,2,1002,1,556,
557,183,24200,1,2,1860,1,10,1876,1,8,2051,1,11,16,16,1,2,37200,1,10,37520,1,8,30765,1,11,500,2,1001,30,2,1002,1,557,
558,183,24200,1,2,1870,1,10,1886,1,8,2061,1,11,16,16,1,2,37400,1,10,37720,1,8,30915,1,11,500,2,1001,30,2,1002,1,558,
559,183,24200,1,2,1870,1,10,1886,1,8,2061,1,11,16,16,1,2,37400,1,10,37720,1,8,30915,1,11,500,2,1001,30,2,1002,1,559,
560,183,24200,1,2,1870,1,10,1886,1,8,2061,1,11,16,16,1,2,37400,1,10,37720,1,8,30915,1,11,500,2,1001,30,2,1002,1,560,
561,183,24200,1,2,1880,1,10,1896,1,8,2071,1,11,16,16,1,2,37600,1,10,37920,1,8,31065,1,11,500,2,1001,30,2,1002,1,561,
562,185,24200,1,2,1880,1,10,1896,1,8,2071,1,11,16,16,1,2,37600,1,10,37920,1,8,31065,1,11,500,2,1001,30,2,1002,1,562,
563,185,24200,1,2,1880,1,10,1896,1,8,2071,1,11,16,16,1,2,37600,1,10,37920,1,8,31065,1,11,500,2,1001,30,2,1002,1,563,
564,185,24200,1,2,1890,1,10,1906,1,8,2081,1,11,16,16,1,2,37800,1,10,38120,1,8,31215,1,11,500,2,1001,30,2,1002,1,564,
565,185,24200,1,2,1890,1,10,1906,1,8,2081,1,11,16,16,1,2,37800,1,10,38120,1,8,31215,1,11,500,2,1001,30,2,1002,1,565,
566,185,24200,1,2,1890,1,10,1906,1,8,2081,1,11,16,16,1,2,37800,1,10,38120,1,8,31215,1,11,500,2,1001,30,2,1002,1,566,
567,185,24200,1,2,1900,1,10,1916,1,8,2091,1,11,16,16,1,2,38000,1,10,38320,1,8,31365,1,11,500,2,1001,30,2,1002,1,567,
568,187,24200,1,2,1900,1,10,1916,1,8,2091,1,11,16,16,1,2,38000,1,10,38320,1,8,31365,1,11,500,2,1001,30,2,1002,1,568,
569,187,24200,1,2,1900,1,10,1916,1,8,2091,1,11,16,16,1,2,38000,1,10,38320,1,8,31365,1,11,500,2,1001,30,2,1002,1,569,
570,187,24200,1,2,1910,1,10,1926,1,8,2101,1,11,16,16,1,2,38200,1,10,38520,1,8,31515,1,11,500,2,1001,30,2,1002,1,570,
571,187,24200,1,2,1910,1,10,1926,1,8,2101,1,11,16,16,1,2,38200,1,10,38520,1,8,31515,1,11,500,2,1001,30,2,1002,1,571,
572,187,24200,1,2,1910,1,10,1926,1,8,2101,1,11,16,16,1,2,38200,1,10,38520,1,8,31515,1,11,500,2,1001,30,2,1002,1,572,
573,187,24200,1,2,1920,1,10,1936,1,8,2111,1,11,16,16,1,2,38400,1,10,38720,1,8,31665,1,11,500,2,1001,30,2,1002,1,573,
574,189,24200,1,2,1920,1,10,1936,1,8,2111,1,11,16,16,1,2,38400,1,10,38720,1,8,31665,1,11,500,2,1001,30,2,1002,1,574,
575,189,24200,1,2,1920,1,10,1936,1,8,2111,1,11,16,16,1,2,38400,1,10,38720,1,8,31665,1,11,500,2,1001,30,2,1002,1,575,
576,189,24200,1,2,1930,1,10,1946,1,8,2121,1,11,16,16,1,2,38600,1,10,38920,1,8,31815,1,11,500,2,1001,30,2,1002,1,576,
577,189,24200,1,2,1930,1,10,1946,1,8,2121,1,11,16,16,1,2,38600,1,10,38920,1,8,31815,1,11,500,2,1001,30,2,1002,1,577,
578,189,24200,1,2,1930,1,10,1946,1,8,2121,1,11,16,16,1,2,38600,1,10,38920,1,8,31815,1,11,500,2,1001,30,2,1002,1,578,
579,189,24200,1,2,1940,1,10,1956,1,8,2131,1,11,16,16,1,2,38800,1,10,39120,1,8,31965,1,11,500,2,1001,30,2,1002,1,579,
580,191,24200,1,2,1940,1,10,1956,1,8,2131,1,11,16,16,1,2,38800,1,10,39120,1,8,31965,1,11,500,2,1001,30,2,1002,1,580,
581,191,24200,1,2,1940,1,10,1956,1,8,2131,1,11,16,16,1,2,38800,1,10,39120,1,8,31965,1,11,500,2,1001,30,2,1002,1,581,
582,191,24200,1,2,1950,1,10,1966,1,8,2141,1,11,16,16,1,2,39000,1,10,39320,1,8,32115,1,11,500,2,1001,30,2,1002,1,582,
583,191,24200,1,2,1950,1,10,1966,1,8,2141,1,11,16,16,1,2,39000,1,10,39320,1,8,32115,1,11,500,2,1001,30,2,1002,1,583,
584,191,24200,1,2,1950,1,10,1966,1,8,2141,1,11,16,16,1,2,39000,1,10,39320,1,8,32115,1,11,500,2,1001,30,2,1002,1,584,
585,191,24200,1,2,1960,1,10,1976,1,8,2151,1,11,16,16,1,2,39200,1,10,39520,1,8,32265,1,11,500,2,1001,30,2,1002,1,585,
586,193,24200,1,2,1960,1,10,1976,1,8,2151,1,11,16,16,1,2,39200,1,10,39520,1,8,32265,1,11,500,2,1001,30,2,1002,1,586,
587,193,24200,1,2,1960,1,10,1976,1,8,2151,1,11,16,16,1,2,39200,1,10,39520,1,8,32265,1,11,500,2,1001,30,2,1002,1,587,
588,193,24200,1,2,1970,1,10,1986,1,8,2161,1,11,16,16,1,2,39400,1,10,39720,1,8,32415,1,11,500,2,1001,30,2,1002,1,588,
589,193,24200,1,2,1970,1,10,1986,1,8,2161,1,11,16,16,1,2,39400,1,10,39720,1,8,32415,1,11,500,2,1001,30,2,1002,1,589,
590,193,24200,1,2,1970,1,10,1986,1,8,2161,1,11,16,16,1,2,39400,1,10,39720,1,8,32415,1,11,500,2,1001,30,2,1002,1,590,
591,193,24200,1,2,1980,1,10,1996,1,8,2171,1,11,16,16,1,2,39600,1,10,39920,1,8,32565,1,11,500,2,1001,30,2,1002,1,591,
592,195,24200,1,2,1980,1,10,1996,1,8,2171,1,11,16,16,1,2,39600,1,10,39920,1,8,32565,1,11,500,2,1001,30,2,1002,1,592,
593,195,24200,1,2,1980,1,10,1996,1,8,2171,1,11,16,16,1,2,39600,1,10,39920,1,8,32565,1,11,500,2,1001,30,2,1002,1,593,
594,195,24200,1,2,1990,1,10,2006,1,8,2181,1,11,16,16,1,2,39800,1,10,40120,1,8,32715,1,11,500,2,1001,30,2,1002,1,594,
595,195,24200,1,2,1990,1,10,2006,1,8,2181,1,11,16,16,1,2,39800,1,10,40120,1,8,32715,1,11,500,2,1001,35,2,1002,1,595,
596,195,24200,1,2,1990,1,10,2006,1,8,2181,1,11,16,16,1,2,39800,1,10,40120,1,8,32715,1,11,500,2,1001,35,2,1002,1,596,
597,195,24200,1,2,2000,1,10,2016,1,8,2191,1,11,16,16,1,2,40000,1,10,40320,1,8,32865,1,11,500,2,1001,35,2,1002,1,597,
598,197,24200,1,2,2000,1,10,2016,1,8,2191,1,11,16,16,1,2,40000,1,10,40320,1,8,32865,1,11,500,2,1001,35,2,1002,1,598,
599,197,24200,1,2,2000,1,10,2016,1,8,2191,1,11,16,16,1,2,40000,1,10,40320,1,8,32865,1,11,500,2,1001,35,2,1002,1,599,
600,197,24200,1,2,2010,1,10,2026,1,8,2201,1,11,16,16,1,2,40200,1,10,40520,1,8,33015,1,11,600,2,1001,35,2,1002,1,600,
601,197,24200,1,2,2010,1,10,2026,1,8,2201,1,11,17,16,1,2,40200,1,10,40520,1,8,33015,1,11,600,2,1001,35,2,1002,1,601,
602,197,24200,1,2,2010,1,10,2026,1,8,2201,1,11,17,16,1,2,40200,1,10,40520,1,8,33015,1,11,600,2,1001,35,2,1002,1,602,
603,197,24200,1,2,2020,1,10,2036,1,8,2211,1,11,17,16,1,2,40400,1,10,40720,1,8,33165,1,11,600,2,1001,35,2,1002,1,603,
604,199,24200,1,2,2020,1,10,2036,1,8,2211,1,11,17,16,1,2,40400,1,10,40720,1,8,33165,1,11,600,2,1001,35,2,1002,1,604,
605,199,24200,1,2,2020,1,10,2036,1,8,2211,1,11,17,16,1,2,40400,1,10,40720,1,8,33165,1,11,600,2,1001,35,2,1002,1,605,
606,199,24200,1,2,2030,1,10,2046,1,8,2221,1,11,17,16,1,2,40600,1,10,40920,1,8,33315,1,11,600,2,1001,35,2,1002,1,606,
607,199,24200,1,2,2030,1,10,2046,1,8,2221,1,11,17,16,1,2,40600,1,10,40920,1,8,33315,1,11,600,2,1001,35,2,1002,1,607,
608,199,24200,1,2,2030,1,10,2046,1,8,2221,1,11,17,16,1,2,40600,1,10,40920,1,8,33315,1,11,600,2,1001,35,2,1002,1,608,
609,199,24200,1,2,2040,1,10,2056,1,8,2231,1,11,17,16,1,2,40800,1,10,41120,1,8,33465,1,11,600,2,1001,35,2,1002,1,609,
610,201,24200,1,2,2040,1,10,2056,1,8,2231,1,11,17,16,1,2,40800,1,10,41120,1,8,33465,1,11,600,2,1001,35,2,1002,1,610,
611,201,24200,1,2,2040,1,10,2056,1,8,2231,1,11,17,16,1,2,40800,1,10,41120,1,8,33465,1,11,600,2,1001,35,2,1002,1,611,
612,201,24200,1,2,2050,1,10,2066,1,8,2241,1,11,17,16,1,2,41000,1,10,41320,1,8,33615,1,11,600,2,1001,35,2,1002,1,612,
613,201,24200,1,2,2050,1,10,2066,1,8,2241,1,11,17,16,1,2,41000,1,10,41320,1,8,33615,1,11,600,2,1001,35,2,1002,1,613,
614,201,24200,1,2,2050,1,10,2066,1,8,2241,1,11,17,16,1,2,41000,1,10,41320,1,8,33615,1,11,600,2,1001,35,2,1002,1,614,
615,201,24200,1,2,2060,1,10,2076,1,8,2251,1,11,17,16,1,2,41200,1,10,41520,1,8,33765,1,11,600,2,1001,35,2,1002,1,615,
616,203,24200,1,2,2060,1,10,2076,1,8,2251,1,11,17,16,1,2,41200,1,10,41520,1,8,33765,1,11,600,2,1001,35,2,1002,1,616,
617,203,24200,1,2,2060,1,10,2076,1,8,2251,1,11,17,16,1,2,41200,1,10,41520,1,8,33765,1,11,600,2,1001,35,2,1002,1,617,
618,203,24200,1,2,2070,1,10,2086,1,8,2261,1,11,17,16,1,2,41400,1,10,41720,1,8,33915,1,11,600,2,1001,35,2,1002,1,618,
619,203,24200,1,2,2070,1,10,2086,1,8,2261,1,11,17,16,1,2,41400,1,10,41720,1,8,33915,1,11,600,2,1001,35,2,1002,1,619,
620,203,24200,1,2,2070,1,10,2086,1,8,2261,1,11,17,16,1,2,41400,1,10,41720,1,8,33915,1,11,600,2,1001,35,2,1002,1,620,
621,203,24200,1,2,2080,1,10,2096,1,8,2271,1,11,17,16,1,2,41600,1,10,41920,1,8,34065,1,11,600,2,1001,35,2,1002,1,621,
622,205,24200,1,2,2080,1,10,2096,1,8,2271,1,11,17,16,1,2,41600,1,10,41920,1,8,34065,1,11,600,2,1001,35,2,1002,1,622,
623,205,24200,1,2,2080,1,10,2096,1,8,2271,1,11,17,16,1,2,41600,1,10,41920,1,8,34065,1,11,600,2,1001,35,2,1002,1,623,
624,205,24200,1,2,2090,1,10,2106,1,8,2281,1,11,17,16,1,2,41800,1,10,42120,1,8,34215,1,11,600,2,1001,35,2,1002,1,624,
625,205,24200,1,2,2090,1,10,2106,1,8,2281,1,11,17,16,1,2,41800,1,10,42120,1,8,34215,1,11,600,2,1001,35,2,1002,1,625,
626,205,24200,1,2,2090,1,10,2106,1,8,2281,1,11,17,16,1,2,41800,1,10,42120,1,8,34215,1,11,600,2,1001,35,2,1002,1,626,
627,205,24200,1,2,2100,1,10,2116,1,8,2291,1,11,17,16,1,2,42000,1,10,42320,1,8,34365,1,11,600,2,1001,35,2,1002,1,627,
628,207,24200,1,2,2100,1,10,2116,1,8,2291,1,11,17,16,1,2,42000,1,10,42320,1,8,34365,1,11,600,2,1001,35,2,1002,1,628,
629,207,24200,1,2,2100,1,10,2116,1,8,2291,1,11,17,16,1,2,42000,1,10,42320,1,8,34365,1,11,600,2,1001,35,2,1002,1,629,
630,207,24200,1,2,2110,1,10,2126,1,8,2301,1,11,17,16,1,2,42200,1,10,42520,1,8,34515,1,11,600,2,1001,35,2,1002,1,630,
631,207,24200,1,2,2110,1,10,2126,1,8,2301,1,11,17,16,1,2,42200,1,10,42520,1,8,34515,1,11,600,2,1001,35,2,1002,1,631,
632,207,24200,1,2,2110,1,10,2126,1,8,2301,1,11,17,16,1,2,42200,1,10,42520,1,8,34515,1,11,600,2,1001,35,2,1002,1,632,
633,207,24200,1,2,2120,1,10,2136,1,8,2311,1,11,17,16,1,2,42400,1,10,42720,1,8,34665,1,11,600,2,1001,35,2,1002,1,633,
634,209,24200,1,2,2120,1,10,2136,1,8,2311,1,11,17,16,1,2,42400,1,10,42720,1,8,34665,1,11,600,2,1001,35,2,1002,1,634,
635,209,24200,1,2,2120,1,10,2136,1,8,2311,1,11,17,16,1,2,42400,1,10,42720,1,8,34665,1,11,600,2,1001,35,2,1002,1,635,
636,209,24200,1,2,2130,1,10,2146,1,8,2321,1,11,17,16,1,2,42600,1,10,42920,1,8,34815,1,11,600,2,1001,35,2,1002,1,636,
637,209,24200,1,2,2130,1,10,2146,1,8,2321,1,11,17,16,1,2,42600,1,10,42920,1,8,34815,1,11,600,2,1001,35,2,1002,1,637,
638,209,24200,1,2,2130,1,10,2146,1,8,2321,1,11,17,16,1,2,42600,1,10,42920,1,8,34815,1,11,600,2,1001,35,2,1002,1,638,
639,209,24200,1,2,2140,1,10,2156,1,8,2331,1,11,17,16,1,2,42800,1,10,43120,1,8,34965,1,11,600,2,1001,35,2,1002,1,639,
640,211,24200,1,2,2140,1,10,2156,1,8,2331,1,11,17,16,1,2,42800,1,10,43120,1,8,34965,1,11,600,2,1001,35,2,1002,1,640,
641,211,24200,1,2,2140,1,10,2156,1,8,2331,1,11,17,16,1,2,42800,1,10,43120,1,8,34965,1,11,600,2,1001,35,2,1002,1,641,
642,211,24200,1,2,2150,1,10,2166,1,8,2341,1,11,17,16,1,2,43000,1,10,43320,1,8,35115,1,11,600,2,1001,35,2,1002,1,642,
643,211,24200,1,2,2150,1,10,2166,1,8,2341,1,11,17,16,1,2,43000,1,10,43320,1,8,35115,1,11,600,2,1001,35,2,1002,1,643,
644,211,24200,1,2,2150,1,10,2166,1,8,2341,1,11,17,16,1,2,43000,1,10,43320,1,8,35115,1,11,600,2,1001,35,2,1002,1,644,
645,211,24200,1,2,2160,1,10,2176,1,8,2351,1,11,17,16,1,2,43200,1,10,43520,1,8,35265,1,11,600,2,1001,35,2,1002,1,645,
646,213,24200,1,2,2160,1,10,2176,1,8,2351,1,11,17,16,1,2,43200,1,10,43520,1,8,35265,1,11,600,2,1001,35,2,1002,1,646,
647,213,24200,1,2,2160,1,10,2176,1,8,2351,1,11,17,16,1,2,43200,1,10,43520,1,8,35265,1,11,600,2,1001,35,2,1002,1,647,
648,213,24200,1,2,2170,1,10,2186,1,8,2361,1,11,17,16,1,2,43400,1,10,43720,1,8,35415,1,11,600,2,1001,35,2,1002,1,648,
649,213,24200,1,2,2170,1,10,2186,1,8,2361,1,11,17,16,1,2,43400,1,10,43720,1,8,35415,1,11,600,2,1001,35,2,1002,1,649,
650,213,24200,1,2,2170,1,10,2186,1,8,2361,1,11,17,16,1,2,43400,1,10,43720,1,8,35415,1,11,600,2,1001,35,2,1002,1,650,
651,213,24200,1,2,2180,1,10,2196,1,8,2371,1,11,17,16,1,2,43600,1,10,43920,1,8,35565,1,11,600,2,1001,35,2,1002,1,651,
652,215,24200,1,2,2180,1,10,2196,1,8,2371,1,11,17,16,1,2,43600,1,10,43920,1,8,35565,1,11,600,2,1001,35,2,1002,1,652,
653,215,24200,1,2,2180,1,10,2196,1,8,2371,1,11,17,16,1,2,43600,1,10,43920,1,8,35565,1,11,600,2,1001,35,2,1002,1,653,
654,215,24200,1,2,2190,1,10,2206,1,8,2381,1,11,17,16,1,2,43800,1,10,44120,1,8,35715,1,11,600,2,1001,35,2,1002,1,654,
655,215,24200,1,2,2190,1,10,2206,1,8,2381,1,11,17,16,1,2,43800,1,10,44120,1,8,35715,1,11,600,2,1001,35,2,1002,1,655,
656,215,24200,1,2,2190,1,10,2206,1,8,2381,1,11,17,16,1,2,43800,1,10,44120,1,8,35715,1,11,600,2,1001,35,2,1002,1,656,
657,215,24200,1,2,2200,1,10,2216,1,8,2391,1,11,17,16,1,2,44000,1,10,44320,1,8,35865,1,11,600,2,1001,35,2,1002,1,657,
658,217,24200,1,2,2200,1,10,2216,1,8,2391,1,11,17,16,1,2,44000,1,10,44320,1,8,35865,1,11,600,2,1001,35,2,1002,1,658,
659,217,24200,1,2,2200,1,10,2216,1,8,2391,1,11,17,16,1,2,44000,1,10,44320,1,8,35865,1,11,600,2,1001,35,2,1002,1,659,
660,217,24200,1,2,2210,1,10,2226,1,8,2401,1,11,17,16,1,2,44200,1,10,44520,1,8,36015,1,11,600,2,1001,35,2,1002,1,660,
661,217,24200,1,2,2210,1,10,2226,1,8,2401,1,11,17,16,1,2,44200,1,10,44520,1,8,36015,1,11,600,2,1001,35,2,1002,1,661,
662,217,24200,1,2,2210,1,10,2226,1,8,2401,1,11,17,16,1,2,44200,1,10,44520,1,8,36015,1,11,600,2,1001,35,2,1002,1,662,
663,217,24200,1,2,2220,1,10,2236,1,8,2411,1,11,17,16,1,2,44400,1,10,44720,1,8,36165,1,11,600,2,1001,35,2,1002,1,663,
664,219,24200,1,2,2220,1,10,2236,1,8,2411,1,11,17,16,1,2,44400,1,10,44720,1,8,36165,1,11,600,2,1001,35,2,1002,1,664,
665,219,24200,1,2,2220,1,10,2236,1,8,2411,1,11,17,16,1,2,44400,1,10,44720,1,8,36165,1,11,600,2,1001,35,2,1002,1,665,
666,219,24200,1,2,2230,1,10,2246,1,8,2421,1,11,17,16,1,2,44600,1,10,44920,1,8,36315,1,11,600,2,1001,35,2,1002,1,666,
667,219,24200,1,2,2230,1,10,2246,1,8,2421,1,11,17,16,1,2,44600,1,10,44920,1,8,36315,1,11,600,2,1001,35,2,1002,1,667,
668,219,24200,1,2,2230,1,10,2246,1,8,2421,1,11,17,16,1,2,44600,1,10,44920,1,8,36315,1,11,600,2,1001,35,2,1002,1,668,
669,219,24200,1,2,2240,1,10,2256,1,8,2431,1,11,17,16,1,2,44800,1,10,45120,1,8,36465,1,11,600,2,1001,35,2,1002,1,669,
670,221,24200,1,2,2240,1,10,2256,1,8,2431,1,11,17,16,1,2,44800,1,10,45120,1,8,36465,1,11,600,2,1001,35,2,1002,1,670,
671,221,24200,1,2,2240,1,10,2256,1,8,2431,1,11,17,16,1,2,44800,1,10,45120,1,8,36465,1,11,600,2,1001,35,2,1002,1,671,
672,221,24200,1,2,2250,1,10,2266,1,8,2441,1,11,17,16,1,2,45000,1,10,45320,1,8,36615,1,11,600,2,1001,35,2,1002,1,672,
673,221,24200,1,2,2250,1,10,2266,1,8,2441,1,11,17,16,1,2,45000,1,10,45320,1,8,36615,1,11,600,2,1001,35,2,1002,1,673,
674,221,24200,1,2,2250,1,10,2266,1,8,2441,1,11,17,16,1,2,45000,1,10,45320,1,8,36615,1,11,600,2,1001,35,2,1002,1,674,
675,221,24200,1,2,2260,1,10,2276,1,8,2451,1,11,17,16,1,2,45200,1,10,45520,1,8,36765,1,11,600,2,1001,35,2,1002,1,675,
676,223,24200,1,2,2260,1,10,2276,1,8,2451,1,11,17,16,1,2,45200,1,10,45520,1,8,36765,1,11,600,2,1001,35,2,1002,1,676,
677,223,24200,1,2,2260,1,10,2276,1,8,2451,1,11,17,16,1,2,45200,1,10,45520,1,8,36765,1,11,600,2,1001,35,2,1002,1,677,
678,223,24200,1,2,2270,1,10,2286,1,8,2461,1,11,17,16,1,2,45400,1,10,45720,1,8,36915,1,11,600,2,1001,35,2,1002,1,678,
679,223,24200,1,2,2270,1,10,2286,1,8,2461,1,11,17,16,1,2,45400,1,10,45720,1,8,36915,1,11,600,2,1001,35,2,1002,1,679,
680,223,24200,1,2,2270,1,10,2286,1,8,2461,1,11,17,16,1,2,45400,1,10,45720,1,8,36915,1,11,600,2,1001,35,2,1002,1,680,
681,223,24200,1,2,2280,1,10,2296,1,8,2471,1,11,17,16,1,2,45600,1,10,45920,1,8,37065,1,11,600,2,1001,35,2,1002,1,681,
682,225,24200,1,2,2280,1,10,2296,1,8,2471,1,11,17,16,1,2,45600,1,10,45920,1,8,37065,1,11,600,2,1001,35,2,1002,1,682,
683,225,24200,1,2,2280,1,10,2296,1,8,2471,1,11,17,16,1,2,45600,1,10,45920,1,8,37065,1,11,600,2,1001,35,2,1002,1,683,
684,225,24200,1,2,2290,1,10,2306,1,8,2481,1,11,17,16,1,2,45800,1,10,46120,1,8,37215,1,11,600,2,1001,35,2,1002,1,684,
685,225,24200,1,2,2290,1,10,2306,1,8,2481,1,11,17,16,1,2,45800,1,10,46120,1,8,37215,1,11,600,2,1001,35,2,1002,1,685,
686,225,24200,1,2,2290,1,10,2306,1,8,2481,1,11,17,16,1,2,45800,1,10,46120,1,8,37215,1,11,600,2,1001,35,2,1002,1,686,
687,225,24200,1,2,2300,1,10,2316,1,8,2491,1,11,17,16,1,2,46000,1,10,46320,1,8,37365,1,11,600,2,1001,35,2,1002,1,687,
688,227,24200,1,2,2300,1,10,2316,1,8,2491,1,11,17,16,1,2,46000,1,10,46320,1,8,37365,1,11,600,2,1001,35,2,1002,1,688,
689,227,24200,1,2,2300,1,10,2316,1,8,2491,1,11,17,16,1,2,46000,1,10,46320,1,8,37365,1,11,600,2,1001,35,2,1002,1,689,
690,227,24200,1,2,2310,1,10,2326,1,8,2501,1,11,17,16,1,2,46200,1,10,46520,1,8,37515,1,11,600,2,1001,35,2,1002,1,690,
691,227,24200,1,2,2310,1,10,2326,1,8,2501,1,11,17,16,1,2,46200,1,10,46520,1,8,37515,1,11,600,2,1001,35,2,1002,1,691,
