id,subclass,targetclass,name,quality,star,seat,sell,exchange,combine,iconId,warriorSignet,useFuncType,useFuncId,useFuncValue,timeOut,useDesc,pathwayId,suit,property,desc,camp,WeightFirst,boxUseSystemId,
6902,1,2,s==23|Gói Quà 3000 Lượt Thích,,,,,,1,1454,,10,6902,1,,s==6|Lễ Bao,,,,s==49|Mở ra nhận được Nguyên Bảo*100， Lệnh Tìm Thường*5,,,,
6903,1,2,s==23|Gói Quà 4000 Lượt Thích,,,,,,1,1454,,10,6903,1,,s==6|Lễ Bao,,,,s==49|Mở ra nhận được Nguyên Bảo*100， Lệnh Tìm Thường*5,,,,
6904,1,2,s==23|Gói Quà 5000 Lượt Thích,,,,,,1,1454,,10,6904,1,,s==6|Lễ Bao,,,,s==49|Mở ra nhận được Nguyên Bảo*100， Lệnh Tìm Thường*5,,,,
6905,1,2,s==23|Gói Quà 6000 Lượt Thích,,,,,,1,1454,,10,6905,1,,s==6|Lễ Bao,,,,s==50|Mở ra nhận được Nguyên Bảo*100， Lệnh Tìm Thường*10,,,,
6906,1,2,s==23|Gói Quà 7000 Lượt Thích,,,,,,1,1454,,10,6906,1,,s==6|Lễ Bao,,,,s==50|Mở ra nhận được Nguyên Bảo*100， Lệnh Tìm Thường*10,,,,
6907,1,2,s==23|Gói Quà 8000 Lượt Thích,,,,,,1,1454,,10,6907,1,,s==6|Lễ Bao,,,,s==50|Mở ra nhận được Nguyên Bảo*100， Lệnh Tìm Cao Cấp*2,,,,
6908,1,2,s==23|Gói Quà 9000 Lượt Thích,,,,,,1,1454,,10,6908,1,,s==6|Lễ Bao,,,,s==50|Mở ra nhận được Nguyên Bảo*100， Lệnh Tìm Cao Cấp*2,,,,
6909,1,2,s==24|Gói Quà 10000 Lượt Thích,,,,,,1,1454,,10,6909,1,,s==6|Lễ Bao,,,,s==50|Mở ra nhận được Nguyên Bảo*200， Lệnh Tìm Cao Cấp*3,,,,
6910,1,2,s==24|Gói Quà 12000 Lượt Thích,,,,,,1,1454,,10,6910,1,,s==6|Lễ Bao,,,,s==50|Mở ra nhận được Nguyên Bảo*200， Lệnh Tìm Cao Cấp*3,,,,
6911,1,2,s==24|Gói Quà 15000 Lượt Thích,,,,,,1,1454,,10,6911,1,,s==6|Lễ Bao,,,,s==50|Mở ra nhận được Nguyên Bảo*200， Lệnh Tìm Cao Cấp*3,,,,
6912,1,2,s==24|Gói Quà 18000 Lượt Thích,,,,,,1,1454,,10,6912,1,,s==6|Lễ Bao,,,,s==50|Mở ra nhận được Nguyên Bảo*200， Lệnh Tìm Cao Cấp*3,,,,
6913,1,2,s==24|Gói Quà 20000 Lượt Thích,,,,,,1,1454,,10,6913,1,,s==6|Lễ Bao,,,,s==50|Mở ra nhận được Nguyên Bảo*200， Lệnh Tìm Cao Cấp*3,,,,
6914,1,2,s==24|Gói Quà 23000 Lượt Thích,,,,,,1,1454,,10,6914,1,,s==6|Lễ Bao,,,,s==50|Mở ra nhận được Nguyên Bảo*200， Lệnh Tìm Cao Cấp*3,,,,
6915,1,2,s==24|Gói Quà 26000 Lượt Thích,,,,,,1,1454,,10,6915,1,,s==6|Lễ Bao,,,,s==50|Mở ra nhận được Nguyên Bảo*200， Lệnh Tìm Cao Cấp*3,,,,
6916,1,2,s==24|Gói Quà 30000 Lượt Thích,,,,,,1,1454,,10,6916,1,,s==6|Lễ Bao,,,,s==50|Mở ra nhận được Nguyên Bảo*200， Lệnh Tìm Cao Cấp*3,,,,
6917,1,2,s==24|Gói Quà 35000 Lượt Thích,,,,,,1,1454,,10,6917,1,,s==6|Lễ Bao,,,,s==50|Mở ra nhận được Nguyên Bảo*300， Lệnh Tìm Cao Cấp*5,,,,
6918,1,2,s==24|Gói Quà 40000 Lượt Thích,,,,,,1,1454,,10,6918,1,,s==6|Lễ Bao,,,,s==50|Mở ra nhận được Nguyên Bảo*400， Lệnh Tìm Cao Cấp*5,,,,
6919,1,2,s==24|Gói Quà 45000 Lượt Thích,,,,,,1,1454,,10,6919,1,,s==6|Lễ Bao,,,,s==50|Mở ra nhận được Nguyên Bảo*400， Lệnh Tìm Cao Cấp*5,,,,
6920,1,2,s==24|Gói Quà 50000 Lượt Thích,,,,,,1,1454,,10,6920,1,,s==6|Lễ Bao,,,,s==51|Mở ra nhận được Nguyên Bảo*500， Lệnh Tìm Cao Cấp*10,,,,
6921,1,2,s==25|Gói Quà Chia Sẻ Hằng Tuần,,,,,,1,1454,,10,6921,1,,s==6|Lễ Bao,,,,s==91|Mở ra nhận được Nguyên Bảo*100， 1 Triệu Đồng Bạc， 100，000 Kinh Nghiệm Tướng， 100 Đá Đột Phá,,,,
6922,1,2,s==19|Gói Quà Mời 5 Người,,,,,,1,1454,,10,6922,1,,s==6|Lễ Bao,,,,s==54|Mở ra nhận được Nguyên Bảo*50， Lệnh Đoạt Bảo Cao Cấp*1,,,,
6923,1,2,s==20|Gói Quà Mời 10 Người,,,,,,1,1454,,10,6923,1,,s==6|Lễ Bao,,,,s==54|Mở ra nhận được Nguyên Bảo*50， Lệnh Đoạt Bảo Cao Cấp*1,,,,
6924,1,2,s==20|Gói Quà Mời 20 Người,,,,,,1,1454,,10,6924,1,,s==6|Lễ Bao,,,,s==55|Mở ra nhận được Nguyên Bảo*100， Lệnh Đoạt Bảo Cao Cấp*2,,,,
6925,1,2,s==20|Gói Quà Mời 30 Người,,,,,,1,1454,,10,6925,1,,s==6|Lễ Bao,,,,s==55|Mở ra nhận được Nguyên Bảo*100， Lệnh Đoạt Bảo Cao Cấp*2,,,,
6926,1,2,s==20|Gói Quà Mời 40 Người,,,,,,1,1454,,10,6926,1,,s==6|Lễ Bao,,,,s==46|Mở ra nhận được Nguyên Bảo*200， Lệnh Tụ Hiền*2,,,,
6927,1,2,s==14|Gói Quà 0 Đồng,,,,,,1,1454,,10,6927,1,,s==6|Lễ Bao,,,,s==51|Mở ra nhận được 200 Nguyên Bảo， Lệnh Tìm Cao Cấp*10,,,,
6928,1,2,s==11|Gói Quà KNB,,,,,,,1454,,10,6928,1,,s==6|Lễ Bao,,,,s==46|Mở ra nhận được 200 Nguyên Bảo， Lệnh Tụ Hiền*3,,,,
4410,1,2,s==36|30_Bao Thư Hoạt Động Thần Binh Mới 4,5,,,,,,,,10,4410,1,,s==6|Lễ Bao,,,,,,,,
4411,1,2,s==36|68_Bao Thư Hoạt Động Thần Binh Mới 4,5,,,,,,,,10,4411,1,,s==6|Lễ Bao,,,,,,,,
4412,1,2,s==36|98_Bao Thư Hoạt Động Thần Binh Mới 4,5,,,,,,,,10,4412,1,,s==6|Lễ Bao,,,,,,,,
4413,1,2,s==37|198_Bao Thư Hoạt Động Thần Binh Mới 4,5,,,,,,,,10,4413,1,,s==6|Lễ Bao,,,,,,,,
4414,1,2,s==37|198_Bao Thư Hoạt Động Thần Binh Mới 4,5,,,,,,,,10,4414,1,,s==6|Lễ Bao,,,,,,,,
4415,1,2,s==37|328_Bao Thư Hoạt Động Thần Binh Mới 4,5,,,,,,,,10,4415,1,,s==6|Lễ Bao,,,,,,,,
4416,1,2,s==37|648_Bao Thư Hoạt Động Thần Binh Mới 4,5,,,,,,,,10,4416,1,,s==6|Lễ Bao,,,,,,,,
19613,19,,s==21|Thanh Danh Viễn Dương,5,,,,,,19613,,,,,,s==9|Xưng Hiệu,19613,,,s==66|Nhận được từ gói đổi mã ngoại tuyến， Sinh Mệnh +500、 Công Kích +50,,,,
19614,19,,s==17|Danh Dương Tứ Hải,5,,,,,,19614,,,,,,s==9|Xưng Hiệu,19614,,,s==66|Nhận được từ gói đổi mã ngoại tuyến， Sinh Mệnh +500、 Công Kích +50,,,,
19615,19,,s==17|Phú Khả Địch Quốc,5,,,,,,19615,,,,,,s==9|Xưng Hiệu,19615,,,s==66|Nhận được từ gói đổi mã ngoại tuyến， Sinh Mệnh +500、 Công Kích +50,,,,
19616,19,,s==26|Danh Hiệu Tùy Chỉnh 50 vạn,6,,,,,,19614,,,,,,,,,,s==147|Tích nạp 50 vạn nhận được， sau khi sử dụng， Chủ Công có thể tự do đặt tên danh hiệu。 kích hoạt sau， toàn bộ tướng tăng Sinh Mệnh +2%、 Công Kích +2%,,,,
19617,19,,s==27|Danh Hiệu Tùy Chỉnh 100 vạn,6,,,,,,19615,,,,,,s==9|Xưng Hiệu,,,,s==148|Tích nạp 100 vạn nhận được， sau khi sử dụng， Chủ Công có thể tự do đặt tên danh hiệu。 kích hoạt sau， toàn bộ tướng tăng Sinh Mệnh +3%、 Công Kích +3%,,,,
19720,1,,s==21|Thanh Danh Viễn Dương,5,,,,,,19613,,34,19613,,,s==9|Xưng Hiệu,19613,,,s==97|Nhận danh hiệu từ gói đổi mã ngoại tuyến， Sinh Mệnh +500、 Công Kích +50， nhận lại có thể nâng sao,,,,
19721,1,,s==17|Danh Dương Tứ Hải,5,,,,,,19614,,34,19614,,,s==9|Xưng Hiệu,19614,,,s==97|Nhận danh hiệu từ gói đổi mã ngoại tuyến， Sinh Mệnh +500、 Công Kích +50， nhận lại có thể nâng sao,,,,
19722,1,,s==17|Phú Khả Địch Quốc,5,,,,,,19615,,34,19615,,,s==9|Xưng Hiệu,19615,,,s==97|Nhận danh hiệu từ gói đổi mã ngoại tuyến， Sinh Mệnh +500、 Công Kích +50， nhận lại có thể nâng sao,,,,
4362,1,2,s==41|Danh Vọng Lẫy Lừng - Mã Đổi Thẻ Danh Hiệu,5,,,,,,,,10,4362,1,,s==6|Lễ Bao,,,,s==90|Mở ra nhận được： Danh Hiệu Thanh Danh Vãn Lương*1、 Lệnh Tìm Cao Cấp*5、 Thạch Ấn Tướng*1000,,,,
4363,1,2,s==49|Danh Xưng Lừng Danh Tứ Hải - Mã Đổi Thẻ Danh Hiệu,5,,,,,,,,10,4363,1,,s==6|Lễ Bao,,,,s==87|Mở ra nhận được： Danh Hiệu Danh Dương Tứ Hải*1、 Lệnh Tìm Cao Cấp*5、 Thạch Ấn Tướng*1000,,,,
4364,1,2,s==40|Phú Quý Địch Quốc - Mã Đổi Thẻ Danh Hiệu,5,,,,,,,,10,4364,1,,s==6|Lễ Bao,,,,s==87|Mở ra nhận được： Danh Hiệu Phú Khả Địch Quốc*1、 Lệnh Tìm Cao Cấp*5、 Thạch Ấn Tướng*1000,,,,
13737,1,10,s==26|Phẫn Tâm Di Kế (Vĩnh Hằng),5,,,,2|1083|50,,13737,,15,13027,1,,s==24|Mở khóa trang phục tướng,,,,s==245|Quách Gia giác tỉnh da， kỹ năng：【Kế Định Liêu Đông】đối gán【Thương Hàn】mục tiêu tất định chính xác， và bạo kích、 bạo thương thêm 20%。 ta phương tướng mỗi lần hành động hậu， có 35% xác suất cho địch phương ngẫu nhiên 1 tướng gán 1 tầng【Thương Hàn】,,10,,
4365,1,,s==26|Danh Hiệu Tùy Chỉnh·50 vạn,6,,,,,,19616,,35,19616,1,,s==19|Danh hiệu tùy chỉnh,,,,s==147|Tích nạp 50 vạn nhận được， sau khi sử dụng， Chủ Công có thể tự do đặt tên danh hiệu。 kích hoạt sau， toàn bộ tướng tăng Sinh Mệnh +2%、 Công Kích +2%,,,,
4366,1,,s==27|Danh Hiệu Tùy Chỉnh·100 vạn,6,,,,,,19617,,35,19617,1,,s==19|Danh hiệu tùy chỉnh,,,,s==148|Tích nạp 100 vạn nhận được， sau khi sử dụng， Chủ Công có thể tự do đặt tên danh hiệu。 kích hoạt sau， toàn bộ tướng tăng Sinh Mệnh +3%、 Công Kích +3%,,,,
6929,1,2,s==28|Gói Quà Đăng Ký Trước Google,,,,,,1,1454,,10,6929,1,,s==6|Lễ Bao,,,,s==47|Mở ra nhận được Nguyên Bảo*500， Lệnh Đoạt Bảo*9,,,,
71020,1,2,s==27|Gói Quà Ưu Đãi Hàng Tuần 12,,,,,,1,,,10,71020,1,,s==9|Rương báu,,,,,,,,
6870,12,,s==14|Xí ngầu thường,5,,,,,1,1205,,29,61,,,s==16|Hoạt động đạo cụ,6870,,,s==70|Có thể dùng trong hoạt động Tuần Hành Thịnh Thế của Đại Lễ Hoa Chương。,,,,
6871,12,,s==17|Xí ngầu hoàng kim,5,,,,,1,1206,,29,61,,,s==16|Hoạt động đạo cụ,6871,,,s==70|Có thể dùng trong hoạt động Tuần Hành Thịnh Thế của Đại Lễ Hoa Chương。,,,,
6930,1,2,s==17|Gói Quà Chia Sẻ 1,5,,,,,1,1454,,10,6930,1,,s==6|Lễ Bao,,,,s==56|Mở ra nhận được Mảnh 5 sao ngẫu nhiên*50， Nguyên Bảo*500,,,,
6931,1,2,s==19|Gói Quà Cộng Đồng 1,5,,,,,1,1454,,10,6931,1,,s==6|Lễ Bao,,,,s==72|Mở ra nhận được Lệnh Tìm Cao Cấp*5， Thạch Tiềm Năng*20， Đồng Tiền*500000,,,,
6932,1,2,s==18|Gói Quà Quốc Khánh,5,,,,,1,1454,,10,6932,1,,s==6|Lễ Bao,,,,s==55|Mở ra có thể nhận 聚贤令*2，Nguyên Bảo*500，Đồng Tiền*500000,,,,
6933,1,2,s==17|Gói Quà Khởi Động,5,,,,,1,1454,,10,6933,1,,s==6|Lễ Bao,,,,s==64|Mở ra có thể nhận 聚贤令*2，Mảnh 5 sao ngẫu nhiên*50，Đá Đột Phá*1000,,,,
6934,1,2,s==17|Gói Quà Chia Sẻ 2,5,,,,,1,1454,,10,6934,1,,s==6|Lễ Bao,,,,s==85|Mở ra có thể nhận Thường Tầm Vấn Lệnh*10，Tướng Ấn Thạch*50，Kinh Nghiệm Võ Tướng*10000,,,,
6935,1,2,s==18|Gói Quà Lời Nhắn 1,5,,,,,1,1454,,10,6935,1,,s==6|Lễ Bao,,,,s==71|Mở ra có thể nhận Thường Tầm Vấn Lệnh*5，Đá Đột Phá*388，Đồng Tiền*500000,,,,
6936,1,2,s==18|Gói Quà Lời Nhắn 2,5,,,,,1,1454,,10,6936,1,,s==6|Lễ Bao,,,,s==85|Mở ra có thể nhận Thường Tầm Vấn Lệnh*5，Tướng Ấn Thạch*388，Kinh Nghiệm Võ Tướng*50000,,,,
6937,1,2,s==18|Gói Quà Đoán Đáp 1,5,,,,,1,1454,,10,6937,1,,s==6|Lễ Bao,,,,s==85|Mở ra có thể nhận Thường Tầm Vấn Lệnh*5，Tướng Ấn Thạch*388，Kinh Nghiệm Võ Tướng*50000,,,,
6938,1,2,s==18|Gói Quà Đoán Đáp 2,5,,,,,1,1454,,10,6938,1,,s==6|Lễ Bao,,,,s==73|Mở ra có thể nhận Mảnh 4 sao ngẫu nhiên*60，Đá Đột Phá*388，Đồng Tiền*50000,,,,
6939,1,2,s==19|Gói Quà Cộng Đồng 2,5,,,,,1,1454,,10,6939,1,,s==6|Lễ Bao,,,,s==85|Mở ra có thể nhận Thường Tầm Vấn Lệnh*10，Tướng Ấn Thạch*50，Kinh Nghiệm Võ Tướng*10000,,,,
6940,1,2,s==16|Gói Quà Sáng Tác,5,,,,,1,1454,,10,6940,1,,s==6|Lễ Bao,,,,s==73|Mở ra có thể nhận Cao Cấp Tầm Vấn Lệnh*10，Nguyên Bảo*588，Đồng Tiền*500000,,,,
6941,1,2,s==17|Gói Quà Quân Đoàn,5,,,,,1,1454,,10,6941,1,,s==6|Lễ Bao,,,,s==85|Mở ra có thể nhận Thường Tầm Vấn Lệnh*10，Tướng Ấn Thạch*50，Kinh Nghiệm Võ Tướng*10000,,,,
6942,1,2,s==15|Gói Quà Thích 1,5,,,,,1,1454,,10,6942,1,,s==6|Lễ Bao,,,,s==73|Mở ra có thể nhận Cao Cấp Tầm Vấn Lệnh*10，Nguyên Bảo*588，Đồng Tiền*500000,,,,
6943,1,2,s==18|Gói Quà Đoán Đáp 3,5,,,,,1,1454,,10,6943,1,,s==6|Lễ Bao,,,,s==85|Mở ra có thể nhận Thường Tầm Vấn Lệnh*5，Tướng Ấn Thạch*388，Kinh Nghiệm Võ Tướng*50000,,,,
6944,1,2,s==15|Gói Quà Thích 2,5,,,,,1,1454,,10,6944,1,,s==6|Lễ Bao,,,,s==73|Mở ra có thể nhận Mảnh 4 sao ngẫu nhiên*60，Đá Đột Phá*388，Đồng Tiền*50000,,,,
6945,1,2,s==6|PK2022,5,,,,,1,1454,,10,6945,1,,s==6|Lễ Bao,,,,s==62|Mở ra có thể nhận 聚贤令*5，Cao Cấp Tầm Vấn Lệnh*10，Nguyên Bảo*888,,,,
13739,1,10,s==29|Vạn Nhẫn Thâm Hàn (Vĩnh Viễn),5,,,,,,13739,,15,13029,1,,s==24|Mở khóa trang phục tướng,,,,s==153|Trương Liêu chuyên thuộc da， vĩnh viễn hữu hiệu， sử dụng hậu khả dĩ cho Trương Liêu trang bị， tùng giải khóa tương ứng hình tượng và đầu tượng thiết lập。,,10,,
6872,1,,s==25|Lễ Bao Bất Ngờ Dịp Lễ Hội,5,,,,,1,6872,,10,6872,1,,s==6|Lễ Bao,,,,s==85|Mở ra có thể nhận：Cao Cấp Tầm Vấn Lệnh*10、Cao Cấp Đoạt Bảo Lệnh*2、Long Vận Câu Ngọc*3,,2,,
6873,1,,s==26|Lễ Bao Quý Hiếm Dịp Lễ Hội,6,,,,,1,6873,,10,6873,1,,s==6|Lễ Bao,,,,s==86|Mở ra có thể nhận：聚贤令*3、Cao Cấp Đoạt Bảo Lệnh*2、Long Vận Câu Ngọc*6、Mỹ Nhân Ngọc Bội*1,,2,,
6874,1,,s==15|U Điệp Bảo Châu,6,,,1|8|50000,,1,6874,,29,106,,,s==16|Hoạt động đạo cụ,1372,,,s==247|Dùng để tham gia hoạt động chiêu mộ trong U Linh Điệp Vũ，có cơ hội nhận Ma·Quan Ngân Bình cùng nhiều phần thưởng phong phú。 Vật phẩm này là vật phẩm giới hạn thời gian，sau khi hoạt động kết thúc sẽ mất hiệu lực，có thể đổi lấy Cao Cấp Tầm Vấn Lệnh。,,,,
6875,12,,s==16|U Điệp Tích Phân,5,,,1|8|10000,,1,6875,,29,105,,,s==16|Hoạt động đạo cụ,1373,,,s==96|Điểm hoạt động thu được từ thử thách U Điệp，có thể dùng để đổi vật phẩm trong cửa hàng hoạt động,,,,
6876,1,,s==19|Quách Nữ Vương Mảnh,5,,,2|1080|20,,1,11512,,32,1153,7,,s==17|Mỹ nhân hợp thành,,,,s==81|7 mảnh Quách Nữ Vương có thể hợp thành một Quách Nữ Vương，mảnh thừa có thể bán đi,,10,,
13740,1,10,s==27|Tuyết Ủng U Lan (Vĩnh Viễn),5,,,,,,13740,,15,13030,1,,s==24|Mở khóa trang phục tướng,,,,s==147|Đại Kiều chuyên thuộc da， vĩnh viễn hữu hiệu， sử dụng hậu khả dĩ cho Đại Kiều trang bị， tùng giải khóa tương ứng hình tượng và đầu tượng thiết lập。,,10,,
6946,1,2,s==14|Bao Thư 60 KNB,5,,,,,1,1454,,10,6946,1,,s==6|Lễ Bao,,,,,,,,
6947,1,2,s==15|Bao Thư 120 KNB,5,,,,,1,1454,,10,6947,1,,s==6|Lễ Bao,,,,,,,,
6948,1,2,s==15|Bao Thư 180 KNB,5,,,,,1,1454,,10,6948,1,,s==6|Lễ Bao,,,,,,,,
6949,1,2,s==15|Bao Thư 300 KNB,5,,,,,1,1454,,10,6949,1,,s==6|Lễ Bao,,,,,,,,
6950,1,2,s==15|Bao Thư 500 KNB,5,,,,,1,1454,,10,6950,1,,s==6|Lễ Bao,,,,,,,,
6951,1,2,s==15|Bao Thư 600 KNB,5,,,,,1,1454,,10,6951,1,,s==6|Lễ Bao,,,,,,,,
6952,1,2,s==15|Bao Thư 680 KNB,5,,,,,1,1454,,10,6952,1,,s==6|Lễ Bao,,,,,,,,
6953,1,2,s==15|Bao Thư 980 KNB,5,,,,,1,1454,,10,6953,1,,s==6|Lễ Bao,,,,,,,,
6954,1,2,s==16|Bao Thư 1180 KNB,5,,,,,1,1454,,10,6954,1,,s==6|Lễ Bao,,,,,,,,
6955,1,2,s==16|Bao Thư 1280 KNB,5,,,,,1,1454,,10,6955,1,,s==6|Lễ Bao,,,,,,,,
6956,1,2,s==16|Bao Thư 1980 KNB,5,,,,,1,1454,,10,6956,1,,s==6|Lễ Bao,,,,,,,,
6957,1,2,s==16|Bao Thư 3280 KNB,5,,,,,1,1454,,10,6957,1,,s==6|Lễ Bao,,,,,,,,
6958,1,2,s==16|Bao Thư 4480 KNB,5,,,,,1,1454,,10,6958,1,,s==6|Lễ Bao,,,,,,,,
6959,1,2,s==16|Bao Thư 6480 KNB,5,,,,,1,1454,,10,6959,1,,s==6|Lễ Bao,,,,,,,,
19618,19,,s==19|Kiếm Quyết Càn Khôn,6,,,,,,19618,,,,,,s==9|Xưng Hiệu,19618,,,s==129|Xếp hạng 1% đầu trong Quyết Chiến Chi Đỉnh nhận được，kích hoạt sau toàn bộ võ tướng công kích +3%、Sinh Mệnh +3%，hiệu lực 15 ngày。,,,,
19619,19,,s==20|Quyết Thắng Thiên Lý,5,,,,,,19619,,,,,,s==9|Xưng Hiệu,19619,,,s==128|Xếp hạng 2%-3% trong Quyết Chiến Chi Đỉnh nhận được，kích hoạt sau toàn bộ võ tướng công kích +2%、Sinh Mệnh +2%，hiệu lực 15 ngày。,,,,
19620,19,,s==20|Lâm Phong Quyết Địch,5,,,,,,19620,,,,,,s==9|Xưng Hiệu,19620,,,s==128|Xếp hạng 4%-5% trong Quyết Chiến Chi Đỉnh nhận được，kích hoạt sau toàn bộ võ tướng công kích +1%、Sinh Mệnh +1%，hiệu lực 15 ngày。,,,,
6877,1,,s==20|Hộp Nguyên Liệu Hiếm,5,,,,,1,1527,,12,111,1,,s==15|Gói nguyên liệu,,,,s==41|Mở ra có thể tự chọn một nguyên liệu hiếm,,2,,
6878,1,,s==24|Hộp Nguyên Liệu Quý Hiếm,6,,,,,1,1532,,12,112,1,,s==15|Gói nguyên liệu,,,,s==50|Mở ra có thể tự chọn một loại nguyên liệu quý hiếm,,2,,
6879,12,,s==14|Xí ngầu thường,5,,,,,1,1205,,,,,,s==16|Hoạt động đạo cụ,6879,,,s==59|Có thể dùng trong trò chơi Đại Hưng Thịnh mừng kỷ niệm năm。,,,,
6880,12,,s==17|Xí ngầu hoàng kim,6,,,,,1,1206,,,,,,s==16|Hoạt động đạo cụ,6880,,,s==59|Có thể dùng trong trò chơi Đại Hưng Thịnh mừng kỷ niệm năm。,,,,
6881,12,,s==10|Ngân Phiếu,5,,,,,1,27000024,,,,,,s==16|Hoạt động đạo cụ,6881,,,s==59|Có thể dùng trong trò chơi Đại Hưng Thịnh mừng kỷ niệm năm。,,,,
6882,12,20,s==18|Hoàng Kim Tài Thần,6,,,,,1,27000004,,,,,,s==16|Hoạt động đạo cụ,6882,,,s==105|Tượng Thần Tài tăng cường tài vận，truyền rằng chủ nhân trước kia chán ngấy việc kiếm tiền mới truyền lại。,,,,
6883,12,20,s==19|Kim Vân Phương Đỉnh,6,,,,,1,27000005,,,,,,s==16|Hoạt động đạo cụ,6883,,,s==122|Kim Đỉnh trông bình thường，thực ra chứa trời đất bí ẩn，nghe nói người có duyên chỉ cần đưa tay vào，lấy được tiền trong đó!,,,,
6884,12,20,s==11|Như Ý Hồ Lô,6,,,,,1,27000006,,,,,,s==16|Hoạt động đạo cụ,6884,,,s==122|Vật trang trí hình hồ lô nhỏ xinh，vì đồng âm “Phúc Lộc” nên mang ý nghĩa tốt đẹp，rất được giới quan lại quý tộc ưa chuộng。,,,,
6885,12,20,s==16|Càn Khôn Bảo Đái,6,,,,,1,6885,,,,,,s==16|Hoạt động đạo cụ,6885,,,s==154|Đồ chơi trẻ em chế tác theo mẫu thần khí cổ đại，thường dùng để bốc thăm cho trẻ sơ sinh。không chỉ hình dáng đẹp mắt，mà còn có giá trị thực dụng không nhỏ。,,,,
6886,12,20,s==15|Mã Tráp Phi Yến,5,,,,,1,6886,,,,,,s==16|Hoạt động đạo cụ,6886,,,s==105|Cổ vật khai quật bằng vàng，tượng mã phi trên phi yến rất kỳ lạ，nghe nói là món thời thượng thời Đông Hán!,,,,
6887,12,20,s==20|Bích Luân Ngọc Tường,5,,,,,1,6887,,,,,,s==16|Hoạt động đạo cụ,6887,,,s==113|Rượu sành cổ điển chạm khắc bằng ngọc thuần，nghe nói chỉ cần đổ nước trong vào sẽ thành rượu ngọt mát tinh khiết。,,,,
6888,12,20,s==19|Tiếu Diện Ngọc Phật,5,,,,,1,6888,,,,,,s==16|Hoạt động đạo cụ,6888,,,s==113|Phật Di Lặc ngọc bích trắng chạm khắc tinh xảo。ý nghĩa phúc lớn lượng nhiều，tấm lòng rộng lớn，thường cười vui vẻ。,,,,
6889,12,20,s==18|Phỉ Thúy Bạch Thái,5,,,,,1,6889,,,,,,s==16|Hoạt động đạo cụ,6889,,,s==155|Bắp cải ngọc chạm khắc，đồng âm “Ngộ Bách Tài”，nghĩa là trăm tài tụ hội。cũng có ý nghĩa làm nên sự nghiệp từ tay trắng，phú quý một phương，rạng danh tổ tông。,,,,
6890,12,20,s==16|Bích Thanh Như Ý,5,,,,,1,6890,,,,,,s==16|Hoạt động đạo cụ,6890,,,s==128|Thanh cao như ý dáng vẻ，nay thường dùng để trưng bày sưu tầm，nhưng tên gốc là “Sao Trượng”。mục đích chế tác là để tiện gãi ngứa。,,,,
6891,12,20,s==16|Lưu Vân Hoàn Bội,5,,,,,1,6891,,,,,,s==16|Hoạt động đạo cụ,6891,,,s==104|Ngọc bội tròn khắc họa tiết lưu vân，ý nghĩa an lành thái hòa，thường dùng làm bùa hộ thân loại kinh điển。,,,,
6892,12,20,s==17|Đông Thanh Vân Dụ,4,,,,,1,6892,,,,,,s==16|Hoạt động đạo cụ,6892,,,s==120|Bình hoa men mây hiện vẻ đẹp trở về cội nguồn。thân bình thanh nhã càng thêm cổ điển thanh lịch，gây thương nhớ không rời。,,,,
6893,12,20,s==17|Tuyết Lý Hồng Mai,4,,,,,1,6893,,,,,,s==16|Hoạt động đạo cụ,6893,,,s==135|Chế tác bằng kỹ nghệ men tinh xảo，họa tiết mai hồng thanh nhã càng thêm tao nhã，nếu dùng cành đào trang trí càng thêm hài hòa tuyệt mỹ。,,,,
6894,12,20,s==15|Dạ Yến Văn Đăng,4,,,,,1,6894,,,,,,s==16|Hoạt động đạo cụ,6894,,,s==154|Truyền rằng là vật dụng dùng trong yến tiệc đêm của hoàng tộc triều trước，họa tiết trên đó ghi lại phong tục yến tiệc năm xưa，có giá trị nhân văn cao quý。,,,,
6895,12,20,s==18|Thanh Hoa Tràn Chi,4,,,,,1,6895,,,,,,s==16|Hoạt động đạo cụ,6895,,,s==122|Đồ sứ hoa lam trông bình thường，nhưng là tác phẩm độc bản của danh gia，thân bình điểm lá xanh dường như tràn đầy sắc xuân。,,,,
6896,12,20,s==18|Ngũ Cốc Phong Đăng,4,,,,,1,6896,,,,,,s==16|Hoạt động đạo cụ,6896,,,s==104|Đồ tinh xảo phát hiện trong mộ cổ，nghe nói khi tìm thấy trong bát còn có cơm trắng tinh，thật là kỳ tích。,,,,
6897,12,20,s==18|Chiêu Tài Tiến Bảo,4,,,,,1,6897,,,,,,s==16|Hoạt động đạo cụ,6897,,,s==117|Vàng thỏi khổng lồ dáng vẻ bí ẩn，nghe nói nếu nhìn chằm chằm vào mắt mèo chiêu tài sẽ cảm nhận được khí vị triết học。,,,,
6898,12,20,s==17|Sơn Lâm Đồng Tịch,3,,,,,1,6898,,,,,,s==16|Hoạt động đạo cụ,6898,,,s==123|Vẽ cảnh trẻ nhỏ vui đùa bằng men hoa lam，hiện rõ nét hồn nhiên trẻ thơ。thực ra là đồ gốm dùng làm ghế cho gia đình giàu có。,,,,
