id,type,skinId,name,lv,backoff-type-1,backoff-id-1,backoff-value-1,consumes-type-1,consumes-id-1,consumes-value-1,StrongFun-type-1,StrongFun-way-1,StrongFun-value-1,StrongFun-type-2,StrongFun-way-2,StrongFun-value-2,StrongFun-type-3,StrongFun-way-3,StrongFun-value-3,StrongFun-type-4,StrongFun-way-4,StrongFun-value-4,StrongHpfull,StrongAtkfull,fullScaleArmature,fullScaleArmatureNmae,fullScaleArmatureIdle,fullScaleArmatureIdleName,StrongAllFun-type-1,StrongAllFun-way-1,StrongAllFun-value-1,StrongAllFun-type-2,StrongAllFun-way-2,StrongAllFun-value-2,
493,1,13052,s==4|赤焰风暴,18,2,1026,372,2,1026,78,4,0,5,,,,,,,,,,,,25504005,s==4|show,255040501,s==4|idle,,,,,,,
494,1,13052,s==4|赤焰风暴,19,2,1026,422,2,1026,84,1,1,100,,,,,,,,,,,,25504005,s==4|show,255040501,s==4|idle,,,,,,,
495,1,13052,s==4|赤焰风暴,20,2,1026,480,2,1026,96,2,1,100,,,,,,,,,,,,25504005,s==8|show_max,255040500,s==8|idle_max,,,,,,,
496,1,13053,s==4|末日飓风,1,2,1026,6,2,1026,10,1,1,100,,,,,,,,,,,,25515005,s==4|show,255150201,s==4|idle,,,,,,,
497,1,13053,s==4|末日飓风,2,2,1026,13,2,1026,12,2,1,100,,,,,,,,,,,,25515005,s==4|show,255150201,s==4|idle,,,,,,,
498,1,13053,s==4|末日飓风,3,2,1026,21,2,1026,14,3,1,100,,,,,,,,,,,,25515005,s==4|show,255150201,s==4|idle,,,,,,,
499,1,13053,s==4|末日飓风,4,2,1026,31,2,1026,16,4,0,3,,,,,,,,,,,,25515005,s==4|show,255150201,s==4|idle,,,,,,,
500,1,13053,s==4|末日飓风,5,2,1026,43,2,1026,20,1,1,100,,,,,,,,,,,,25515005,s==4|show,255150201,s==4|idle,,,,,,,
501,1,13053,s==4|末日飓风,6,2,1026,55,2,1026,20,2,1,100,,,,,,,,,,,,25515005,s==4|show,255150201,s==4|idle,,,,,,,
502,1,13053,s==4|末日飓风,7,2,1026,68,2,1026,22,3,1,200,,,,,,,,,,,,25515005,s==4|show,255150201,s==4|idle,,,,,,,
503,1,13053,s==4|末日飓风,8,2,1026,84,2,1026,26,4,0,4,,,,,,,,,,,,25515005,s==4|show,255150201,s==4|idle,,,,,,,
504,1,13053,s==4|末日飓风,9,2,1026,100,2,1026,28,1,1,100,,,,,,,,,,,,25515005,s==4|show,255150201,s==4|idle,,,,,,,
505,1,13053,s==4|末日飓风,10,2,1026,120,2,1026,32,2,1,100,,,,,,,,,,,,25515005,s==4|show,255150201,s==4|idle,,,,,,,
506,1,13053,s==4|末日飓风,11,2,1026,140,2,1026,34,1,1,100,,,,,,,,,,,,25515005,s==4|show,255150201,s==4|idle,,,,,,,
507,1,13053,s==4|末日飓风,12,2,1026,163,2,1026,38,2,1,100,,,,,,,,,,,,25515005,s==4|show,255150201,s==4|idle,,,,,,,
508,1,13053,s==4|末日飓风,13,2,1026,188,2,1026,42,3,1,100,,,,,,,,,,,,25515005,s==4|show,255150201,s==4|idle,,,,,,,
509,1,13053,s==4|末日飓风,14,2,1026,217,2,1026,48,4,0,3,,,,,,,,,,,,25515005,s==4|show,255150201,s==4|idle,,,,,,,
510,1,13053,s==4|末日飓风,15,2,1026,249,2,1026,54,1,1,100,,,,,,,,,,,,25515005,s==4|show,255150201,s==4|idle,,,,,,,
511,1,13053,s==4|末日飓风,16,2,1026,285,2,1026,60,2,1,100,,,,,,,,,,,,25515005,s==4|show,255150201,s==4|idle,,,,,,,
512,1,13053,s==4|末日飓风,17,2,1026,325,2,1026,66,3,1,200,,,,,,,,,,,,25515005,s==4|show,255150201,s==4|idle,,,,,,,
513,1,13053,s==4|末日飓风,18,2,1026,372,2,1026,78,4,0,5,,,,,,,,,,,,25515005,s==4|show,255150201,s==4|idle,,,,,,,
514,1,13053,s==4|末日飓风,19,2,1026,422,2,1026,84,1,1,100,,,,,,,,,,,,25515005,s==4|show,255150201,s==4|idle,,,,,,,
515,1,13053,s==4|末日飓风,20,2,1026,480,2,1026,96,2,1,100,,,,,,,,,,,,25515005,s==8|show_max,255150201,s==8|idle_max,,,,,,,
516,1,13054,s==4|碧玉武圣,1,2,1026,6,2,1026,10,1,1,100,,,,,,,,,,,,24505505,s==4|show,245050501,s==4|idle,,,,,,,
517,1,13054,s==4|碧玉武圣,2,2,1026,13,2,1026,12,2,1,100,,,,,,,,,,,,24505505,s==4|show,245050501,s==4|idle,,,,,,,
518,1,13054,s==4|碧玉武圣,3,2,1026,21,2,1026,14,3,1,100,,,,,,,,,,,,24505505,s==4|show,245050501,s==4|idle,,,,,,,
519,1,13054,s==4|碧玉武圣,4,2,1026,31,2,1026,16,4,0,3,,,,,,,,,,,,24505505,s==4|show,245050501,s==4|idle,,,,,,,
520,1,13054,s==4|碧玉武圣,5,2,1026,43,2,1026,20,1,1,100,,,,,,,,,,,,24505505,s==4|show,245050501,s==4|idle,,,,,,,
521,1,13054,s==4|碧玉武圣,6,2,1026,55,2,1026,20,2,1,100,,,,,,,,,,,,24505505,s==4|show,245050501,s==4|idle,,,,,,,
522,1,13054,s==4|碧玉武圣,7,2,1026,68,2,1026,22,3,1,200,,,,,,,,,,,,24505505,s==4|show,245050501,s==4|idle,,,,,,,
523,1,13054,s==4|碧玉武圣,8,2,1026,84,2,1026,26,4,0,4,,,,,,,,,,,,24505505,s==4|show,245050501,s==4|idle,,,,,,,
524,1,13054,s==4|碧玉武圣,9,2,1026,100,2,1026,28,1,1,100,,,,,,,,,,,,24505505,s==4|show,245050501,s==4|idle,,,,,,,
525,1,13054,s==4|碧玉武圣,10,2,1026,120,2,1026,32,2,1,100,,,,,,,,,,,,24505505,s==4|show,245050501,s==4|idle,,,,,,,
526,1,13054,s==4|碧玉武圣,11,2,1026,140,2,1026,34,1,1,100,,,,,,,,,,,,24505505,s==4|show,245050501,s==4|idle,,,,,,,
527,1,13054,s==4|碧玉武圣,12,2,1026,163,2,1026,38,2,1,100,,,,,,,,,,,,24505505,s==4|show,245050501,s==4|idle,,,,,,,
528,1,13054,s==4|碧玉武圣,13,2,1026,188,2,1026,42,3,1,100,,,,,,,,,,,,24505505,s==4|show,245050501,s==4|idle,,,,,,,
529,1,13054,s==4|碧玉武圣,14,2,1026,217,2,1026,48,4,0,3,,,,,,,,,,,,24505505,s==4|show,245050501,s==4|idle,,,,,,,
530,1,13054,s==4|碧玉武圣,15,2,1026,249,2,1026,54,1,1,100,,,,,,,,,,,,24505505,s==4|show,245050501,s==4|idle,,,,,,,
531,1,13054,s==4|碧玉武圣,16,2,1026,285,2,1026,60,2,1,100,,,,,,,,,,,,24505505,s==4|show,245050501,s==4|idle,,,,,,,
532,1,13054,s==4|碧玉武圣,17,2,1026,325,2,1026,66,3,1,200,,,,,,,,,,,,24505505,s==4|show,245050501,s==4|idle,,,,,,,
533,1,13054,s==4|碧玉武圣,18,2,1026,372,2,1026,78,4,0,5,,,,,,,,,,,,24505505,s==4|show,245050501,s==4|idle,,,,,,,
534,1,13054,s==4|碧玉武圣,19,2,1026,422,2,1026,84,1,1,100,,,,,,,,,,,,24505505,s==4|show,245050501,s==4|idle,,,,,,,
535,1,13054,s==4|碧玉武圣,20,2,1026,480,2,1026,96,2,1,100,,,,,,,,,,,,24505505,s==8|show_max,245050501,s==8|idle_max,,,,,,,
536,2,13056,s==4|荒古霸尊,1,2,1083,50,2,1083,50,1,1,100,2,1,100,3,1,100,4,0,3,101,11,25502180,s==4|show,255021801,s==4|idle,,,,,,,
537,2,13056,s==4|荒古霸尊,2,2,1083,100,2,1083,50,1,1,100,2,1,100,3,1,100,4,0,3,101,11,25502180,s==4|show,255021801,s==4|idle,,,,,,,
538,2,13056,s==4|荒古霸尊,3,2,1083,150,2,1083,50,1,1,100,2,1,100,3,1,100,4,0,3,101,11,25502180,s==4|show,255021801,s==4|idle,,,,,,,
539,2,13056,s==4|荒古霸尊,4,2,1083,200,2,1083,50,1,1,100,2,1,100,3,1,100,4,0,3,101,11,25502180,s==4|show,255021801,s==4|idle,,,,,,,
540,2,13056,s==4|荒古霸尊,5,2,1083,250,2,1083,50,1,1,100,2,1,100,3,1,100,4,0,3,101,11,25502180,s==8|show_max,255021801,s==8|idle_max,,,,,,,
541,1,13057,s==4|碧玉武圣,1,2,1026,6,2,1026,10,1,1,100,,,,,,,,,,,,24505005,s==4|show,225040301,s==4|idle,,,,,,,
542,1,13057,s==4|碧玉武圣,2,2,1026,13,2,1026,12,2,1,100,,,,,,,,,,,,24505005,s==4|show,225040301,s==4|idle,,,,,,,
543,1,13057,s==4|碧玉武圣,3,2,1026,21,2,1026,14,3,1,100,,,,,,,,,,,,24505005,s==4|show,225040301,s==4|idle,,,,,,,
544,1,13057,s==4|碧玉武圣,4,2,1026,31,2,1026,16,4,0,3,,,,,,,,,,,,24505005,s==4|show,225040301,s==4|idle,,,,,,,
545,1,13057,s==4|碧玉武圣,5,2,1026,43,2,1026,20,1,1,100,,,,,,,,,,,,24505005,s==4|show,225040301,s==4|idle,,,,,,,
546,1,13057,s==4|碧玉武圣,6,2,1026,55,2,1026,20,2,1,100,,,,,,,,,,,,24505005,s==4|show,225040301,s==4|idle,,,,,,,
547,1,13057,s==4|碧玉武圣,7,2,1026,68,2,1026,22,3,1,200,,,,,,,,,,,,24505005,s==4|show,225040301,s==4|idle,,,,,,,
548,1,13057,s==4|碧玉武圣,8,2,1026,84,2,1026,26,4,0,4,,,,,,,,,,,,24505005,s==4|show,225040301,s==4|idle,,,,,,,
549,1,13057,s==4|碧玉武圣,9,2,1026,100,2,1026,28,1,1,100,,,,,,,,,,,,24505005,s==4|show,225040301,s==4|idle,,,,,,,
550,1,13057,s==4|碧玉武圣,10,2,1026,120,2,1026,32,2,1,100,,,,,,,,,,,,24505005,s==4|show,225040301,s==4|idle,,,,,,,
551,1,13057,s==4|碧玉武圣,11,2,1026,140,2,1026,34,1,1,100,,,,,,,,,,,,24505005,s==4|show,225040301,s==4|idle,,,,,,,
552,1,13057,s==4|碧玉武圣,12,2,1026,163,2,1026,38,2,1,100,,,,,,,,,,,,24505005,s==4|show,225040301,s==4|idle,,,,,,,
553,1,13057,s==4|碧玉武圣,13,2,1026,188,2,1026,42,3,1,100,,,,,,,,,,,,24505005,s==4|show,225040301,s==4|idle,,,,,,,
554,1,13057,s==4|碧玉武圣,14,2,1026,217,2,1026,48,4,0,3,,,,,,,,,,,,24505005,s==4|show,225040301,s==4|idle,,,,,,,
555,1,13057,s==4|碧玉武圣,15,2,1026,249,2,1026,54,1,1,100,,,,,,,,,,,,24505005,s==4|show,225040301,s==4|idle,,,,,,,
556,1,13057,s==4|碧玉武圣,16,2,1026,285,2,1026,60,2,1,100,,,,,,,,,,,,24505005,s==4|show,225040301,s==4|idle,,,,,,,
557,1,13057,s==4|碧玉武圣,17,2,1026,325,2,1026,66,3,1,200,,,,,,,,,,,,24505005,s==4|show,225040301,s==4|idle,,,,,,,
558,1,13057,s==4|碧玉武圣,18,2,1026,372,2,1026,78,4,0,5,,,,,,,,,,,,24505005,s==4|show,225040301,s==4|idle,,,,,,,
559,1,13057,s==4|碧玉武圣,19,2,1026,422,2,1026,84,1,1,100,,,,,,,,,,,,24505005,s==4|show,225040301,s==4|idle,,,,,,,
560,1,13057,s==4|碧玉武圣,20,2,1026,480,2,1026,96,2,1,100,,,,,,,,,,,,24505005,s==8|show_max,225040301,s==8|idle_max,,,,,,,
561,2,13058,s==4|枢月天傀,1,2,1083,50,2,1083,50,1,1,100,2,1,100,3,1,100,4,0,3,101,11,2251520,s==4|show,22515201,s==4|idle,,,,,,,
562,2,13058,s==4|枢月天傀,2,2,1083,100,2,1083,50,1,1,100,2,1,100,3,1,100,4,0,3,101,11,2251520,s==4|show,22515201,s==4|idle,,,,,,,
563,2,13058,s==4|枢月天傀,3,2,1083,150,2,1083,50,1,1,100,2,1,100,3,1,100,4,0,3,101,11,2251520,s==4|show,22515201,s==4|idle,,,,,,,
564,2,13058,s==4|枢月天傀,4,2,1083,200,2,1083,50,1,1,100,2,1,100,3,1,100,4,0,3,101,11,2251520,s==4|show,22515201,s==4|idle,,,,,,,
565,2,13058,s==4|枢月天傀,5,2,1083,250,2,1083,50,1,1,100,2,1,100,3,1,100,4,0,3,101,11,2251520,s==8|show_max,22515201,s==8|idle_max,,,,,,,
566,4,13059,s==4|夏日丽影,1,2,1026,10,2,1026,10,,,,,,,,,,,,,,,24510002,s==4|show,245100201,s==4|idle,1,1,20,2,1,0,
567,4,13059,s==4|夏日丽影,2,2,1026,22,2,1026,12,,,,,,,,,,,,,,,24510002,s==4|show,245100201,s==4|idle,1,1,0,2,1,20,
568,4,13059,s==4|夏日丽影,3,2,1026,36,2,1026,14,,,,,,,,,,,,,,,24510002,s==4|show,245100201,s==4|idle,1,1,20,2,1,0,
569,4,13059,s==4|夏日丽影,4,2,1026,52,2,1026,16,,,,,,,,,,,,,,,24510002,s==4|show,245100201,s==4|idle,1,1,0,2,1,20,
570,4,13059,s==4|夏日丽影,5,2,1026,72,2,1026,20,,,,,,,,,,,,,,,24510002,s==4|show,245100201,s==4|idle,1,1,20,2,1,0,
571,4,13059,s==4|夏日丽影,6,2,1026,92,2,1026,20,,,,,,,,,,,,,,,24510002,s==4|show,245100201,s==4|idle,1,1,0,2,1,20,
572,4,13059,s==4|夏日丽影,7,2,1026,114,2,1026,22,,,,,,,,,,,,,,,24510002,s==4|show,245100201,s==4|idle,1,1,20,2,1,0,
573,4,13059,s==4|夏日丽影,8,2,1026,140,2,1026,26,,,,,,,,,,,,,,,24510002,s==4|show,245100201,s==4|idle,1,1,0,2,1,20,
574,4,13059,s==4|夏日丽影,9,2,1026,168,2,1026,28,,,,,,,,,,,,,,,24510002,s==4|show,245100201,s==4|idle,1,1,20,2,1,0,
575,4,13059,s==4|夏日丽影,10,2,1026,200,2,1026,32,,,,,,,,,,,,,,,24510002,s==4|show,245100201,s==4|idle,1,1,0,2,1,20,
576,4,13059,s==4|夏日丽影,11,2,1026,234,2,1026,34,,,,,,,,,,,,,,,24510002,s==4|show,245100201,s==4|idle,1,1,20,2,1,0,
577,4,13059,s==4|夏日丽影,12,2,1026,272,2,1026,38,,,,,,,,,,,,,,,24510002,s==4|show,245100201,s==4|idle,1,1,0,2,1,20,
578,4,13059,s==4|夏日丽影,13,2,1026,314,2,1026,42,,,,,,,,,,,,,,,24510002,s==4|show,245100201,s==4|idle,1,1,20,2,1,0,
579,4,13059,s==4|夏日丽影,14,2,1026,362,2,1026,48,,,,,,,,,,,,,,,24510002,s==4|show,245100201,s==4|idle,1,1,0,2,1,20,
580,4,13059,s==4|夏日丽影,15,2,1026,416,2,1026,54,,,,,,,,,,,,,,,24510002,s==4|show,245100201,s==4|idle,1,1,20,2,1,0,
581,4,13059,s==4|夏日丽影,16,2,1026,476,2,1026,60,,,,,,,,,,,,,,,24510002,s==4|show,245100201,s==4|idle,1,1,0,2,1,20,
582,4,13059,s==4|夏日丽影,17,2,1026,542,2,1026,66,,,,,,,,,,,,,,,24510002,s==4|show,245100201,s==4|idle,1,1,20,2,1,0,
583,4,13059,s==4|夏日丽影,18,2,1026,620,2,1026,78,,,,,,,,,,,,,,,24510002,s==4|show,245100201,s==4|idle,1,1,0,2,1,20,
584,4,13059,s==4|夏日丽影,19,2,1026,704,2,1026,84,,,,,,,,,,,,,,,24510002,s==4|show,245100201,s==4|idle,1,1,20,2,1,0,
585,4,13059,s==4|夏日丽影,20,2,1026,800,2,1026,96,,,,,,,,,,,,,,,24510002,s==8|show_max,245100201,s==8|idle_max,1,1,0,2,1,20,
586,4,13060,s==4|仲夏之梦,1,2,1026,10,2,1026,10,,,,,,,,,,,,,,,25509002,s==4|show,255090201,s==4|idle,1,1,20,2,1,0,
587,4,13060,s==4|仲夏之梦,2,2,1026,22,2,1026,12,,,,,,,,,,,,,,,25509002,s==4|show,255090201,s==4|idle,1,1,0,2,1,20,
588,4,13060,s==4|仲夏之梦,3,2,1026,36,2,1026,14,,,,,,,,,,,,,,,25509002,s==4|show,255090201,s==4|idle,1,1,20,2,1,0,
589,4,13060,s==4|仲夏之梦,4,2,1026,52,2,1026,16,,,,,,,,,,,,,,,25509002,s==4|show,255090201,s==4|idle,1,1,0,2,1,20,
590,4,13060,s==4|仲夏之梦,5,2,1026,72,2,1026,20,,,,,,,,,,,,,,,25509002,s==4|show,255090201,s==4|idle,1,1,20,2,1,0,
591,4,13060,s==4|仲夏之梦,6,2,1026,92,2,1026,20,,,,,,,,,,,,,,,25509002,s==4|show,255090201,s==4|idle,1,1,0,2,1,20,
592,4,13060,s==4|仲夏之梦,7,2,1026,114,2,1026,22,,,,,,,,,,,,,,,25509002,s==4|show,255090201,s==4|idle,1,1,20,2,1,0,
593,4,13060,s==4|仲夏之梦,8,2,1026,140,2,1026,26,,,,,,,,,,,,,,,25509002,s==4|show,255090201,s==4|idle,1,1,0,2,1,20,
594,4,13060,s==4|仲夏之梦,9,2,1026,168,2,1026,28,,,,,,,,,,,,,,,25509002,s==4|show,255090201,s==4|idle,1,1,20,2,1,0,
595,4,13060,s==4|仲夏之梦,10,2,1026,200,2,1026,32,,,,,,,,,,,,,,,25509002,s==4|show,255090201,s==4|idle,1,1,0,2,1,20,
596,4,13060,s==4|仲夏之梦,11,2,1026,234,2,1026,34,,,,,,,,,,,,,,,25509002,s==4|show,255090201,s==4|idle,1,1,20,2,1,0,
597,4,13060,s==4|仲夏之梦,12,2,1026,272,2,1026,38,,,,,,,,,,,,,,,25509002,s==4|show,255090201,s==4|idle,1,1,0,2,1,20,
598,4,13060,s==4|仲夏之梦,13,2,1026,314,2,1026,42,,,,,,,,,,,,,,,25509002,s==4|show,255090201,s==4|idle,1,1,20,2,1,0,
599,4,13060,s==4|仲夏之梦,14,2,1026,362,2,1026,48,,,,,,,,,,,,,,,25509002,s==4|show,255090201,s==4|idle,1,1,0,2,1,20,
600,4,13060,s==4|仲夏之梦,15,2,1026,416,2,1026,54,,,,,,,,,,,,,,,25509002,s==4|show,255090201,s==4|idle,1,1,20,2,1,0,
601,4,13060,s==4|仲夏之梦,16,2,1026,476,2,1026,60,,,,,,,,,,,,,,,25509002,s==4|show,255090201,s==4|idle,1,1,0,2,1,20,
602,4,13060,s==4|仲夏之梦,17,2,1026,542,2,1026,66,,,,,,,,,,,,,,,25509002,s==4|show,255090201,s==4|idle,1,1,20,2,1,0,
603,4,13060,s==4|仲夏之梦,18,2,1026,620,2,1026,78,,,,,,,,,,,,,,,25509002,s==4|show,255090201,s==4|idle,1,1,0,2,1,20,
604,4,13060,s==4|仲夏之梦,19,2,1026,704,2,1026,84,,,,,,,,,,,,,,,25509002,s==4|show,255090201,s==4|idle,1,1,20,2,1,0,
605,4,13060,s==4|仲夏之梦,20,2,1026,800,2,1026,96,,,,,,,,,,,,,,,25509002,s==8|show_max,255090201,s==8|idle_max,1,1,0,2,1,20,
606,4,13061,s==4|道法无疆,1,2,1026,10,2,1026,10,,,,,,,,,,,,,,,24518002,s==4|show,245180201,s==4|idle,1,1,20,2,1,0,
607,4,13061,s==4|道法无疆,2,2,1026,22,2,1026,12,,,,,,,,,,,,,,,24518002,s==4|show,245180201,s==4|idle,1,1,0,2,1,20,
608,4,13061,s==4|道法无疆,3,2,1026,36,2,1026,14,,,,,,,,,,,,,,,24518002,s==4|show,245180201,s==4|idle,1,1,20,2,1,0,
609,4,13061,s==4|道法无疆,4,2,1026,52,2,1026,16,,,,,,,,,,,,,,,24518002,s==4|show,245180201,s==4|idle,1,1,0,2,1,20,
610,4,13061,s==4|道法无疆,5,2,1026,72,2,1026,20,,,,,,,,,,,,,,,24518002,s==4|show,245180201,s==4|idle,1,1,20,2,1,0,
611,4,13061,s==4|道法无疆,6,2,1026,92,2,1026,20,,,,,,,,,,,,,,,24518002,s==4|show,245180201,s==4|idle,1,1,0,2,1,20,
612,4,13061,s==4|道法无疆,7,2,1026,114,2,1026,22,,,,,,,,,,,,,,,24518002,s==4|show,245180201,s==4|idle,1,1,20,2,1,0,
613,4,13061,s==4|道法无疆,8,2,1026,140,2,1026,26,,,,,,,,,,,,,,,24518002,s==4|show,245180201,s==4|idle,1,1,0,2,1,20,
614,4,13061,s==4|道法无疆,9,2,1026,168,2,1026,28,,,,,,,,,,,,,,,24518002,s==4|show,245180201,s==4|idle,1,1,20,2,1,0,
615,4,13061,s==4|道法无疆,10,2,1026,200,2,1026,32,,,,,,,,,,,,,,,24518002,s==4|show,245180201,s==4|idle,1,1,0,2,1,20,
616,4,13061,s==4|道法无疆,11,2,1026,234,2,1026,34,,,,,,,,,,,,,,,24518002,s==4|show,245180201,s==4|idle,1,1,20,2,1,0,
617,4,13061,s==4|道法无疆,12,2,1026,272,2,1026,38,,,,,,,,,,,,,,,24518002,s==4|show,245180201,s==4|idle,1,1,0,2,1,20,
618,4,13061,s==4|道法无疆,13,2,1026,314,2,1026,42,,,,,,,,,,,,,,,24518002,s==4|show,245180201,s==4|idle,1,1,20,2,1,0,
619,4,13061,s==4|道法无疆,14,2,1026,362,2,1026,48,,,,,,,,,,,,,,,24518002,s==4|show,245180201,s==4|idle,1,1,0,2,1,20,
620,4,13061,s==4|道法无疆,15,2,1026,416,2,1026,54,,,,,,,,,,,,,,,24518002,s==4|show,245180201,s==4|idle,1,1,20,2,1,0,
621,4,13061,s==4|道法无疆,16,2,1026,476,2,1026,60,,,,,,,,,,,,,,,24518002,s==4|show,245180201,s==4|idle,1,1,0,2,1,20,
622,4,13061,s==4|道法无疆,17,2,1026,542,2,1026,66,,,,,,,,,,,,,,,24518002,s==4|show,245180201,s==4|idle,1,1,20,2,1,0,
623,4,13061,s==4|道法无疆,18,2,1026,620,2,1026,78,,,,,,,,,,,,,,,24518002,s==4|show,245180201,s==4|idle,1,1,0,2,1,20,
624,4,13061,s==4|道法无疆,19,2,1026,704,2,1026,84,,,,,,,,,,,,,,,24518002,s==4|show,245180201,s==4|idle,1,1,20,2,1,0,
625,4,13061,s==4|道法无疆,20,2,1026,800,2,1026,96,,,,,,,,,,,,,,,24518002,s==8|show_max,245180201,s==8|idle_max,1,1,0,2,1,20,
626,2,13062,s==4|万象神启,1,2,1083,50,2,1083,50,1,1,100,2,1,100,3,1,100,4,0,3,101,11,26501001,s==4|show,265010101,s==4|idle,,,,,,,
627,2,13062,s==4|万象神启,2,2,1083,100,2,1083,50,1,1,100,2,1,100,3,1,100,4,0,3,101,11,26501001,s==4|show,265010101,s==4|idle,,,,,,,
628,2,13062,s==4|万象神启,3,2,1083,150,2,1083,50,1,1,100,2,1,100,3,1,100,4,0,3,101,11,26501001,s==4|show,265010101,s==4|idle,,,,,,,
629,2,13062,s==4|万象神启,4,2,1083,200,2,1083,50,1,1,100,2,1,100,3,1,100,4,0,3,101,11,26501001,s==4|show,265010101,s==4|idle,,,,,,,
630,2,13062,s==4|万象神启,5,2,1083,250,2,1083,50,1,1,100,2,1,100,3,1,100,4,0,3,101,11,26501001,s==8|show_max,265010101,s==8|idle_max,,,,,,,
631,1,13063,s==4|王骸魔君,1,2,1026,6,2,1026,10,1,1,100,,,,,,,,,,,,25510002,s==4|show,255100201,s==4|idle,,,,,,,
632,1,13063,s==4|王骸魔君,2,2,1026,13,2,1026,12,2,1,100,,,,,,,,,,,,25510002,s==4|show,255100201,s==4|idle,,,,,,,
633,1,13063,s==4|王骸魔君,3,2,1026,21,2,1026,14,3,1,100,,,,,,,,,,,,25510002,s==4|show,255100201,s==4|idle,,,,,,,
634,1,13063,s==4|王骸魔君,4,2,1026,31,2,1026,16,4,0,3,,,,,,,,,,,,25510002,s==4|show,255100201,s==4|idle,,,,,,,
635,1,13063,s==4|王骸魔君,5,2,1026,43,2,1026,20,1,1,100,,,,,,,,,,,,25510002,s==4|show,255100201,s==4|idle,,,,,,,
636,1,13063,s==4|王骸魔君,6,2,1026,55,2,1026,20,2,1,100,,,,,,,,,,,,25510002,s==4|show,255100201,s==4|idle,,,,,,,
637,1,13063,s==4|王骸魔君,7,2,1026,68,2,1026,22,3,1,200,,,,,,,,,,,,25510002,s==4|show,255100201,s==4|idle,,,,,,,
638,1,13063,s==4|王骸魔君,8,2,1026,84,2,1026,26,4,0,4,,,,,,,,,,,,25510002,s==4|show,255100201,s==4|idle,,,,,,,
639,1,13063,s==4|王骸魔君,9,2,1026,100,2,1026,28,1,1,100,,,,,,,,,,,,25510002,s==4|show,255100201,s==4|idle,,,,,,,
640,1,13063,s==4|王骸魔君,10,2,1026,120,2,1026,32,2,1,100,,,,,,,,,,,,25510002,s==4|show,255100201,s==4|idle,,,,,,,
641,1,13063,s==4|王骸魔君,11,2,1026,140,2,1026,34,1,1,100,,,,,,,,,,,,25510002,s==4|show,255100201,s==4|idle,,,,,,,
642,1,13063,s==4|王骸魔君,12,2,1026,163,2,1026,38,2,1,100,,,,,,,,,,,,25510002,s==4|show,255100201,s==4|idle,,,,,,,
643,1,13063,s==4|王骸魔君,13,2,1026,188,2,1026,42,3,1,100,,,,,,,,,,,,25510002,s==4|show,255100201,s==4|idle,,,,,,,
644,1,13063,s==4|王骸魔君,14,2,1026,217,2,1026,48,4,0,3,,,,,,,,,,,,25510002,s==4|show,255100201,s==4|idle,,,,,,,
645,1,13063,s==4|王骸魔君,15,2,1026,249,2,1026,54,1,1,100,,,,,,,,,,,,25510002,s==4|show,255100201,s==4|idle,,,,,,,
646,1,13063,s==4|王骸魔君,16,2,1026,285,2,1026,60,2,1,100,,,,,,,,,,,,25510002,s==4|show,255100201,s==4|idle,,,,,,,
647,1,13063,s==4|王骸魔君,17,2,1026,325,2,1026,66,3,1,200,,,,,,,,,,,,25510002,s==4|show,255100201,s==4|idle,,,,,,,
648,1,13063,s==4|王骸魔君,18,2,1026,372,2,1026,78,4,0,5,,,,,,,,,,,,25510002,s==4|show,255100201,s==4|idle,,,,,,,
649,1,13063,s==4|王骸魔君,19,2,1026,422,2,1026,84,1,1,100,,,,,,,,,,,,25510002,s==4|show,255100201,s==4|idle,,,,,,,
650,1,13063,s==4|王骸魔君,20,2,1026,480,2,1026,96,2,1,100,,,,,,,,,,,,25510002,s==8|show_max,255100201,s==8|idle_max,,,,,,,
651,4,13064,s==4|谯城潜蛟,1,2,1026,10,2,1026,10,,,,,,,,,,,,,,,21515002,s==4|show,215150201,s==4|idle,1,1,20,2,1,0,
652,4,13064,s==4|谯城潜蛟,2,2,1026,22,2,1026,12,,,,,,,,,,,,,,,21515002,s==4|show,215150201,s==4|idle,1,1,0,2,1,20,
653,4,13064,s==4|谯城潜蛟,3,2,1026,36,2,1026,14,,,,,,,,,,,,,,,21515002,s==4|show,215150201,s==4|idle,1,1,20,2,1,0,
654,4,13064,s==4|谯城潜蛟,4,2,1026,52,2,1026,16,,,,,,,,,,,,,,,21515002,s==4|show,215150201,s==4|idle,1,1,0,2,1,20,
655,4,13064,s==4|谯城潜蛟,5,2,1026,72,2,1026,20,,,,,,,,,,,,,,,21515002,s==4|show,215150201,s==4|idle,1,1,20,2,1,0,
656,4,13064,s==4|谯城潜蛟,6,2,1026,92,2,1026,20,,,,,,,,,,,,,,,21515002,s==4|show,215150201,s==4|idle,1,1,0,2,1,20,
657,4,13064,s==4|谯城潜蛟,7,2,1026,114,2,1026,22,,,,,,,,,,,,,,,21515002,s==4|show,215150201,s==4|idle,1,1,20,2,1,0,
658,4,13064,s==4|谯城潜蛟,8,2,1026,140,2,1026,26,,,,,,,,,,,,,,,21515002,s==4|show,215150201,s==4|idle,1,1,0,2,1,20,
659,4,13064,s==4|谯城潜蛟,9,2,1026,168,2,1026,28,,,,,,,,,,,,,,,21515002,s==4|show,215150201,s==4|idle,1,1,20,2,1,0,
