id,camp,quality,qualityName,step,battle,boutCount,rewards-type-1,rewards-id-1,rewards-value-1,needNum,
1,1,1,s==2|初级,1,40001,10,,,,3,
1536,4,1,s==2|初级,36,41536,10,,,,3,
1537,4,1,s==2|初级,37,41537,10,,,,3,
1538,4,1,s==2|初级,38,41538,10,,,,3,
1539,4,1,s==2|初级,39,41539,10,,,,3,
1540,4,1,s==2|初级,40,41540,10,1,10,50000,3,
1541,4,1,s==2|初级,41,41541,10,,,,3,
1542,4,1,s==2|初级,42,41542,10,,,,3,
1543,4,1,s==2|初级,43,41543,10,,,,3,
1544,4,1,s==2|初级,44,41544,10,,,,3,
1545,4,1,s==2|初级,45,41545,10,1,10,50000,3,
1546,4,1,s==2|初级,46,41546,10,,,,3,
1547,4,1,s==2|初级,47,41547,10,,,,3,
1548,4,1,s==2|初级,48,41548,10,,,,3,
1549,4,1,s==2|初级,49,41549,10,,,,3,
1550,4,1,s==2|初级,50,41550,10,1,10,50000,3,
1551,4,1,s==2|初级,51,41551,10,,,,3,
1552,4,1,s==2|初级,52,41552,10,,,,3,
1553,4,1,s==2|初级,53,41553,10,,,,3,
1554,4,1,s==2|初级,54,41554,10,,,,3,
1555,4,1,s==2|初级,55,41555,10,1,10,50000,3,
1556,4,1,s==2|初级,56,41556,10,,,,3,
1557,4,1,s==2|初级,57,41557,10,,,,3,
1558,4,1,s==2|初级,58,41558,10,,,,3,
1559,4,1,s==2|初级,59,41559,10,,,,3,
1560,4,1,s==2|初级,60,41560,10,1,10,50000,3,
1561,4,1,s==2|初级,61,41561,10,,,,3,
1562,4,1,s==2|初级,62,41562,10,,,,3,
1563,4,1,s==2|初级,63,41563,10,,,,3,
1564,4,1,s==2|初级,64,41564,10,,,,3,
1565,4,1,s==2|初级,65,41565,10,1,10,50000,3,
1566,4,1,s==2|初级,66,41566,10,,,,3,
1567,4,1,s==2|初级,67,41567,10,,,,3,
1568,4,1,s==2|初级,68,41568,10,,,,3,
1569,4,1,s==2|初级,69,41569,10,,,,3,
1570,4,1,s==2|初级,70,41570,10,1,10,50000,3,
1571,4,1,s==2|初级,71,41571,10,,,,3,
1572,4,1,s==2|初级,72,41572,10,,,,3,
1573,4,1,s==2|初级,73,41573,10,,,,3,
1574,4,1,s==2|初级,74,41574,10,,,,3,
1575,4,1,s==2|初级,75,41575,10,1,10,50000,3,
1576,4,1,s==2|初级,76,41576,10,,,,3,
1577,4,1,s==2|初级,77,41577,10,,,,3,
1578,4,1,s==2|初级,78,41578,10,,,,3,
1579,4,1,s==2|初级,79,41579,10,,,,3,
1580,4,1,s==2|初级,80,41580,10,1,10,50000,3,
1581,4,1,s==2|初级,81,41581,10,,,,3,
1582,4,1,s==2|初级,82,41582,10,,,,3,
1583,4,1,s==2|初级,83,41583,10,,,,3,
1584,4,1,s==2|初级,84,41584,10,,,,3,
1585,4,1,s==2|初级,85,41585,10,1,10,50000,3,
1586,4,1,s==2|初级,86,41586,10,,,,3,
1587,4,1,s==2|初级,87,41587,10,,,,3,
1588,4,1,s==2|初级,88,41588,10,,,,3,
1589,4,1,s==2|初级,89,41589,10,,,,3,
1590,4,1,s==2|初级,90,41590,10,1,10,50000,3,
1591,4,1,s==2|初级,91,41591,10,,,,3,
1592,4,1,s==2|初级,92,41592,10,,,,3,
1593,4,1,s==2|初级,93,41593,10,,,,3,
1594,4,1,s==2|初级,94,41594,10,,,,3,
1595,4,1,s==2|初级,95,41595,10,1,10,50000,3,
1596,4,1,s==2|初级,96,41596,10,,,,3,
1597,4,1,s==2|初级,97,41597,10,,,,3,
1598,4,1,s==2|初级,98,41598,10,,,,3,
1599,4,1,s==2|初级,99,41599,10,,,,3,
1600,4,1,s==2|初级,100,41600,10,1,10,50000,3,
1601,4,2,s==2|中级,101,41601,10,,,,4,
1602,4,2,s==2|中级,102,41602,10,,,,4,
1603,4,2,s==2|中级,103,41603,10,,,,4,
1604,4,2,s==2|中级,104,41604,10,,,,4,
1605,4,2,s==2|中级,105,41605,10,1,10,50000,4,
1606,4,2,s==2|中级,106,41606,10,,,,4,
1607,4,2,s==2|中级,107,41607,10,,,,4,
1608,4,2,s==2|中级,108,41608,10,,,,4,
1609,4,2,s==2|中级,109,41609,10,,,,4,
1610,4,2,s==2|中级,110,41610,10,1,10,50000,4,
1611,4,2,s==2|中级,111,41611,10,,,,4,
1612,4,2,s==2|中级,112,41612,10,,,,4,
1613,4,2,s==2|中级,113,41613,10,,,,4,
1614,4,2,s==2|中级,114,41614,10,,,,4,
1615,4,2,s==2|中级,115,41615,10,1,10,50000,4,
1616,4,2,s==2|中级,116,41616,10,,,,4,
1617,4,2,s==2|中级,117,41617,10,,,,4,
1618,4,2,s==2|中级,118,41618,10,,,,4,
1619,4,2,s==2|中级,119,41619,10,,,,4,
1620,4,2,s==2|中级,120,41620,10,1,10,50000,4,
1621,4,2,s==2|中级,121,41621,10,,,,4,
1622,4,2,s==2|中级,122,41622,10,,,,4,
1623,4,2,s==2|中级,123,41623,10,,,,4,
1624,4,2,s==2|中级,124,41624,10,,,,4,
1625,4,2,s==2|中级,125,41625,10,1,10,50000,4,
1626,4,2,s==2|中级,126,41626,10,,,,4,
1627,4,2,s==2|中级,127,41627,10,,,,4,
1628,4,2,s==2|中级,128,41628,10,,,,4,
1629,4,2,s==2|中级,129,41629,10,,,,4,
1630,4,2,s==2|中级,130,41630,10,1,10,50000,4,
1631,4,2,s==2|中级,131,41631,10,,,,4,
1632,4,2,s==2|中级,132,41632,10,,,,4,
1633,4,2,s==2|中级,133,41633,10,,,,4,
1634,4,2,s==2|中级,134,41634,10,,,,4,
1635,4,2,s==2|中级,135,41635,10,1,10,50000,4,
1636,4,2,s==2|中级,136,41636,10,,,,4,
1637,4,2,s==2|中级,137,41637,10,,,,4,
1638,4,2,s==2|中级,138,41638,10,,,,4,
1639,4,2,s==2|中级,139,41639,10,,,,4,
1640,4,2,s==2|中级,140,41640,10,1,10,50000,4,
1641,4,2,s==2|中级,141,41641,10,,,,4,
1642,4,2,s==2|中级,142,41642,10,,,,4,
1643,4,2,s==2|中级,143,41643,10,,,,4,
1644,4,2,s==2|中级,144,41644,10,,,,4,
1645,4,2,s==2|中级,145,41645,10,1,10,50000,4,
1646,4,2,s==2|中级,146,41646,10,,,,4,
1647,4,2,s==2|中级,147,41647,10,,,,4,
1648,4,2,s==2|中级,148,41648,10,,,,4,
1649,4,2,s==2|中级,149,41649,10,,,,4,
1650,4,2,s==2|中级,150,41650,10,1,10,50000,4,
1651,4,2,s==2|中级,151,41651,10,,,,4,
1652,4,2,s==2|中级,152,41652,10,,,,4,
1653,4,2,s==2|中级,153,41653,10,,,,4,
1654,4,2,s==2|中级,154,41654,10,,,,4,
1655,4,2,s==2|中级,155,41655,10,1,10,50000,4,
1656,4,2,s==2|中级,156,41656,10,,,,4,
1657,4,2,s==2|中级,157,41657,10,,,,4,
1658,4,2,s==2|中级,158,41658,10,,,,4,
1659,4,2,s==2|中级,159,41659,10,,,,4,
1660,4,2,s==2|中级,160,41660,10,1,10,50000,4,
1661,4,2,s==2|中级,161,41661,10,,,,4,
1662,4,2,s==2|中级,162,41662,10,,,,4,
1663,4,2,s==2|中级,163,41663,10,,,,4,
1664,4,2,s==2|中级,164,41664,10,,,,4,
1665,4,2,s==2|中级,165,41665,10,1,10,50000,4,
1666,4,2,s==2|中级,166,41666,10,,,,4,
1667,4,2,s==2|中级,167,41667,10,,,,4,
1668,4,2,s==2|中级,168,41668,10,,,,4,
1669,4,2,s==2|中级,169,41669,10,,,,4,
1670,4,2,s==2|中级,170,41670,10,1,10,50000,4,
1671,4,2,s==2|中级,171,41671,10,,,,4,
1672,4,2,s==2|中级,172,41672,10,,,,4,
1673,4,2,s==2|中级,173,41673,10,,,,4,
1674,4,2,s==2|中级,174,41674,10,,,,4,
1675,4,2,s==2|中级,175,41675,10,1,10,50000,4,
1676,4,2,s==2|中级,176,41676,10,,,,4,
1677,4,2,s==2|中级,177,41677,10,,,,4,
1678,4,2,s==2|中级,178,41678,10,,,,4,
1679,4,2,s==2|中级,179,41679,10,,,,4,
1680,4,2,s==2|中级,180,41680,10,1,10,50000,4,
1681,4,2,s==2|中级,181,41681,10,,,,4,
1682,4,2,s==2|中级,182,41682,10,,,,4,
1683,4,2,s==2|中级,183,41683,10,,,,4,
1684,4,2,s==2|中级,184,41684,10,,,,4,
1685,4,2,s==2|中级,185,41685,10,1,10,50000,4,
1686,4,2,s==2|中级,186,41686,10,,,,4,
1687,4,2,s==2|中级,187,41687,10,,,,4,
1688,4,2,s==2|中级,188,41688,10,,,,4,
1689,4,2,s==2|中级,189,41689,10,,,,4,
1690,4,2,s==2|中级,190,41690,10,1,10,50000,4,
1691,4,2,s==2|中级,191,41691,10,,,,4,
1692,4,2,s==2|中级,192,41692,10,,,,4,
1693,4,2,s==2|中级,193,41693,10,,,,4,
1694,4,2,s==2|中级,194,41694,10,,,,4,
1695,4,2,s==2|中级,195,41695,10,1,10,50000,4,
1696,4,2,s==2|中级,196,41696,10,,,,4,
1697,4,2,s==2|中级,197,41697,10,,,,4,
1698,4,2,s==2|中级,198,41698,10,,,,4,
1699,4,2,s==2|中级,199,41699,10,,,,4,
1700,4,2,s==2|中级,200,41700,10,1,10,50000,4,
1701,4,3,s==2|高级,201,41701,10,,,,5,
1702,4,3,s==2|高级,202,41702,10,,,,5,
1703,4,3,s==2|高级,203,41703,10,,,,5,
1704,4,3,s==2|高级,204,41704,10,,,,5,
1705,4,3,s==2|高级,205,41705,10,1,10,50000,5,
1706,4,3,s==2|高级,206,41706,10,,,,5,
1707,4,3,s==2|高级,207,41707,10,,,,5,
1708,4,3,s==2|高级,208,41708,10,,,,5,
1709,4,3,s==2|高级,209,41709,10,,,,5,
1710,4,3,s==2|高级,210,41710,10,1,10,50000,5,
1711,4,3,s==2|高级,211,41711,10,,,,5,
1712,4,3,s==2|高级,212,41712,10,,,,5,
1713,4,3,s==2|高级,213,41713,10,,,,5,
1714,4,3,s==2|高级,214,41714,10,,,,5,
1715,4,3,s==2|高级,215,41715,10,1,10,50000,5,
1716,4,3,s==2|高级,216,41716,10,,,,5,
1717,4,3,s==2|高级,217,41717,10,,,,5,
1718,4,3,s==2|高级,218,41718,10,,,,5,
1719,4,3,s==2|高级,219,41719,10,,,,5,
1720,4,3,s==2|高级,220,41720,10,1,10,50000,5,
1721,4,3,s==2|高级,221,41721,10,,,,5,
1722,4,3,s==2|高级,222,41722,10,,,,5,
1723,4,3,s==2|高级,223,41723,10,,,,5,
1724,4,3,s==2|高级,224,41724,10,,,,5,
1725,4,3,s==2|高级,225,41725,10,1,10,50000,5,
1726,4,3,s==2|高级,226,41726,10,,,,5,
1727,4,3,s==2|高级,227,41727,10,,,,5,
1728,4,3,s==2|高级,228,41728,10,,,,5,
1729,4,3,s==2|高级,229,41729,10,,,,5,
1730,4,3,s==2|高级,230,41730,10,1,10,50000,5,
1731,4,3,s==2|高级,231,41731,10,,,,5,
1732,4,3,s==2|高级,232,41732,10,,,,5,
1733,4,3,s==2|高级,233,41733,10,,,,5,
1734,4,3,s==2|高级,234,41734,10,,,,5,
1735,4,3,s==2|高级,235,41735,10,1,10,50000,5,
1736,4,3,s==2|高级,236,41736,10,,,,5,
1737,4,3,s==2|高级,237,41737,10,,,,5,
1738,4,3,s==2|高级,238,41738,10,,,,5,
1739,4,3,s==2|高级,239,41739,10,,,,5,
1740,4,3,s==2|高级,240,41740,10,1,10,50000,5,
1741,4,3,s==2|高级,241,41741,10,,,,5,
1742,4,3,s==2|高级,242,41742,10,,,,5,
1743,4,3,s==2|高级,243,41743,10,,,,5,
1744,4,3,s==2|高级,244,41744,10,,,,5,
1745,4,3,s==2|高级,245,41745,10,1,10,50000,5,
1746,4,3,s==2|高级,246,41746,10,,,,5,
1747,4,3,s==2|高级,247,41747,10,,,,5,
1748,4,3,s==2|高级,248,41748,10,,,,5,
1749,4,3,s==2|高级,249,41749,10,,,,5,
1750,4,3,s==2|高级,250,41750,10,1,10,50000,5,
1751,4,3,s==2|高级,251,41751,10,,,,5,
1752,4,3,s==2|高级,252,41752,10,,,,5,
1753,4,3,s==2|高级,253,41753,10,,,,5,
1754,4,3,s==2|高级,254,41754,10,,,,5,
1755,4,3,s==2|高级,255,41755,10,1,10,50000,5,
1756,4,3,s==2|高级,256,41756,10,,,,5,
1757,4,3,s==2|高级,257,41757,10,,,,5,
1758,4,3,s==2|高级,258,41758,10,,,,5,
1759,4,3,s==2|高级,259,41759,10,,,,5,
1760,4,3,s==2|高级,260,41760,10,1,10,50000,5,
1761,4,3,s==2|高级,261,41761,10,,,,5,
1762,4,3,s==2|高级,262,41762,10,,,,5,
1763,4,3,s==2|高级,263,41763,10,,,,5,
1764,4,3,s==2|高级,264,41764,10,,,,5,
1765,4,3,s==2|高级,265,41765,10,1,10,50000,5,
1766,4,3,s==2|高级,266,41766,10,,,,5,
1767,4,3,s==2|高级,267,41767,10,,,,5,
1768,4,3,s==2|高级,268,41768,10,,,,5,
1769,4,3,s==2|高级,269,41769,10,,,,5,
1770,4,3,s==2|高级,270,41770,10,1,10,50000,5,
1771,4,3,s==2|高级,271,41771,10,,,,5,
1772,4,3,s==2|高级,272,41772,10,,,,5,
1773,4,3,s==2|高级,273,41773,10,,,,5,
1774,4,3,s==2|高级,274,41774,10,,,,5,
1775,4,3,s==2|高级,275,41775,10,1,10,50000,5,
1776,4,3,s==2|高级,276,41776,10,,,,5,
1777,4,3,s==2|高级,277,41777,10,,,,5,
1778,4,3,s==2|高级,278,41778,10,,,,5,
1779,4,3,s==2|高级,279,41779,10,,,,5,
1780,4,3,s==2|高级,280,41780,10,1,10,50000,5,
1781,4,3,s==2|高级,281,41781,10,,,,5,
1782,4,3,s==2|高级,282,41782,10,,,,5,
1783,4,3,s==2|高级,283,41783,10,,,,5,
1784,4,3,s==2|高级,284,41784,10,,,,5,
1785,4,3,s==2|高级,285,41785,10,1,10,50000,5,
1786,4,3,s==2|高级,286,41786,10,,,,5,
1787,4,3,s==2|高级,287,41787,10,,,,5,
1788,4,3,s==2|高级,288,41788,10,,,,5,
1789,4,3,s==2|高级,289,41789,10,,,,5,
1790,4,3,s==2|高级,290,41790,10,1,10,50000,5,
1791,4,3,s==2|高级,291,41791,10,,,,5,
1792,4,3,s==2|高级,292,41792,10,,,,5,
1793,4,3,s==2|高级,293,41793,10,,,,5,
1794,4,3,s==2|高级,294,41794,10,,,,5,
1795,4,3,s==2|高级,295,41795,10,1,10,50000,5,
1796,4,3,s==2|高级,296,41796,10,,,,5,
1797,4,3,s==2|高级,297,41797,10,,,,5,
1798,4,3,s==2|高级,298,41798,10,,,,5,
1799,4,3,s==2|高级,299,41799,10,,,,5,
1800,4,3,s==2|高级,300,41800,10,1,10,50000,5,
1801,4,3,s==2|高级,301,41801,10,,,,5,
1802,4,3,s==2|高级,302,41802,10,,,,5,
1803,4,3,s==2|高级,303,41803,10,,,,5,
1804,4,3,s==2|高级,304,41804,10,,,,5,
1805,4,3,s==2|高级,305,41805,10,1,10,50000,5,
1806,4,3,s==2|高级,306,41806,10,,,,5,
1807,4,3,s==2|高级,307,41807,10,,,,5,
1808,4,3,s==2|高级,308,41808,10,,,,5,
1809,4,3,s==2|高级,309,41809,10,,,,5,
1810,4,3,s==2|高级,310,41810,10,1,10,50000,5,
1811,4,3,s==2|高级,311,41811,10,,,,5,
1812,4,3,s==2|高级,312,41812,10,,,,5,
1813,4,3,s==2|高级,313,41813,10,,,,5,
1814,4,3,s==2|高级,314,41814,10,,,,5,
1815,4,3,s==2|高级,315,41815,10,1,10,50000,5,
1816,4,3,s==2|高级,316,41816,10,,,,5,
1817,4,3,s==2|高级,317,41817,10,,,,5,
1818,4,3,s==2|高级,318,41818,10,,,,5,
1819,4,3,s==2|高级,319,41819,10,,,,5,
1820,4,3,s==2|高级,320,41820,10,1,10,50000,5,
1821,4,3,s==2|高级,321,41821,10,,,,5,
1822,4,3,s==2|高级,322,41822,10,,,,5,
1823,4,3,s==2|高级,323,41823,10,,,,5,
1824,4,3,s==2|高级,324,41824,10,,,,5,
1825,4,3,s==2|高级,325,41825,10,1,10,50000,5,
1826,4,3,s==2|高级,326,41826,10,,,,5,
1827,4,3,s==2|高级,327,41827,10,,,,5,
1828,4,3,s==2|高级,328,41828,10,,,,5,
1829,4,3,s==2|高级,329,41829,10,,,,5,
1830,4,3,s==2|高级,330,41830,10,1,10,50000,5,
1831,4,3,s==2|高级,331,41831,10,,,,5,
1832,4,3,s==2|高级,332,41832,10,,,,5,
1833,4,3,s==2|高级,333,41833,10,,,,5,
1834,4,3,s==2|高级,334,41834,10,,,,5,
1835,4,3,s==2|高级,335,41835,10,1,10,50000,5,
1836,4,3,s==2|高级,336,41836,10,,,,5,
1837,4,3,s==2|高级,337,41837,10,,,,5,
1838,4,3,s==2|高级,338,41838,10,,,,5,
1839,4,3,s==2|高级,339,41839,10,,,,5,
1840,4,3,s==2|高级,340,41840,10,1,10,50000,5,
1841,4,3,s==2|高级,341,41841,10,,,,5,
1842,4,3,s==2|高级,342,41842,10,,,,5,
1843,4,3,s==2|高级,343,41843,10,,,,5,
1844,4,3,s==2|高级,344,41844,10,,,,5,
1845,4,3,s==2|高级,345,41845,10,1,10,50000,5,
1846,4,3,s==2|高级,346,41846,10,,,,5,
1847,4,3,s==2|高级,347,41847,10,,,,5,
1848,4,3,s==2|高级,348,41848,10,,,,5,
1849,4,3,s==2|高级,349,41849,10,,,,5,
1850,4,3,s==2|高级,350,41850,10,1,10,50000,5,
1851,4,3,s==2|高级,351,41851,10,,,,5,
1852,4,3,s==2|高级,352,41852,10,,,,5,
1853,4,3,s==2|高级,353,41853,10,,,,5,
1854,4,3,s==2|高级,354,41854,10,,,,5,
1855,4,3,s==2|高级,355,41855,10,1,10,50000,5,
1856,4,3,s==2|高级,356,41856,10,,,,5,
1857,4,3,s==2|高级,357,41857,10,,,,5,
1858,4,3,s==2|高级,358,41858,10,,,,5,
1859,4,3,s==2|高级,359,41859,10,,,,5,
1860,4,3,s==2|高级,360,41860,10,1,10,50000,5,
1861,4,3,s==2|高级,361,41861,10,,,,5,
1862,4,3,s==2|高级,362,41862,10,,,,5,
1863,4,3,s==2|高级,363,41863,10,,,,5,
1864,4,3,s==2|高级,364,41864,10,,,,5,
1865,4,3,s==2|高级,365,41865,10,1,10,50000,5,
1866,4,3,s==2|高级,366,41866,10,,,,5,
1867,4,3,s==2|高级,367,41867,10,,,,5,
1868,4,3,s==2|高级,368,41868,10,,,,5,
1869,4,3,s==2|高级,369,41869,10,,,,5,
1870,4,3,s==2|高级,370,41870,10,1,10,50000,5,
1871,4,3,s==2|高级,371,41871,10,,,,5,
1872,4,3,s==2|高级,372,41872,10,,,,5,
1873,4,3,s==2|高级,373,41873,10,,,,5,
1874,4,3,s==2|高级,374,41874,10,,,,5,
1875,4,3,s==2|高级,375,41875,10,1,10,50000,5,
1876,4,3,s==2|高级,376,41876,10,,,,5,
1877,4,3,s==2|高级,377,41877,10,,,,5,
1878,4,3,s==2|高级,378,41878,10,,,,5,
1879,4,3,s==2|高级,379,41879,10,,,,5,
1880,4,3,s==2|高级,380,41880,10,1,10,50000,5,
1881,4,3,s==2|高级,381,41881,10,,,,5,
1882,4,3,s==2|高级,382,41882,10,,,,5,
1883,4,3,s==2|高级,383,41883,10,,,,5,
1884,4,3,s==2|高级,384,41884,10,,,,5,
1885,4,3,s==2|高级,385,41885,10,1,10,50000,5,
1886,4,3,s==2|高级,386,41886,10,,,,5,
1887,4,3,s==2|高级,387,41887,10,,,,5,
1888,4,3,s==2|高级,388,41888,10,,,,5,
1889,4,3,s==2|高级,389,41889,10,,,,5,
1890,4,3,s==2|高级,390,41890,10,1,10,50000,5,
1891,4,3,s==2|高级,391,41891,10,,,,5,
1892,4,3,s==2|高级,392,41892,10,,,,5,
1893,4,3,s==2|高级,393,41893,10,,,,5,
1894,4,3,s==2|高级,394,41894,10,,,,5,
1895,4,3,s==2|高级,395,41895,10,1,10,50000,5,
1896,4,3,s==2|高级,396,41896,10,,,,5,
1897,4,3,s==2|高级,397,41897,10,,,,5,
1898,4,3,s==2|高级,398,41898,10,,,,5,
1899,4,3,s==2|高级,399,41899,10,,,,5,
1900,4,3,s==2|高级,400,41900,10,1,10,50000,5,
1901,4,3,s==2|高级,401,41901,10,,,,5,
1902,4,3,s==2|高级,402,41902,10,,,,5,
1903,4,3,s==2|高级,403,41903,10,,,,5,
1904,4,3,s==2|高级,404,41904,10,,,,5,
1905,4,3,s==2|高级,405,41905,10,1,10,50000,5,
1906,4,3,s==2|高级,406,41906,10,,,,5,
1907,4,3,s==2|高级,407,41907,10,,,,5,
1908,4,3,s==2|高级,408,41908,10,,,,5,
1909,4,3,s==2|高级,409,41909,10,,,,5,
1910,4,3,s==2|高级,410,41910,10,1,10,50000,5,
1911,4,3,s==2|高级,411,41911,10,,,,5,
1912,4,3,s==2|高级,412,41912,10,,,,5,
1913,4,3,s==2|高级,413,41913,10,,,,5,
1914,4,3,s==2|高级,414,41914,10,,,,5,
1915,4,3,s==2|高级,415,41915,10,1,10,50000,5,
1916,4,3,s==2|高级,416,41916,10,,,,5,
1917,4,3,s==2|高级,417,41917,10,,,,5,
1918,4,3,s==2|高级,418,41918,10,,,,5,
1919,4,3,s==2|高级,419,41919,10,,,,5,
1920,4,3,s==2|高级,420,41920,10,1,10,50000,5,
1921,4,3,s==2|高级,421,41921,10,,,,5,
1922,4,3,s==2|高级,422,41922,10,,,,5,
1923,4,3,s==2|高级,423,41923,10,,,,5,
1924,4,3,s==2|高级,424,41924,10,,,,5,
1925,4,3,s==2|高级,425,41925,10,1,10,50000,5,
1926,4,3,s==2|高级,426,41926,10,,,,5,
1927,4,3,s==2|高级,427,41927,10,,,,5,
1928,4,3,s==2|高级,428,41928,10,,,,5,
1929,4,3,s==2|高级,429,41929,10,,,,5,
1930,4,3,s==2|高级,430,41930,10,1,10,50000,5,
1931,4,3,s==2|高级,431,41931,10,,,,5,
1932,4,3,s==2|高级,432,41932,10,,,,5,
1933,4,3,s==2|高级,433,41933,10,,,,5,
1934,4,3,s==2|高级,434,41934,10,,,,5,
1935,4,3,s==2|高级,435,41935,10,1,10,50000,5,
1936,4,3,s==2|高级,436,41936,10,,,,5,
1937,4,3,s==2|高级,437,41937,10,,,,5,
1938,4,3,s==2|高级,438,41938,10,,,,5,
1939,4,3,s==2|高级,439,41939,10,,,,5,
1940,4,3,s==2|高级,440,41940,10,1,10,50000,5,
1941,4,3,s==2|高级,441,41941,10,,,,5,
1942,4,3,s==2|高级,442,41942,10,,,,5,
1943,4,3,s==2|高级,443,41943,10,,,,5,
1944,4,3,s==2|高级,444,41944,10,,,,5,
1945,4,3,s==2|高级,445,41945,10,1,10,50000,5,
1946,4,3,s==2|高级,446,41946,10,,,,5,
1947,4,3,s==2|高级,447,41947,10,,,,5,
1948,4,3,s==2|高级,448,41948,10,,,,5,
1949,4,3,s==2|高级,449,41949,10,,,,5,
1950,4,3,s==2|高级,450,41950,10,1,10,50000,5,
1951,4,3,s==2|高级,451,41951,10,,,,5,
1952,4,3,s==2|高级,452,41952,10,,,,5,
1953,4,3,s==2|高级,453,41953,10,,,,5,
1954,4,3,s==2|高级,454,41954,10,,,,5,
1955,4,3,s==2|高级,455,41955,10,1,10,50000,5,
1956,4,3,s==2|高级,456,41956,10,,,,5,
1957,4,3,s==2|高级,457,41957,10,,,,5,
1958,4,3,s==2|高级,458,41958,10,,,,5,
1959,4,3,s==2|高级,459,41959,10,,,,5,
1960,4,3,s==2|高级,460,41960,10,1,10,50000,5,
1961,4,3,s==2|高级,461,41961,10,,,,5,
1962,4,3,s==2|高级,462,41962,10,,,,5,
1963,4,3,s==2|高级,463,41963,10,,,,5,
1964,4,3,s==2|高级,464,41964,10,,,,5,
1965,4,3,s==2|高级,465,41965,10,1,10,50000,5,
1966,4,3,s==2|高级,466,41966,10,,,,5,
1967,4,3,s==2|高级,467,41967,10,,,,5,
1968,4,3,s==2|高级,468,41968,10,,,,5,
1969,4,3,s==2|高级,469,41969,10,,,,5,
1970,4,3,s==2|高级,470,41970,10,1,10,50000,5,
1971,4,3,s==2|高级,471,41971,10,,,,5,
1972,4,3,s==2|高级,472,41972,10,,,,5,
1973,4,3,s==2|高级,473,41973,10,,,,5,
1974,4,3,s==2|高级,474,41974,10,,,,5,
1975,4,3,s==2|高级,475,41975,10,1,10,50000,5,
1976,4,3,s==2|高级,476,41976,10,,,,5,
1977,4,3,s==2|高级,477,41977,10,,,,5,
1978,4,3,s==2|高级,478,41978,10,,,,5,
1979,4,3,s==2|高级,479,41979,10,,,,5,
1980,4,3,s==2|高级,480,41980,10,1,10,50000,5,
1981,4,3,s==2|高级,481,41981,10,,,,5,
1982,4,3,s==2|高级,482,41982,10,,,,5,
1983,4,3,s==2|高级,483,41983,10,,,,5,
1984,4,3,s==2|高级,484,41984,10,,,,5,
1985,4,3,s==2|高级,485,41985,10,1,10,50000,5,
1986,4,3,s==2|高级,486,41986,10,,,,5,
1987,4,3,s==2|高级,487,41987,10,,,,5,
1988,4,3,s==2|高级,488,41988,10,,,,5,
1989,4,3,s==2|高级,489,41989,10,,,,5,
1990,4,3,s==2|高级,490,41990,10,1,10,50000,5,
1991,4,3,s==2|高级,491,41991,10,,,,5,
1992,4,3,s==2|高级,492,41992,10,,,,5,
1993,4,3,s==2|高级,493,41993,10,,,,5,
1994,4,3,s==2|高级,494,41994,10,,,,5,
1995,4,3,s==2|高级,495,41995,10,1,10,50000,5,
1996,4,3,s==2|高级,496,41996,10,,,,5,
1997,4,3,s==2|高级,497,41997,10,,,,5,
1998,4,3,s==2|高级,498,41998,10,,,,5,
1999,4,3,s==2|高级,499,41999,10,,,,5,
2000,4,3,s==2|高级,500,42000,10,1,10,50000,5,
2001,5,1,s==2|初级,1,42000,10,,,,3,
2002,5,1,s==2|初级,2,42000,10,,,,3,
2003,5,1,s==2|初级,3,42000,10,,,,3,
2004,5,1,s==2|初级,4,42000,10,,,,3,
2005,5,1,s==2|初级,5,42000,10,1,10,50000,3,
2006,5,1,s==2|初级,6,42000,10,,,,3,
2007,5,1,s==2|初级,7,42000,10,,,,3,
2008,5,1,s==2|初级,8,42000,10,,,,3,
2009,5,1,s==2|初级,9,42000,10,,,,3,
2010,5,1,s==2|初级,10,42000,10,1,10,50000,3,
2011,5,1,s==2|初级,11,42000,10,,,,3,
2012,5,1,s==2|初级,12,42000,10,,,,3,
2013,5,1,s==2|初级,13,42000,10,,,,3,
2014,5,1,s==2|初级,14,42000,10,,,,3,
2015,5,1,s==2|初级,15,42000,10,1,10,50000,3,
2016,5,1,s==2|初级,16,42000,10,,,,3,
2017,5,1,s==2|初级,17,42000,10,,,,3,
2018,5,1,s==2|初级,18,42000,10,,,,3,
2019,5,1,s==2|初级,19,42000,10,,,,3,
2020,5,1,s==2|初级,20,42000,10,1,10,50000,3,
2021,5,1,s==2|初级,21,42000,10,,,,3,
2022,5,1,s==2|初级,22,42000,10,,,,3,
2023,5,1,s==2|初级,23,42000,10,,,,3,
2024,5,1,s==2|初级,24,42000,10,,,,3,
2025,5,1,s==2|初级,25,42000,10,1,10,50000,3,
2026,5,1,s==2|初级,26,42000,10,,,,3,
2027,5,1,s==2|初级,27,42000,10,,,,3,
2028,5,1,s==2|初级,28,42000,10,,,,3,
2029,5,1,s==2|初级,29,42000,10,,,,3,
2030,5,1,s==2|初级,30,42000,10,1,10,50000,3,
2031,5,1,s==2|初级,31,42000,10,,,,3,
2032,5,1,s==2|初级,32,42000,10,,,,3,
2033,5,1,s==2|初级,33,42000,10,,,,3,
2034,5,1,s==2|初级,34,42000,10,,,,3,
2035,5,1,s==2|初级,35,42000,10,1,10,50000,3,
